Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
preg_geswek,presentación,EMBARAZO,Evaluación de semanas de gestación,,Hace referencia a la edad gestacional del feto (expresada en semanas). Puede calcularse a partir de la última menstruación (FUM) de la mujer o calcularse utilizando la mejor fecha probable de parto (FEP) estimada por obstetricia según la siguiente fórmula: Edad gestacional = (280 - (FEP - Fecha de referencia)). La fecha de referencia es la fecha en la que se intenta determinar la edad gestacional.,Indique la edad gestacional estimada del feto (en semanas).,,
preg_postpartum,presentación,EMBARAZO,Posparto (dentro de las 6 semanas posteriores al parto),"1, Sí | 0, No | 99, Desconocido",Se refiere al período temporal relativo a la madre desde la finalización del parto hasta seis semanas después del parto.,"Indique “Sí”, si la paciente se encuentra en período posparto (dentro de las 6 semanas posteriores al parto).",,
preg_delvdate,presentación,EMBARAZO,Fecha de entrega,,Esto se refiere a la fecha de entrega real.,Introduzca la fecha de entrega en formato DD/MM/AAAA.,,
preg_bboutc,presentación,EMBARAZO,Resultado del embarazo,"1, Nacimiento vivo | 2, Muerte fetal | 4, Aborto espontáneo | 3, Interrupción del embarazo | 5, Muerte neonatal",Esto se refiere al resultado de una concepción previa y el embarazo subsiguiente.,Indicar el resultado del embarazo anterior.,,
preg_gesweekout,presentación,EMBARAZO,Semanas de gestación al momento del resultado del embarazo,,Esto se refiere a la edad gestacional (en semanas) en el momento del resultado del embarazo (nacimiento vivo/muerte fetal/aborto espontáneo/interrupción del embarazo).,Indique la edad gestacional estimada en semanas.,,
preg_bbtest,presentación,EMBARAZO,Bebé sometido a prueba para detectar infección de interés en la madre,"1, Sí | 0, No | 99, Desconocido",Esto se refiere a realizar pruebas al bebé para detectar la infección de interés de la madre.,Indique “Sí” si se le realizó la prueba al bebé para detectar la infección de interés de la madre.,,
preg_bbresl,presentación,EMBARAZO,En caso afirmativo: especifique el resultado de la prueba de la infección de interés de la madre,"1, Positivo | 0, Negativo | 99, Desconocido",Esto se refiere al resultado de la prueba realizada al bebé para detectar la infección de interés de la madre.,Indique el resultado de la prueba.,,
infa_brtwei,presentación,INFANTE: menor de 12 meses,Peso al nacer (seleccione unidades),,,,,
infa_brtwei_kg,presentación,INFANTE: menor de 12 meses,Peso al nacer (kg),,Se refiere al primer peso de un recién nacido obtenido después del nacimiento en kilogramos (kg).,Indique el peso al nacer en kilogramos (kg).,,
infa_brtwei_lb,presentación,INFANTE: menor de 12 meses,Peso al nacer (lb),,Se refiere al primer peso de un recién nacido obtenido después del nacimiento en libras (lb).,Indique el peso al nacer en libras (lb).,,
infa_outcome,presentación,INFANTE: menor de 12 meses,Resultado gestacional,"1, Nacimiento a término (>=37 semanas de EG) | 2, Nacimiento prematuro (<37 semanas de EG) | 99, Desconocido",Se refiere a la edad gestacional (EG) del bebé al momento del parto. Prematuro se refiere a un bebé que nace antes de las 37 semanas y 0 días de edad gestacional.,Indique 'Nacimiento a término' si la edad gestacional (EG) en el momento del parto >= 37 semanas y 'Nacimiento prematuro' si la EG en el momento del parto < 37 semanas.,,
infa_brefed,presentación,INFANTE: menor de 12 meses,Amamantado,"1, Sí, actualmente amamantando | 2, Sí, interrumpió la lactancia materna | 0, No | 99, Desconocido",Esto se refiere al régimen actual de lactancia materna para el bebé.,Indique el estado de lactancia materna del lactante.,,
infa_aprvac,presentación,INFANTE: menor de 12 meses,Vacunas apropiadas para la edad y el país,"1, Sí | 0, No | 99, Desconocido",Se refiere al estado de vacunación según la edad del bebé y las recomendaciones específicas del país.,Indique “Sí” si el bebé está vacunado adecuadamente para su edad con respecto a las recomendaciones específicas del país.,,
comor_chrneurolo,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Trastorno neurológico crónico,"1, Sí | 0, No | 99, Desconocido","Incluye trastornos del cerebro, la médula espinal, los nervios craneales, los nervios periféricos, las raíces nerviosas, el sistema nervioso autónomo, la unión neuromuscular y los músculos. Puede incluir parálisis cerebral, esclerosis múltiple, enfermedad de la neurona motora, distrofia muscular, miastenia grave, enfermedad de Parkinson, accidente cerebrovascular y dificultad grave de aprendizaje.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_dementia,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Demencia,"1, Sí | 0, No | 99, Desconocido","Se define como evidencia de la historia clínica y del examen del estado mental que indica un deterioro importante del aprendizaje y la memoria, así como un deterioro en al menos uno de los siguientes aspectos: manejo de tareas complejas; capacidad de razonamiento; capacidad y orientación espacial; lenguaje. Los síntomas cognitivos deben interferir significativamente con el desempeño laboral del individuo, sus actividades sociales habituales o sus relaciones con otras personas. Esto debe representar un deterioro significativo con respecto a un nivel previo de funcionamiento. Las alteraciones no ocurren exclusivamente durante el curso del delirio y no se explican mejor por un diagnóstico psiquiátrico importante. Se incluye el déficit cognitivo crónico.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_strokecva,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Accidente cerebrovascular / ictus,"1, Sí | 0, No | 99, Desconocido","Se define como una pérdida repentina de la función neurológica secundaria a una hemorragia o isquemia en el parénquima cerebral debido a un evento vascular. El accidente cerebrovascular puede ser un diagnóstico clínico, con o sin hallazgos radiológicos de apoyo.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_hemipleg,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Hemiplejia,"1, Sí | 0, No | 99, Desconocido","Se refiere a una pérdida grave o completa de la función motora en un lado del cuerpo; a menudo causada por enfermedades cerebrales que se localizan en el hemisferio cerebral opuesto al lado de la debilidad; con menor frecuencia, lesiones del tronco encefálico; enfermedades de la médula espinal cervical, enfermedades del sistema nervioso periférico y otras afecciones pueden manifestarse como hemiplejía.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_parapleg,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Paraplejía,"1, Sí | 0, No | 99, Desconocido","Se refiere a una parálisis completa de la mitad inferior del cuerpo, incluidas ambas piernas, a menudo causada por daño a la médula espinal.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_chrcardiac,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Enfermedad cardíaca crónica (no hipertensión),"1, Sí | 0, No | 99, Desconocido",Se define como una enfermedad que provoca un deterioro progresivo del corazón y de su funcionamiento.,"Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_chrcardiac_mi,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Infarto de miocardio,"1, Sí | 0, No | 99, Desconocido","Se define como una necrosis grave del miocardio, como resultado de la interrupción del suministro de sangre a la zona, como en el caso de la trombosis coronaria. Esto incluye antecedentes de infarto de miocardio.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_chrcardiac_chf,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Insuficiencia cardíaca congestiva,"1, Sí | 0, No | 99, Desconocido","Se define como la insuficiencia del corazón para bombear una cantidad suficiente de sangre para satisfacer las necesidades de los tejidos corporales, lo que produce congestión tisular y edema.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_hypertensi,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Hipertensión (diagnóstico médico),"1, Sí | 0, No | 99, Desconocido","Se define como presión arterial elevada diagnosticada clínicamente (presión arterial sistólica >140 mmHg, presión arterial sistólica y/o diastólica >90 mmHg) o para la cual al paciente se le prescribe un antihipertensivo.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_perivascdis,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Enfermedad vascular periférica,"1, Sí | 0, No | 99, Desconocido",Se refiere a la desviación o interrupción de la estructura o función normal de los vasos sanguíneos fuera del corazón; enfermedades de la circulación periférica en oposición a la cardíaca.,"Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_chrpulmona,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Enfermedad pulmonar crónica (no asma),"1, Sí | 0, No | 99, Desconocido","Se define como cualquier afección pulmonar distinta del asma, es decir, una enfermedad o trastorno de progresión lenta y larga duración que causa períodos continuos o episódicos de enfermedad y/o incapacidad.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_asthma,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Asma (diagnóstico médico),"1, Sí | 0, No | 99, Desconocido","Se define como asma diagnosticada por un médico, un trastorno crónico de las vías respiratorias que se caracteriza por síntomas variables y recurrentes de obstrucción del flujo de aire, hiperreactividad bronquial y/o inflamación subyacente. La intervención farmacéutica actual (para la prevención o el tratamiento de los síntomas) no es un requisito previo para la inclusión de este diagnóstico.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_peptulcdis,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Enfermedad ulcerosa péptica,"1, Sí | 0, No | 99, Desconocido","Se refiere a una lesión ácida péptica del tracto digestivo, que produce una rotura de la mucosa que llega hasta la submucosa. Las úlceras pépticas suelen localizarse en el estómago o en la porción proximal del duodeno, pero también pueden encontrarse en el esófago o en el divertículo de Meckel.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_chrkidney,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Enfermedad renal crónica,"1, Sí | 0, No | 99, Desconocido","Se define como una enfermedad renal crónica diagnosticada por un médico (ERC, también conocida como insuficiencia renal crónica). La definición de enfermedad renal crónica de KDIGO y KDOQI es daño renal durante 3 meses, definido por anomalías estructurales o funcionales del riñón, con o sin disminución de la tasa de filtración glomerular (TFG), que puede conducir a una disminución de la TFG, que se manifiesta por: Anormalidades patológicas; o Marcadores de daño renal, incluidas anomalías en la composición de la sangre o la orina, o anomalías en las pruebas de diagnóstico por imágenes; o TFG <60 mL/min/1,73 m^2 durante 3 meses, con o sin daño renal.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_chrkidney_stag,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Estadio de la enfermedad renal crónica,"1, Etapa 1 | 2, Etapa 2 | 3, Etapa 3a | 4, Etapa 3b | 5, Etapa 4 | 6, Etapa 5 | 99, Desconocido","Se refiere a la etapa de la enfermedad renal crónica (ERC) según la tasa de filtración glomerular estimada (TFGe). Etapas de la ERC: 1: daño renal, TFGe normal (90 ml/min); 2: daño renal, disminución leve de la TFG (60-89 ml/min); 3a: disminución moderada de la TFG (45-59 ml/min); 3b: disminución moderada a grave de la TFG (30-44 ml/min); 4: disminución grave de la TFG (15-29 ml/min); 5: insuficiencia renal (<15 ml/min o en diálisis).",Seleccione la opción más adecuada que corresponda al estadio de ERC según el eGFR.,,
comor_liverdisease,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Enfermedad del hígado,"1, Sí | 0, No | 99, Desconocido","Se define como cualquier trastorno del sistema hepatobiliar. Las manifestaciones pueden incluir signos y síntomas de colestasis, hipertensión portal y/o pruebas de función hepática anormales.","Indique “Sí”, si esta condición existía antes del ingreso y continúa.",,
comor_liverdisease_type,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Tipo de enfermedad del hígado,"1, leve | 2, moderado o grave | 99, desconocido","Se define como leve: hepatitis crónica o cirrosis sin hipertensión portal, y moderada o grave: cirrosis con hipertensión portal, con o sin sangrado o antecedentes de sangrado por várices.","Indique el tipo de enfermedad hepática. Leve: hepatitis crónica o cirrosis sin hipertensión portal. Moderada o grave: cirrosis con hipertensión portal, con o sin sangrado o antecedentes de sangrado por varices.",,
comor_hepbc,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Infección crónica por hepatitis B/C,"1, Sí | 0, No | 99, Desconocido",Se define como hepatitis crónica debida a infección por el virus de la hepatitis B (VHB) o de la hepatitis C (VHC). No se incluyen aquellas personas con una cura documentada de la hepatitis C.,"Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_aids,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,VIH,,"Se define como una persona que vive con una infección por el virus de inmunodeficiencia humana (VIH) 1 o 2 confirmada en laboratorio, o un paciente con una enfermedad definitoria del síndrome de inmunodeficiencia adquirida (SIDA). Esto es independiente del recuento/porcentaje de linfocitos CD4 o de la carga viral del VIH en sangre. La terapia antirretroviral (TAR) se refiere a la terapia antirretroviral y es distinta de la profilaxis previa a la exposición (PrEP) o de la profilaxis posterior a la exposición (PEP).",Indique la opción más apropiada que refleje el estado de VIH/SIDA del paciente y si está tomando terapia antirretroviral (TAR).,,
comor_aids_yn,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,VIH,"1, Sí | 0, No | 99, Desconocido","Se define como una persona que vive con una infección por el virus de inmunodeficiencia humana (VIH) 1 o 2 confirmada en laboratorio, o un paciente con una enfermedad definitoria del síndrome de inmunodeficiencia adquirida (SIDA). Esto es independiente del recuento/porcentaje de linfocitos CD4 o de la carga viral del VIH en sangre. La terapia antirretroviral (TAR) se refiere a la terapia antirretroviral y es distinta de la profilaxis previa a la exposición (PrEP) o de la profilaxis posterior a la exposición (PEP).",Indique la opción más apropiada que refleje el estado de VIH/SIDA del paciente y si está tomando terapia antirretroviral (TAR).,,
comor_aids_art,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Si es VIH positivo: ¿Está el paciente recibiendo terapia antirretroviral (TAR)?,"1, Sí | 0, No | 99, Desconocido",La terapia antirretroviral (TAR) se refiere a la terapia farmacológica para pacientes con infección por VIH que tiene como objetivo la función del retrovirus mediante múltiples mecanismos para suprimir agresivamente la replicación del VIH. Es distinta de la profilaxis previa a la exposición (PrEP) o la profilaxis posterior a la exposición (PEP).,Indique la opción más apropiada que refleje el estado de VIH/SIDA del paciente y si está tomando terapia antirretroviral (TAR).,,
comor_aids_arttype,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,En caso afirmativo: especifique ART,,"Se refiere a la terapia antirretroviral (TAR) utilizada en el tratamiento de infecciones por VIH con medicamentos que atacan directamente al virus, lo que limita la capacidad de las células infectadas de producir nuevas partículas virales. Es distinta de la profilaxis previa a la exposición (PrEP) o la profilaxis posterior a la exposición (PEP).",Escriba los medicamentos de terapia antirretroviral (TAR) que se utilizan en el tratamiento del VIH.,,
comor_aids_cd4v2,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Si es VIH positivo: recuento de CD4 más reciente (células/uL),"1, Menos de 50 | 2, 50-99 | 3, 100-199 | 4, 200-499 | 5, 500 y más | 99, Desconocido",Se define como el recuento de células CD4 basado en laboratorio más reciente disponible expresado en células/uL.,Indique el rango en el que se encuentra el recuento de células CD4 basado en laboratorio más reciente disponible (células/uL).,,
comor_aids_cd4date,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Si es VIH positivo: fecha del recuento de CD4,,Esto se refiere a la fecha del recuento de células CD4 basado en laboratorio más reciente disponible.,Escriba la fecha en formato DD/MM/AAAA.,,
comor_aids_vrl,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Si es VIH positivo: ¿Es detectable la carga viral del VIH?,"1, Sí-detectable | 0, No | 99, Desconocido",Detectable generalmente incluye supresión (detectada pero <= 1000 copias/ml) y no supresión (>1000 copias/ml). Indetectable se refiere a la carga viral no detectada por la prueba utilizada.,"Indique ""Sí"" si es detectable (incluye; suprimido (detectado pero <= 1000 copias/mL) y no suprimido (>1000 copias/mL)). Indique ""No"" si es indetectable (carga viral no detectada por la prueba utilizada).",,
comor_aids_vrlno,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Si es VIH positivo: carga viral del VIH más reciente (copias/ml),,Se define como la carga viral del VIH basada en laboratorio más reciente disponible expresada en copias/mL.,Indique la carga viral del VIH basada en laboratorio más reciente disponible expresada en copias/mL.,,
comor_tuberculos,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Tuberculosis,"1, Sí | 0, No | 99, Desconocido","Se define como pacientes que actualmente reciben tratamiento para la tuberculosis, una infección causada por la bacteria Mycobacterium tuberculosis. La tuberculosis latente no debe incluirse aquí. Los pacientes que se han curado de la tuberculosis no deben incluirse aquí. Aquellos que tienen secuelas pulmonares crónicas después de la tuberculosis deben incluirse como enfermedad pulmonar crónica.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_tuberculos_spec,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,En caso afirmativo: especifique el tipo de tuberculosis,"1, Pulmonar activa | 4, Extrapulmonar activa | 3, Latente | 99, Desconocida","Se refiere al tipo de infección por Mycobacterium tuberculosis. La tuberculosis pulmonar activa se refiere a la infección bacteriana que afecta los pulmones y es causada por Mycobacterium tuberculosis, con signos y síntomas que incluyen tos crónica con esputo teñido de sangre, sudores nocturnos, fiebre, fatiga y pérdida de peso. La tuberculosis extrapulmonar activa se refiere a la infección por Mycobacterium tuberculosis que afecta órganos distintos de los pulmones (por ejemplo, pleura, ganglios linfáticos, abdomen, tracto genitourinario, piel, articulaciones y huesos, o meninges). La tuberculosis latente se refiere a la presencia asintomática de Mycobacterium tuberculosis en el cuerpo, que se determina por un resultado positivo en una prueba cutánea de tuberculina o un ensayo de liberación de interferón gamma.",Seleccione la(s) opción(es) más apropiada(s) que representen el tipo de infección por Mycobacterium tuberculosis.,,
comor_obesity,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Obesidad,"1, Sí | 0, No | 99, Desconocido",Se refiere a un peso corporal muy superior al estándar recomendado. Se puede utilizar un IMC >= 30 kg/m2 u otro valor de corte de IMC apropiado a nivel local para definir la obesidad.,"Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_asplenia,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Asplenia,"1, Sí | 0, No | 99, Desconocido","Se define como la ausencia anatómica del bazo o asplenia funcional secundaria a una variedad de enfermedades. Puede incluir la ausencia congénita (nacer sin bazo) o la ausencia adquirida, por ejemplo, secundaria a una extirpación quirúrgica.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_benignn,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Neoplasia benigna,"1, Sí | 0, No | 99, Desconocido",Se refiere a una neoplasia caracterizada por la ausencia de características citológicas y arquitecturales atípicas o malignas y ausencia de características invasivas o potencial metastásico.,"Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_malignantn,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Neoplasia maligna,,"Se define como un tumor compuesto por células neoplásicas atípicas, a menudo pleomórficas, que invaden otros tejidos. Incluye neoplasias malignas hematológicas, que se consideran biológicamente activas. Las neoplasias malignas más comunes son carcinomas (adenocarcinomas o carcinomas de células escamosas), linfomas de Hodgkin y no Hodgkin, leucemias, melanomas y sarcomas. No incluye específicamente neoplasias malignas que se han curado o para las que no hay evidencia de enfermedad en curso relacionada con esa neoplasia maligna después del tratamiento.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_malignantn_yn,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Neoplasia maligna,"1, Sí | 0, No | 99, Desconocido","Se define como un tumor compuesto por células neoplásicas atípicas, a menudo pleomórficas, que invaden otros tejidos. Incluye neoplasias malignas hematológicas, que se consideran biológicamente activas. Las neoplasias malignas más comunes son carcinomas (adenocarcinomas o carcinomas de células escamosas), linfomas de Hodgkin y no Hodgkin, leucemias, melanomas y sarcomas. No incluye específicamente neoplasias malignas que se han curado o para las que no hay evidencia de enfermedad en curso relacionada con esa neoplasia maligna después del tratamiento.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_malignantn_sol,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Neoplasia sólida maligna,"1, Sí | 0, No | 99, Desconocido",Se define como una neoplasia maligna que surge de tejidos que no incluyen áreas de líquido. Ejemplos representativos incluyen carcinomas (adenocarcinomas o carcinomas de células escamosas) y sarcomas. Las neoplasias malignas de tejido hematopoyético y linfoide no se consideran neoplasias sólidas.,"Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_malignantn_leuk,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Leucemia,"1, Sí | 0, No | 99, Desconocido","Se define como una enfermedad maligna y progresiva de los órganos hematopoyéticos, caracterizada por una proliferación y un desarrollo alterados de los leucocitos y sus precursores en la sangre y la médula ósea. Las leucemias se calificaban originalmente de agudas o crónicas en función de la esperanza de vida, pero ahora se clasifican según la madurez celular.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_malignantn_lymp,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Linfoma,"1, Sí | 0, No | 99, Desconocido","Se define como una proliferación maligna (clonal) de linfocitos B o T que afecta los ganglios linfáticos, la médula ósea o zonas extraganglionares. Esta categoría incluye los linfomas no Hodgkin y los linfomas de Hodgkin.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_chrhematol,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Enfermedad hematológica crónica,"1, Sí | 0, No | 99, Desconocido","Se refiere a trastornos crónicos de la sangre y de los tejidos hematopoyéticos. No incluye leucemia, linfoma ni mieloma, que deben incluirse en la categoría de neoplasias malignas. No incluye anemia ferropénica, que se explica por la dieta o por pérdida crónica de sangre.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_rheumatolo,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Trastorno reumatológico,"1, Sí | 0, No | 99, Desconocido","Se define como un trastorno del tejido conectivo, especialmente de las articulaciones y estructuras relacionadas, caracterizado por inflamación, degeneración o alteración metabólica. Incluye artropatías crónicas y artritis, trastornos del tejido conectivo y vasculitis.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_diabetes,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Diabetes mellitus,,"Se define como un trastorno metabólico caracterizado por niveles anormalmente altos de azúcar en sangre debido a una producción reducida de insulina o a una resistencia o desensibilización a la insulina. Esto incluye la diabetes mellitus tipo 1, la diabetes mellitus tipo 2 o la diabetes gestacional que requiere tratamiento oral o subcutáneo.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_diabetes_yn,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Diabetes mellitus,"1, Sí | 0, No | 99, Desconocido","Se define como un trastorno metabólico caracterizado por niveles anormalmente altos de azúcar en sangre debido a una producción reducida de insulina o a una resistencia o desensibilización a la insulina. Esto incluye la diabetes mellitus tipo 1, la diabetes mellitus tipo 2 o la diabetes gestacional que requiere tratamiento oral o subcutáneo.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_diabetes_type1,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Diabetes mellitus tipo 1,"1, Sí | 0, No | 99, Desconocido","Se refiere a un subtipo de diabetes mellitus que se caracteriza por deficiencia de insulina; se manifiesta por la aparición repentina de hiperglucemia grave, progresión rápida a cetoacidosis diabética y muerte a menos que se trate con insulina; la enfermedad puede ocurrir a cualquier edad, pero es más común en la niñez o la adolescencia.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_diabetes_type2,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Diabetes mellitus tipo 2,"1, Sí | 0, No | 99, Desconocido",Se refiere a un subtipo de diabetes mellitus que se caracteriza por resistencia o desensibilización a la insulina y aumento de los niveles de glucosa en sangre. Se trata de una enfermedad crónica que puede desarrollarse gradualmente a lo largo de la vida del paciente y puede estar relacionada tanto con factores ambientales como hereditarios.,"Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_diabetes_gdm,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Diabetes mellitus gestacional,"1, Sí | 0, No | 99, Desconocido","Se refiere a la diabetes mellitus inducida por el embarazo pero que se resuelve al final del mismo. No incluye a las diabéticas previamente diagnosticadas que quedan embarazadas (embarazo en diabetes). La diabetes gestacional generalmente se desarrolla al final del embarazo cuando las hormonas antagonistas de la insulina alcanzan su nivel máximo, lo que provoca resistencia a la insulina, intolerancia a la glucosa e hiperglucemia.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_diabetes_endorg,presentación,COMORBILIDADES Y FACTORES DE RIESGO: Existentes antes de esta enfermedad actual y en curso,Daño a los órganos terminales por diabetes,"1, Sí | 0, No | 99, Desconocido","Se refiere al daño irreparable a múltiples órganos y sistemas que es resultado de complicaciones crónicas de la diabetes. Los órganos y sistemas afectados incluyen el sistema cardiovascular, los riñones, los ojos, el sistema nervioso, las articulaciones y los pies.","Indique 'Sí', si esta condición existía antes del ingreso con esta enfermedad actual y sigue siendo una condición médica activa.",,
