Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
comor_orgtrans_organ,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,Especificar órganos trasplantados,"1, pulmón | 2, corazón | 3, riñón | 4, hígado | 5, hueso","Esto se refiere a los tejidos o órganos específicos transferidos de otro individuo de las mismas o diferentes especies, o desde el mismo individuo.",Seleccione todo lo que se aplique.,,
comor_unlisted,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,Otras comorbilidad (s) relevantes,"1, sí | 0, no | 99, desconocido",Esto se refiere a una (s) condición (s) comórbida que no se enumeran anteriormente.,"Indique 'sí', si esto es condición (s) existía antes de la admisión con esta enfermedad actual y sigue siendo una condición médica activa.",,
comor_vuln,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,Clínicamente extremadamente vulnerable,"1, sí | 0, no | 99, desconocido",,,,
comor_cancer,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,"Personas con cánceres específicos:
personas con cáncer que se someten a quimioterapia activa
personas con cáncer de pulmón que se someten a radioterapia radical
personas con cánceres de sangre o médula ósea, como leucemia, linfoma o mieloma que están en cualquier etapa de tratamiento
personas que tienen inmunoterapia u otros tratamientos de anticuerpos continuos para el cáncer
Las personas que tienen otros tratamientos de cáncer dirigidos que pueden afectar el sistema inmune, como los inhibidores de la proteína quinasa o los inhibidores de la PARP
personas que han tenido trasplantes de médula ósea o células madre en los últimos 6 meses, o que todavía están tomando medicamentos de inmunosupresión","1, sí | 0, no | 99, desconocido",,,,
comor_copd,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,"Las personas con afecciones respiratorias severas, incluida toda la fibrosis quística, el asma severa que requiere esteroides orales diarios o terapia de mantenimiento inyectable y la pulmonar obstructiva crónica grave que requiere oxígeno (EPOC):","1, sí | 0, no | 99, desconocido",,,,
comor_scid,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,"Personas con enfermedades raras y errores innatos del metabolismo que aumentan significativamente el riesgo de infecciones (como la inmunodeficiencia combinada severa (SCID), células falciformes homocigotas):","1, sí | 0, no | 99, desconocido",,,,
comor_immuno,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,Personas en terapias de inmunosupresión suficientes para aumentar significativamente el riesgo de infección:,"1, sí | 0, no | 99, desconocido",,,,
comor_pregheart,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,"Mujeres embarazadas de enfermedades cardíacas significativas, congénitas o adquiridas:","1, sí | 0, no | 99, desconocido",,,,
comor_cfs,presentación,Comorbilidades y factores de riesgo: existentes antes de esta enfermedad actual y está en curso,Puntaje clínico de fragilidad,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 99, desconocido",Definido como la puntuación clínica de fragilidad calificada por la escala de fragilidad clínica de Rockwood (SFC) utilizado para estimar el grado de fragilidad de un individuo en una escala de 1 (muy ajustada) a 9 (enferma terminal),,,
medic_gastro,presentación,Antecedentes médicos,GASTROENTERITIS,,Este grupo de preguntas se refiere a síntomas relacionados con la gastroenteritis.,,,
medic_gastro_yn,presentación,Antecedentes médicos,Enfermedad de la gastroenteritis (incluida la diarrea o los vómitos) en los últimos 3 meses,"1, sí | 0, no | 99, desconocido","Definido como un trastorno inflamatorio que afecta el tracto gastrointestinal superior e inferior. Más comúnmente, esto se atribuye a los virus; Sin embargo, las bacterias, parásitos o reacciones adversas también pueden ser el culpable. Los síntomas incluyen diarrea aguda y vómitos.","Indique 'Sí', si esto describe el tipo de enfermedad que el paciente ha informado haber experimentado en tres meses antes de esta presentación o admisión.",,
medic_gastro_start,presentación,Antecedentes médicos,Fecha de inicio aproximada de esta enfermedad,,,Proporcione la fecha del primer síntoma que cree clínicamente estaba relacionado con este episodio de enfermedad en formato de día/mes/año.,,
medic_gastro_persist,presentación,Antecedentes médicos,¿Persistió algún síntoma de esta enfermedad durante más de una semana?,"1, sí | 0, no | 99, desconocido",Esto se refiere a cualquier síntoma de este episodio de gastroenteritis.,"Indique 'sí', si el paciente experimentó un síntoma durante más de siete días.",,
medic_gastro_diarrhoea,presentación,Antecedentes médicos,La diarrea persistió durante> 1 semana,"1, sí | 0, no | 99, desconocido",Definido como tres o más movimiento del intestino suelto o líquido por día (o pasaje más frecuente de lo normal para el individuo).,"Indique 'sí', si el paciente experimentó diarrea durante más de siete días.",,
medic_gastro_weightloss,presentación,Antecedentes médicos,La pérdida de peso persistió durante> 1 semana,"1, sí | 0, no | 99, desconocido","Definida como la reducción en el peso corporal total que ha ocurrido desde que el inicio de esta enfermedad persistió durante más de siete días, y ha sido involuntario o no atribuible a la dieta activa, el ejercicio o las intervenciones de pérdida de peso basadas en medicamentos dedicados. Esto puede incluir pérdida de peso informada por el paciente con o sin mediciones de peso objetivas.","Indique 'sí', si el paciente experimentó pérdida de peso durante más de siete días.",,
medic_gastro_nausea,presentación,Antecedentes médicos,Los vómitos / náuseas persistieron durante> 1 semana,"1, sí | 0, no | 99, desconocido",Definido como la desagradable sensación subjetiva indolora de que uno vomitará inminentemente (náuseas); y/o expulsión del contenido del estómago o los intestinos delgidos a través de la boca (vómitos o emesis).,"Indique 'sí', si el paciente experimentó náuseas o vómitos durante más de siete días.",,
medic_gastro_abdominalp,presentación,Antecedentes médicos,El dolor abdominal persistió durante> 1 semana,"1, sí | 0, no | 99, desconocido","Definido como una sensación desagradable de incomodidad, angustia o agonía en la región abdominal.","Indique 'sí', si el paciente experimentó dolor abdominal durante más de siete días.",,
medic_gastro_fever,presentación,Antecedentes médicos,Fiebre persistió durante> 1 semana,"1, sí | 0, no | 99, desconocido","Definida como la sensación de la temperatura corporal elevada sin medición formal, o una temperatura corporal medida mayor o igual a 38 grados Celsius (38 ° C) o 100.4-Fahrenheit (100.4 ° F).","Indique 'sí', si el paciente experimentó fiebres durante más de siete días.",,
medic_gastro_tiredness,presentación,Antecedentes médicos,El cansancio persistió durante> 1 semana,"1, sí | 0, no | 99, desconocido","Definido como la sensación de cansancio caracterizada por la falta de energía o motivación, también conocida como fatiga.","Indique 'sí', si el paciente experimentó el cansancio durante más de siete días.",,
medic_gastro_unlisted,presentación,Antecedentes médicos,Otros síntomas persistieron durante> 1 semana,"1, sí | 0, no | 99, desconocido",,,,
medic_gastro_unlistedoth,presentación,Antecedentes médicos,Especificar otros síntomas persistieron durante> 1 semana,,,,,
medic_previnf,presentación,Antecedentes médicos,¿Se sabe que el paciente ha tenido infecciones previas con este patógeno?,"1, sí | 0, no | 99, desconocido",Definido como un diagnóstico previo con el mismo patógeno en un episodio clínico distinto de esta presentación o admisión.,"Indique 'sí', si el paciente se ha infectado previamente con el mismo patógeno.",,
medic_firstadm,presentación,Antecedentes médicos,¿Fue el paciente alguna vez hospitalizado en un episodio anterior de la misma infección?,"1, sí admitido al hospital o la UCI | 0, no | 99, desconocido",Esto se refiere al historial previo de infección del paciente con el mismo patógeno y si el paciente alguna vez fue ingresado en el hospital o la UCI.,Indique 'sí' si el paciente fue ingresado en el hospital o UCI para infección con el mismo patógeno.,,
medic_infstart,presentación,Antecedentes médicos,¿Cuándo comenzó el episodio anterior?,,,"Escriba la fecha exacta, o si no se sabe, escriba una fecha aproximada, en la que comenzó la infección anterior con el mismo patógeno. Si solo hay una fecha aproximada disponible, indicar que es una fecha aproximada.",,
medic_infend,presentación,Antecedentes médicos,¿Cuándo terminó el episodio anterior?,,,"Escriba la fecha exacta, o si no se sabe, escriba una fecha aproximada, en la que terminó la infección anterior con el mismo patógeno. Si solo hay una fecha aproximada disponible, indicar que es una fecha aproximada.",,
medic_labtest,presentación,Antecedentes médicos,¿Fue confirmado el episodio anterior por pruebas de laboratorio?,"1, sí | 0, no | 99, desconocido",Esto se refiere a la confirmación del episodio de infección anterior con una prueba de laboratorio.,"Indique 'sí', si el episodio anterior se confirmó con las pruebas de laboratorio.",,
medic_previnf2,presentación,Antecedentes médicos,¿Se sabe que el paciente ha tenido una (s) infección (s) antes del último reportado con este patógeno?,"1, sí | 0, no | 99, desconocido",Definido como un diagnóstico previo con el mismo patógeno en un episodio clínico antes de la última infección informada.,"Indique 'sí', si el paciente ha tenido previamente una infección con el mismo patógeno en un episodio clínico antes de la última infección informada.",,
medic_previnf2_adm,presentación,Antecedentes médicos,¿Fue el paciente alguna vez hospitalizado en este episodio anterior de la misma infección?,"1, sí admitido al hospital o la UCI | 0, no | 99, desconocido",Esto se refiere al historial previo de infección del paciente con el mismo patógeno y si el paciente alguna vez fue ingresado en el hospital o la UCI.,Indique 'sí' si el paciente ingresó en el hospital o la UCI para una infección con el mismo patógeno en un episodio clínico antes de la última infección reportada.,,
medic_previnf2_start,presentación,Antecedentes médicos,¿Cuándo comenzó este episodio anterior?,,,"Escriba la fecha exacta, o si no se sabe, escriba una fecha aproximada, en la que comenzó la infección anterior con el mismo patógeno. Si solo hay una fecha aproximada disponible, indicar que es una fecha aproximada.",,
medic_previnf2_end,presentación,Antecedentes médicos,¿Cuándo terminó este episodio anterior?,,,"Escriba la fecha exacta, o si no se sabe, escriba una fecha aproximada, en la que terminó la infección anterior con el mismo patógeno. Si solo hay una fecha aproximada disponible, indicar que es una fecha aproximada.",,
medic_previnf2_labtest,presentación,Antecedentes médicos,¿Fue confirmado este episodio anterior por pruebas de laboratorio?,"1, sí | 0, no | 99, desconocido",Esto se refiere a la confirmación del episodio de infección anterior con una prueba de laboratorio.,"Indique 'sí', si el episodio anterior se confirmó con las pruebas de laboratorio.",,
medic_previnf3,presentación,Antecedentes médicos,¿Se sabe que el paciente ha tenido una (s) infección (s) antes del último reportado con este patógeno?,"1, sí | 0, no | 99, desconocido",Definido como un diagnóstico previo con el mismo patógeno en un episodio clínico antes de la última infección informada.,"Indique 'sí', si el paciente ha tenido previamente una infección con el mismo patógeno en un episodio clínico antes de la última infección informada.",,
medic_previnf3_adm,presentación,Antecedentes médicos,¿Fue el paciente alguna vez hospitalizado en este episodio anterior de la misma infección?,"1, sí admitido al hospital o la UCI | 0, no | 99, desconocido",Esto se refiere al historial previo de infección del paciente con el mismo patógeno y si el paciente alguna vez fue ingresado en el hospital o la UCI.,Indique 'sí' si el paciente ingresó en el hospital o la UCI para una infección con el mismo patógeno en un episodio clínico antes de la última infección reportada.,,
medic_previnf3_start,presentación,Antecedentes médicos,¿Cuándo comenzó este episodio anterior?,,,"Escriba la fecha exacta, o si no se sabe, escriba una fecha aproximada, en la que comenzó la infección anterior con el mismo patógeno. Si solo hay una fecha aproximada disponible, indicar que es una fecha aproximada.",,
medic_previnf3_end,presentación,Antecedentes médicos,¿Cuándo terminó este episodio anterior?,,,"Escriba la fecha exacta, o si no se sabe, escriba una fecha aproximada, en la que terminó la infección anterior con el mismo patógeno. Si solo hay una fecha aproximada disponible, indicar que es una fecha aproximada.",,
medic_previnf3_labtest,presentación,Antecedentes médicos,¿Fue confirmado este episodio anterior por pruebas de laboratorio?,"1, sí | 0, no | 99, desconocido",Esto se refiere a la confirmación del episodio de infección anterior con una prueba de laboratorio.,"Indique 'sí', si el episodio anterior se confirmó con las pruebas de laboratorio.",,
medic_cpoxpast,presentación,Antecedentes médicos,¿Se sabe que tiene infecciones de varicela anteriores?,"1, sí | 0, no | 99, desconocido","Esto se refiere a una infección de varicela anterior. No incluye una historia de virus de varicela zoster reactivado (VZV), es decir, tejas.","Indique 'sí', si esta es la condición existente antes de la admisión con esta enfermedad actual y sigue siendo una condición médica activa.",,
medic_cpox,presentación,Antecedentes médicos,Varicela activa,"1, sí | 0, no | 99, desconocido","Esto se refiere a la infección activa de varicela causada por el virus Varicella-Zoster. Las manifestaciones clínicas son fiebre y erupción cutánea vesicular prurítica que ocurre de diez a veintiún días después de la exposición. No incluya aquellos con virus de varicela Zoster reactivado (VZV), es decir, tejas.","Indique 'sí', si esta es la condición existente antes de la admisión con esta enfermedad actual y sigue siendo una condición médica activa.",,
medic_actshingles,presentación,Antecedentes médicos,Tejas activas (herpes zoster),"1, sí | 0, no | 99, desconocido","Esto se refiere a un caso activo de cuotas de tejas o herpes zoster a la reactivación del virus varicela-zoster que se ha mantenido inactivo, después de la exposición inicial del paciente al virus en forma de varicela (varicela).","Indique 'sí', si el paciente actualmente tiene tejas (herpes zoster), una reactivación del virus Varicella-Zoster. Indique 'no' si el paciente solo ha tenido varicela en el pasado, o si el paciente no tiene antecedentes de esta afección.",,
medic_shingles,presentación,Antecedentes médicos,Histolas anteriores (herpes zoster),"1, sí | 0, no | 99, desconocido","Las tejas o el herpes Zoster se refieren a la reactivación del virus Varicella-Zoster que se ha mantenido latente, después de la exposición inicial del paciente al virus en forma de varicela (varicela). No incluye un historial de varicela.","Indique 'sí', si el paciente tiene antecedentes de tejas (herpes zoster), una reactivación del virus Varicella-Zoster. Indique 'no' si el paciente solo ha tenido varicela en el pasado, o si el paciente no tiene antecedentes de esta afección.",,
medic_sti,presentación,Antecedentes médicos,Infección activa de transmisión sexual,"1, sí | 0, no | 99, desconocido","Definido como infecciones debido a o propagadas por contacto sexual que incluye clamidia, herpes genital/verrugas, gonorrea, VPH, piojos públicos, sífilis, tricomoniasis, linfogranuloma venereum. No incluya el VIH/SIDA y la hepatitis crónica, como se especifica en preguntas separadas.","Indique 'sí', si esta es la condición existente antes de la admisión con esta enfermedad actual y sigue siendo una condición médica activa.",,
medic_sti_type,presentación,Antecedentes médicos,Especificar STI activo,"1, virus del herpes simple (HSV) | 2, VPV | 3, clamidia | 4, gonorrea | 5, sífilis | 6, Mycoplasma Genitalium | 88, otro | 99, desconocido","Definido como infecciones debido a o propagadas por contacto sexual que incluye clamidia, herpes genital/verrugas, gonorrea, VPH, piojos públicos, sífilis, tricomoniasis, linfogranuloma venereum. No incluya el VIH/SIDA y la hepatitis crónica, como se especifica en preguntas separadas.",Seleccione todo lo que se aplique.,,
medic_sti_oth,presentación,Antecedentes médicos,Especificar otra ITS activa,,"Definido como infecciones debidas o propagadas por contacto sexual, incluidos, no enumerados anteriormente. No incluya el VIH/SIDA y la hepatitis crónica, como se especifica en preguntas separadas.","Si 'otro', especifique la otra ITS activa.",,
drug7_steroid,presentación,Medicamentos anteriores 7 días,Esteroides,"1, sí | 0, no | 99, desconocido","Los corticosteroides (comúnmente denominados 'esteroides') se refieren a todos los tipos de corticosteroides terapéuticos. Los ejemplos incluyen: prednisolona, ​​prednisona, metil-prednisolona, ​​dexametasona, hidrocortisona, fluticasona, betametasona. No se incluyen preparaciones tópicas, pero se incluyen preparaciones inhaladas.","Indique 'sí', si el paciente ha tomado un 'esteroide' en los 7 días previos a esta admisión / presentación más reciente",,
drug7_steroid_route,presentación,Medicamentos anteriores 7 días,Ruta de administración de esteroides,"1, oral | 2, inhalado | 3, IV | 4, tópico | 99, desconocido",Esto se refiere a la parte del cuerpo a través del cual o en el cual se introduce el Medicinal (Medicamento). Oral se refiere a administrar por vía oral. Inhalado se refiere a la administración a través de la ruta respiratoria (insuflación en el tracto respiratorio). IV (intravenoso) se refiere a la administración en el torrente sanguíneo a través de la inyección en una vena.,Indique la ruta de administración para el corticosteroide.,,
drug7_immunusupp,presentación,Medicamentos anteriores 7 días,Agentes inmunosupresores (no esteroides),"1, sí | 0, no | 99, desconocido",Esto se refiere a un paciente que se sabe que ha tomado medicamentos recetados que se sabe que tienen un efecto de inmunosupresión (excluyendo esteroides/corticosteroides). Los preparativos tópicos no deben registrarse.,"Indique 'sí', si el paciente ha tomado un agente inmunosupresor en los 7 días previos a esta admisión / presentación más reciente",,
drug7_antibiotic,presentación,Medicamentos anteriores 7 días,Antibióticos,"1, sí | 0, no | 99, desconocido",Antibiótico 'se refiere a cualquier agente que se dirige selectivamente a las bacterias.  Los preparativos tópicos no deben registrarse.,"Indique 'sí', si el paciente ha tomado un antibiótico en los 7 días previos a esta admisión / presentación más reciente",,
drug7_nsaid,presentación,Medicamentos anteriores 7 días,AINE,"1, sí | 0, no | 99, desconocido","Los fármacos o AINE antiinflamatorios no esteroideos se refieren a cualquier agente que no sea un esteroide y que tenga actividades potenciales antiinflamatorias, analgésicas, antipiréticas y antigrateletarias. Los preparativos tópicos no deben registrarse.","Indique 'sí', si el paciente ha tomado un AINE en los 7 días previos a esta admisión / presentación más reciente",,
drug7_antiviral,presentación,Medicamentos anteriores 7 días,Antivirales (no arte),"1, sí | 0, no | 99, desconocido","Un agente antiviral se refiere a cualquier agente prescrito para tratar o prevenir infecciones virales al interferir con el ciclo de replicación viral (excluyendo la terapia antirretroviral (ART)). Los ejemplos de inhibidores de la neuraminidasa incluyen oseltamivir, ribavirina, aciclovir y lopinavir/ritonavir. Las preparaciones tópicas no están incluidas.","Indique 'sí', si el paciente ha tomado un antiviral en los 7 días previos a esta admisión / presentación más reciente",,
drug7_antiviral_route,presentación,Medicamentos anteriores 7 días,Ruta de administración de antivirales,"1, oral | 2, inhalado | 3, IV | 4, tópico | 99, desconocido",,,,
drug7_antiviraldat,presentación,Medicamentos anteriores 7 días,Fecha de inicio antiviral,,,,,
drug7_antiviralday,presentación,Medicamentos anteriores 7 días,Número de días antivirales tomados,,,,,
drug7_anticoagul,presentación,Medicamentos anteriores 7 días,Anticoagulante,"1, sí | 0, no | 99, desconocido","Un anticoagulante se refiere a cualquier agente capaz de prevenir la formación de coágulos sanguíneos o agregación plaquetaria. Esto incluye agentes como heparina, warfarina, aspirina, clopidogrel y anticoagulantes administrados subcutáneamente, entre muchos otros. Las preparaciones tópicas no están incluidas.","Indique 'sí', si el paciente ha tomado un anticoagulante en los 7 días previos a esta admisión / presentación más reciente.",,
drug7_ivfluid,presentación,Medicamentos anteriores 7 días,Fluido intravenoso,"1, sí | 0, no | 99, desconocido","El fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos intravenosos pueden usarse para la rehidratación, los requisitos de mantenimiento o la reanimación.",Indique 'sí' si el paciente recibió fluidos intravenosos en los 7 días anteriores a esta admisión / presentación más reciente.,,
drug7_ivfluid_type,presentación,Medicamentos anteriores 7 días,Tipo de fluido intravenoso,"1, cristaloide | 2, albúmina | 3, gelatina | 4, almidones | 5, concentrado de fibrinógeno | 88, otro fluido","Esto se refiere al tipo de fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos cristaloides se refieren a soluciones de sales minerales, incluida la solución salina normal (0.9%), ringer lactada/Hartman, dextrosa al 5% en agua, 10% de dextrosa en agua, solución salina hipertónica e hipertónica, entre otros. La albúmina se refiere a las preparaciones intravenosas de la albúmina de suero humano purificada utilizada para reemplazar la albúmina perdida en pacientes con hipoalbuminemia, para tratar la hipovolemia y la ascitis, y como parte de algunos kits de diagnóstico de imágenes. Las soluciones comunes de coloides de albúmina incluyen albúmina 4%, 5% y 20% entre otras. La gelatina se refiere a un sustituto de volumen de plasma coloidal, isotónico, fisiológicamente equilibrado, que contiene gelatina y electrolitos succinilados, con posibles propiedades nefroprotectivas. Los fluidos parenterales de gelatina comunes incluyen gelaspan, gelofusina, geloplasma, isoplex, entre otros. Los almidones se refieren a una solución intravenosa de derivado de hidroxietilo de hidroxietilo (HES), sintética, derivada de hidroxietilo no iónico del almidón utilizado como expansor de plasma cuando se prepara en una solución isotónica. Los fluidos parenterales, coloides sintéticos basados ​​en almidón común incluyen productos hidroxietil con almidón (HES), entre otros.",Seleccione las opciones más apropiadas correspondientes a los fluidos parenterales administrados.,,
drug7_ivfluid_otyp,presentación,Medicamentos anteriores 7 días,Especificar otro tipo de fluido intravenoso,,"Esto se refiere al tipo de fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos intravenosos pueden usarse para la rehidratación, los requisitos de mantenimiento o la reanimación.","Si 'otro', escriba el tipo de fluido intravenoso utilizado.",,
drug7_ivfluid_vol,presentación,Medicamentos anteriores 7 días,Volumen total de fluido intravenoso en las 24 horas anteriores (ml),,"El fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos intravenosos pueden usarse para la rehidratación, los requisitos de mantenimiento o la reanimación.",Especifique el volumen total del líquido intravenoso recibido por el paciente durante las 24 horas anteriores. Registre el volumen en mililitros (ml).,,
drug7_ivfluid_reas,presentación,Medicamentos anteriores 7 días,Indicación / razón,"1, choque | 88, otro | 99, desconocido","Esto se refiere a la indicación de fluidos intravenosos. El shock se refiere a la insuficiencia circulatoria, lo que hace que el suministro de oxígeno inadecuado satisfaga las necesidades metabólicas celulares. Se caracteriza por cualquiera de los siguientes: evidencia de hipoperfusión (por ejemplo, recarga capilar lenta, piel fría y pulso rápido y débil), presión de pulso estrecha (menos o igual a 20 mmhg), hipotensión para la edad y taquicardia.",Indique la indicación de los fluidos intravenosos.,,
drug7_ivfluid_oth,presentación,Medicamentos anteriores 7 días,Especificar otra razón,,"Esto se refiere a la indicación de fluidos intravenosos. El shock se refiere a la insuficiencia circulatoria, lo que hace que el suministro de oxígeno inadecuado satisfaga las necesidades metabólicas celulares. Se caracteriza por cualquiera de los siguientes: evidencia de hipoperfusión (por ejemplo, recarga capilar lenta, piel fría y pulso rápido y débil), presión de pulso estrecha (menos o igual a 20 mmhg), hipotensión para la edad y taquicardia.","Si 'otro', escriba la indicación de fluidos intravenosos.",,
drug7_ivfluid_add,presentación,Medicamentos anteriores 7 días,Líquido intravenoso adicional,"1, sí | 0, no | 99, desconocido",Esto se refiere a fluidos intravenosos adicionales (no registrados anteriormente) en los 7 días previos a esta admisión / presentación más reciente.,Indique 'sí' si el paciente recibió algún fluido intravenoso adicional (no registrado anteriormente) en los 7 días anteriores a esta admisión / presentación más reciente.,,
drug7_ivfluid_agent2,presentación,Medicamentos anteriores 7 días,Tipo de fluido intravenoso,"1, cristaloide | 2, albúmina | 3, gelatina | 4, almidones | 5, concentrado de fibrinógeno | 88, otro fluido","Esto se refiere al tipo de fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos cristaloides se refieren a soluciones de sales minerales, incluida la solución salina normal (0.9%), ringer lactada/Hartman, dextrosa al 5% en agua, 10% de dextrosa en agua, solución salina hipertónica e hipertónica, entre otros. La albúmina se refiere a las preparaciones intravenosas de la albúmina de suero humano purificada utilizada para reemplazar la albúmina perdida en pacientes con hipoalbuminemia, para tratar la hipovolemia y la ascitis, y como parte de algunos kits de diagnóstico de imágenes. Las soluciones comunes de coloides de albúmina incluyen albúmina 4%, 5% y 20% entre otras. La gelatina se refiere a un sustituto de volumen de plasma coloidal, isotónico, fisiológicamente equilibrado, que contiene gelatina y electrolitos succinilados, con posibles propiedades nefroprotectivas. Los fluidos parenterales de gelatina comunes incluyen gelaspan, gelofusina, geloplasma, isoplex, entre otros. Los almidones se refieren a una solución intravenosa de derivado de hidroxietilo de hidroxietilo (HES), sintética, derivada de hidroxietilo no iónico del almidón utilizado como expansor de plasma cuando se prepara en una solución isotónica. Los fluidos parenterales, coloides sintéticos basados ​​en almidón común incluyen productos hidroxietil con almidón (HES), entre otros.",Seleccione las opciones más apropiadas correspondientes a los fluidos parenterales administrados.,,
drug7_ivfluid_otyp2,presentación,Medicamentos anteriores 7 días,Especificar otro tipo de fluido intravenoso,,"Esto se refiere al tipo de fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos intravenosos pueden usarse para la rehidratación, los requisitos de mantenimiento o la reanimación.","Si 'otro', escriba el tipo de fluido intravenoso utilizado.",,
drug7_ivfluid_vol2,presentación,Medicamentos anteriores 7 días,Volumen total de fluido intravenoso en las 24 horas anteriores (ml),,"El fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos intravenosos pueden usarse para la rehidratación, los requisitos de mantenimiento o la reanimación.",Especifique el volumen total del líquido intravenoso recibido por el paciente durante las 24 horas anteriores. Registre el volumen en mililitros (ml).,,
drug7_hivprep,presentación,Medicamentos anteriores 7 días,Preparación del VIH / PEP,"1, sí | 0, no | 99, desconocido",Esto se refiere a la profilaxis previa a la exposición (preparación) y profilaxis posterior a la exposición (PEP) para evitar el VIH.,"Indique 'sí', si el paciente recibió terapia antirretroviral, con el propósito de preparar y PEP para prevenir el VIH, en los 7 días previos a esta admisión / presentación más reciente.",,
drug7_unlisted,presentación,Medicamentos anteriores 7 días,Otros medicamentos dirigidos a patógenos,"1, sí | 0, no | 99, desconocido",,"Indique 'sí', si se han tomado medicamentos dirigidos a patógenos (que no se especifican anteriormente) en los 7 días previos a esta admisión / presentación más reciente.",,
drug14_antiviral,presentación,Medicamentos anteriores 14 días,Antivírico,"1, sí | 0, no | 99, desconocido","Un agente antiviral se refiere a cualquier agente prescrito para tratar o prevenir infecciones virales al interferir con el ciclo de replicación viral. Los ejemplos de inhibidores de la neuraminidasa incluyen oseltamivir, ribavirina, aciclovir y lopinavir/ritonavir. Las preparaciones tópicas no están incluidas.","Indique 'sí', si el paciente ha tomado un antiviral en los 14 días previos a esta admisión / presentación más reciente",,
drug14_antiviral_route,presentación,Medicamentos anteriores 14 días,Ruta de administración de antivirales,"1, oral | 2, inhalado | 3, IV | 4, Topical | 99, desconocido","Esto se refiere a la parte del cuerpo a través del cual o en el cual se introduce el Medicinal (Medicamento). Oral se refiere a administrar por vía oral. Inhalado se refiere a la administración a través de la ruta respiratoria (insuflación en el tracto respiratorio). IV (intravenoso) se refiere a la administración en el torrente sanguíneo a través de la inyección en una vena. La tópica se refiere a la administración mediante la aplicación de preparaciones de fármacos a las superficies del cuerpo, especialmente la piel o las membranas mucosas.",Indique la ruta de administración para el agente antiviral.,,
drug14_antiviraldat,presentación,Medicamentos anteriores 14 días,Fecha de inicio antiviral,,Esto se refiere a la fecha en que se inició el medicamento / se administró la primera dosis.,Ingrese la fecha en formato DD/mm/aa yyyy.,,
drug14_antiviralday,presentación,Medicamentos anteriores 14 días,Número de días antivirales tomados,,Incluye todos los días calendario en los que se recibió o se le indicó a una dosis de tomar la prescripción de alta.,Ingrese el número total de días para los cuales se recibió o se le indicó a una dosis de tomar la prescripción de alta.,,
drug14_steroid,presentación,Medicamentos anteriores 14 días,Esteroide,"1, sí | 0, no | 99, desconocido","Los corticosteroides (comúnmente denominados 'esteroides') se refieren a todos los tipos de corticosteroides terapéuticos, hechos en la corteza suprarrenal (la parte externa de la glándula suprarrenal). También se hacen en el laboratorio. Los ejemplos incluyen: prednisolona, ​​prednisona, metil-prednisolona, ​​dexametasona, hidrocortisona, fluticasona, betametasona. No se incluyen preparaciones tópicas, pero se incluyen preparaciones inhaladas.","Indique 'sí', si el paciente ha tomado un 'esteroide' en los 14 días previos a esta admisión / presentación más reciente",,
drug14_steroid_route,presentación,Medicamentos anteriores 14 días,Ruta de administración de esteroides,"1, oral | 2, inhalado | 3, IV | 4, Topical | 99, desconocido",,,,
drug14_immunusupp,presentación,Medicamentos anteriores 14 días,Agentes inmunosupresores (no esteroides),"1, sí | 0, no | 99, desconocido",Esto se refiere a un paciente que se sabe que ha tomado medicamentos recetados que se sabe que tienen un efecto de inmunosupresión (excluyendo esteroides/corticosteroides). Los preparativos tópicos no deben registrarse.,"Indique 'sí', si el paciente ha tomado un agente inmunosupresor en los 14 días previos a esta admisión / presentación más reciente",,
