Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
adsym_headache,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Céphalée,"1, oui | 0, non | 99, inconnu",Défini comme l'expérience de la douleur dans diverses parties de la tête.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_neckstiff,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Raideur de la nuque,"1, oui | 0, non | 99, inconnu","Défini comme une sensation d'étanchéité dans le cou lorsque vous essayez de le déplacer, surtout après une période d'inactivité. La raideur du cou implique souvent des douleurs et des difficultés à déplacer le cou, surtout lorsque vous essayez de tourner la tête sur le côté.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_photoph,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Photophobie,"1, oui | 0, non | 99, inconnu",Fait référence à une sensibilité accrue des yeux à la lumière.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_bulgefont,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Fontanelle bombée,"1, oui | 0, non | 99, inconnu",Cela fait référence aux zones membraneuses entre les os crâniens dans un nouveau-né qui semble élevé ou plein.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_retroorbit,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Douleur rétro-orbitale,"1, oui | 0, non | 99, inconnu",Défini comme l'expérience de la douleur dans la région rétro-orbitale (derrière les yeux).,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_seizconv,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Convulsions / crises,"1, oui | 0, non | 99, inconnu","Défini comme une anomalie intermittente de la physiologie du système nerveux caractérisé par une occurrence transitoire d'un mouvement soudain, violent et irrégulier du corps, provoqué par une contraction involontaire des muscles en raison d'une activité neuronale excessive ou synchrone anormale dans le cerveau.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_confusion,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Altération de la conscience / confusion,"1, oui | 0, non | 99, inconnu",Défini comme un niveau de conscience ou d'excitation autre que la ligne de base normale du patient.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_paralysis,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Paralysie,"1, oui | 0, non | 99, inconnu",Cela fait référence à l'incapacité de déplacer ou de contrôler complètement le mouvement,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_hemiplegia,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Hémiplégie,"1, oui | 0, non | 99, inconnu","Cela fait référence à une perte grave ou complète de la fonction moteur d'un côté du corps; Souvent causée par des maladies cérébrales localisées dans l'hémisphère cérébral opposé au côté de la faiblesse; moins fréquemment, les lésions du tronc cérébral; Les maladies de la moelle épinière cervicale, les maladies du système nerveux périphérique et d'autres conditions peuvent se manifester sous forme d'hémiplégie.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_cogimpair,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Troubles cognitifs,"1, oui | 0, non | 99, inconnu",Cela fait référence à une fonction mentale et / ou intellectuelle diminuée ou altérée.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_neurodist,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Troubles psychologiques,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de signes ou de symptômes qui affectent les pensées, les émotions, les comportements ou le bien-être mental d'un individu. La présence de perturbations psychologiques doit être identifiée par un examen d'état mental (MSE) ou un outil équivalent.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_speechdist,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Troubles de la parole,"1, oui | 0, non | 99, inconnu",Cela fait référence aux difficultés de parole et de communication qui peuvent résulter de pathologies dans le cerveau.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_cerebesig,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Signes cérébelleux,"1, oui | 0, non | 99, inconnu","Fait référence à la présence d'une constellation de signes neurologiques indique généralement un dysfonctionnement cérébelleux. Les signes comprennent la dysdiadochokinésie, la dysmétrie, l'ataxie, le nystagmus, le tremblement intentionnel, la parole de scintillement ou de balayage, l'hypotonie.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_irritable,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Irritabilité,"1, oui | 0, non | 99, inconnu","Fait référence à une excitabilité anormale ou excessive avec une colère, une gêne ou une impatience facilement déclenché.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_tremor,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Tremblements,"1, oui | 0, non | 99, inconnu",Fait référence à un mouvement musculaire involontaire et oscillant à propos d'un axe articulaire.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_neurologic,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Autres signes et symptômes neurologiques,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence d'une anomalie neurologique alternative non énumérée ci-dessus.,"Indiquez «oui», si le patient a une autre anomalie neurologique non répertoriée ci-dessus.",,
adsym_neurologic_spec,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Précisez les autres signes et symptômes neurologiques,,Cela fait référence à la présence d'une autre anomalie neurologique non répertoriée ci-dessus.,"Si «autre», spécifiez une anomalie neurologique.",,
adsym_eye,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Signes et symptômes ophtalmologiques,,Cela fait référence aux signes et symptômes relatifs à l'œil.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_itchyeye,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Démangeaisons oculaires,"1, oui | 0, non | 99, inconnu",Défini comme des démangeaisons d'un ou des deux yeux.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_redeye,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Yeux rouges / roses,"1, oui | 0, non | 99, inconnu","Défini comme une inflammation ou une infection de la conjonctive, caractérisée par des rougeurs dans un ou deux yeux.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_conjunhemor,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Hémorragie conjonctivale,"1, oui | 0, non | 99, inconnu","Défini comme l'accumulation de sang sous la conjonctive, se présentant comme une patch rouge vif ou sombre dans l'œil.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_paineyes,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Douleurs oculaires,"1, oui | 0, non | 99, inconnu",Défini comme un inconfort ou une douche localisée à l'intérieur ou autour de la zone des yeux.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_eyelidedema,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Œdème des paupières,"1, oui | 0, non | 99, inconnu",Défini comme un gonflement en raison de l'accumulation de liquide dans les tissus de la paupière.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_eyedischarg,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Écoulement oculaire,"1, oui | 0, non | 99, inconnu","Défini comme la libération de fluides allant du clair à PUS comme l'œil, indiquant souvent une infection ou une irritation.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_hazyvision,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Vision trouble / floue,"1, oui | 0, non | 99, inconnu","Défini comme une perte d'acuité visuelle, résultant en une vue peu claire ou déformée.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_eyelightsensi,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Sensibilité des yeux à la lumière,"1, oui | 0, non | 99, inconnu","Défini comme une intolérance anormale à la lumière, provoquant une gêne ou une douleur dans les yeux lorsqu'il est exposé à une lumière vive.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_visdist,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Troubles visuels,"1, oui | 0, non | 99, inconnu",Fait référence à une interférence à la vue normale sans nécessairement affecter l'acuité visuelle.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_conjunctiv,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Conjonctivite,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation de la conjonctive,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_keratitis,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Kératite,"1, oui | 0, non | 99, inconnu",Cela fait référence à l'inflammation de la cornée de l'œil.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_reduvisiacu,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Nouvelle baisse de l'acuité visuelle,"1, oui | 0, non | 99, inconnu",Défini comme une diminution de la clarté ou de la netteté de la vision.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_blurryvis,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Vision floue,"1, oui | 0, non | 99, inconnu",Le manque de netteté de la vision entraînant l'incapacité de voir les détails fins.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_ocularoth,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Autres signes et symptômes ophtalmologiques,"1, oui | 0, non | 99, inconnu","Cela fait référence à d'autres signes et symptômes relatifs à l'œil, non spécifié ci-dessus.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_ocularoth_spec,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Précisez les autres signes et symptômes ophtalmologiques,,"Cela fait référence à d'autres signes et symptômes relatifs à l'œil, non spécifié ci-dessus.","Si «oui», spécifiez d'autres signes et symptômes opthalmologiques",,
adsym_ent,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,"Signes et symptômes au niveau des oreilles, du nez et de la gorge","1, oui | 0, non | 99, inconnu","Cela fait référence aux signes et symptômes relatifs à l'oreille, au nez et à la gorge.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_earpain,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Douleur auriculaire,"1, oui | 0, non | 99, inconnu",Cela fait référence à une sensation douloureuse dans l'oreille,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_tinnitus,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Acouphènes,"1, oui | 0, non | 99, inconnu",Cela fait référence à une perception anormale des sons ressentis par un individu en l'absence de stimulation auditive.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_unlisted,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Autre(s) signe(s) ou symptôme(s),"1, oui | 0, non | 99, inconnu",Il s'agit de la présence d'un signe alternatif ou d'une anomalie non énumérée ci-dessus.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
preg_pregnant,présentation,Détails de la grossesse,Grossesse,"1, oui | 0, non | 99, inconnu",Cela fait référence aux femmes qui se publient pour être enceintes à la présentation et / ou ont subi un test de grossesse positif ces derniers jours avant la présentation.,"Indiquez «oui», si le patient est enceinte à la présentation. Si le patient a un âge fertile sans test de grossesse négatif, sélectionnez «inconnu».",,
preg_geswek,présentation,Détails de la grossesse,Semaines de grossesse à la présentation,,Cela fait référence à l'âge gestationnel du fœtus (écrit en semaines). Il peut être calculé à partir de la dernière période menstruelle de la femme (LMP) ou calculé en utilisant la meilleure date d'échéance estimée obstétricale (EDD) sur la base de la formule suivante: âge gestationnel = (280 - (EDD - Date de référence)). La date de référence est la date à laquelle vous essayez de déterminer l'âge gestationnel.,Indiquez l'âge gestationnel estimé du fœtus (en semaines).,,
preg_postpartum,présentation,Détails de la grossesse,Post-partum (dans les 6 semaines suivant l'accouchement),"1, oui | 0, non | 99, inconnu",Cela fait référence à la période temporelle relative à la mère de l'achèvement du travail jusqu'à six semaines après la livraison.,"Indiquez «oui», si le patient est en période post-partum (dans les 6 semaines suivant l'accouchement).",,
preg_recent1,présentation,Détails de la grossesse,La patiente était-elle enceinte dans les <= 21 jours précédant l'apparition des symptômes ?,"1, oui | 0, non | 99, inconnu","S'il n'est pas enceinte actuellement, cela se réfère à savoir si le patient était enceinte dans les 21 jours suivant le début des symptômes.","Indiquez «oui, si le patient était enceinte dans les 21 jours suivant le début des symptômes.",,
preg_recent2,présentation,Détails de la grossesse,La patiente était-elle enceinte dans les 22 à 42 jours suivant son admission ?,"1, oui | 0, non | 99, inconnu","Si non enceinte actuellement, cela fait référence à la question de savoir si le patient était enceinte avec 22-42 jours à compter de la date d'admission.","Indiquez «oui, si le patient était enceinte avec 22 à 42 jours à compter de la date d'admission.",,
preg_bboutc,présentation,Détails de la grossesse,Issue de la grossesse,"1, naissance vivante | 2, mortinaissance | 4, fausse couche | 3, terminaison | 5, mort néonatale | 99, inconnu | 88, autre","Cela fait référence aux résultats de la conception précédente et de la grossesse qui a suivi. L'observation de la vie référée à un fœtus né vivant avec des battements cardiaques ou une respiration, quel que soit l'âge gestaiant ou la mort ultérieure après la naissance. La mortinaissance fait référence à la mort du fœtus dans Uroro après au moins 22 semaines de gestation. L'interruption de la grossesse fait référence à l'élimination intentionnelle d'un fœtus de l'utérus en utilisant des procédures médicales et / ou chirurgicales. La mort néonatale fait référence à la mort dans les 28 premiers jours de la vie.",Indiquez le résultat de la grossesse précédente.,,
preg_delvdate,présentation,Détails de la grossesse,Date de l'accouchement,,Cela fait référence à la date de livraison réelle.,Entrez la date de livraison au format DD / mm / yyyy.,,
preg_gesweekout,présentation,Détails de la grossesse,Semaines de grossesse à l'issue de la grossesse,,Cela fait référence à l'âge gestationnel (en semaines) à l'issue de la grossesse (mortination / mortinaissance / fausse couche / interruption de grossesse).,Indiquez l'âge gestationnel estimé en semaines.,,
preg_bbtest,présentation,Détails de la grossesse,Le bébé a-t-il été testé pour l'infection maternelle concernée ?,"1, oui | 0, non | 99, inconnu",Cela fait référence au test du bébé pour l'infection de l'intérêt de la mère.,Indiquez «oui» si le bébé a été testé pour l'infection d'intérêt de la mère.,,
preg_bbresl,présentation,Détails de la grossesse,Précisez le résultat du test pour l'infection maternelle concernée,"1, positif | 0, négatif | 99, inconnu",Cela fait référence au résultat du test du bébé pour l'infection par la mère d'intérêt.,Indiquez le résultat du test.,,
preg_bboutc_term,présentation,Détails de la grossesse,En cas d'interruption de grossesse : quelle en était la raison ?,"1, terminaison par choix | 2, anomalie échographique | 88, autre | 99, inconnu",Cela fait référence à l'indication de l'interruption de la grossesse.,Sélectionnez l'option la plus appropriée qui représente l'indication de l'interruption de la grossesse.,,
preg_bboutc_termreas,présentation,Détails de la grossesse,En cas d'anomalie à l'échographie ou autre : préciser la raison,,Cela fait référence à l'indication de l'interruption de la grossesse.,"Si une anomalie échographique ou autre, spécifiez l'indication de l'interruption de la grossesse.",,
preg_bboutc_stillb,présentation,Détails de la grossesse,En cas de mortinaissance : mortinaissance macérée ou fraîche ?,"1, macéré | 2, frais | 99, inconnu",La mortinaissance macérée fait référence à un fœtus qui est mort dans l'utérus avant le début du travail et montre des signes de tissus et de changements cutanés. La mortinaissance fraîche se réfère à un fœtus ne montre aucun signe de macération ou de changements dégénératifs au moment de la livraison.,Sélectionnez l'option la plus appropriée qui représente le type de déclenchement.,,
infa_brtwei,présentation,Enfant: moins de 12 mois,Poids à la naissance (sélectionner les unités),,,,,
infa_brtwei_kg,présentation,Enfant: moins de 12 mois,Poids à la naissance (kg),,Cela fait référence au premier poids d'un nouveau-né obtenu après la naissance en kilogrammes (kg).,Indiquez le poids à la naissance en kilogrammes (kg).,,
infa_brtwei_lb,présentation,Enfant: moins de 12 mois,Poids à la naissance (lb),,Cela fait référence au premier poids d'un nouveau-né obtenu après la naissance en livres (LB).,Indiquez le poids à la naissance en livres (LB).,,
infa_outcome,présentation,Enfant: moins de 12 mois,Issue de la grossesse,"1, naissance à terme (> = 37wk GA) | 2, naissance prématurée (<37wk GA) | 99, inconnu","Cela fait référence à l'âge gestationnel (GA) du nourrisson à l'accouchement. Le pré-terme fait référence à un nourrisson né avant 37 semaines et 0 jours, âge gestationnel.",Indiquez «à terme naissance» en cas d'âge gestationnel (GA) à l'accouchement> = 37 semaines et «naissance prématurée» si GA à l'accouchement <37 semaines.,,
infa_brefed,présentation,Enfant: moins de 12 mois,Allaitement,"1, OUI-CURERMENT Mallfeeds | 2, OUI-BREASTFEDING ARRÊTÉ | 0, non | 99, inconnu",Cela fait référence au régime d'allaitement actuel pour le nourrisson.,Indiquez le statut d'allaitement du nourrisson.,,
infa_brefedduration,présentation,Enfant: moins de 12 mois,Durée de l'allaitement (en semaines),,"Cela fait référence à la durée de l'allaitement, en quelques semaines, si l'allaitement maternel était interrompu.","Indiquez la durée de l'allaitement, en semaines, si l'allaitement maternel était interrompu.",,
infa_aprvac,présentation,Enfant: moins de 12 mois,Vaccinations appropriées pour l'âge/le pays,"1, oui | 0, non | 99, inconnu",Cela fait référence au statut de vaccination en fonction de l'âge des recommandations spécifiques au nourrisson et au pays.,"Indiquez «oui», si le nourrisson est vacciné de manière appropriée pour l'âge par rapport aux recommandations spécifiques au pays.",,
pregdet_medirep,grossesse,Détails de la grossesse,Reproduction médicalement assistée ?,"1, oui | 0, non | 99, inconnu",Cela fait référence aux procédures médicales utilisées principalement pour aborder l'infertilité.,"Indiquez «oui», si les techniques de reproduction médicalement assistée étaient impliquées pour concevoir la grossesse actuelle.",,
pregdet_edd,grossesse,Détails de la grossesse,Date prévue de l'accouchement (DPA),,"Cela fait référence à la date prévue à laquelle une femme enceinte accouchera. Si ce n'est pas disponible, fournissez un LMP ci-dessous si possible",Indiquez la date de livraison estimée.,,
pregdet_lmp,grossesse,Détails de la grossesse,Date des dernières règles (DDR) ,,Cela fait référence à la date du premier jour du cycle menstruel le plus récent.,Indiquez le LMP.,,
pregdet_parity,grossesse,Détails de la grossesse,Parité,,"Cela fait référence au nombre de grossesses atteignant 20 semaines et 0 jours de gestation ou au-delà, quel que soit le nombre de fœtus ou de résultats.",Indiquer la parité.,,
pregdet_gravidity,grossesse,Détails de la grossesse,Gravidité,,"Cela se réfère à un certain nombre de grossesses, y compris la grossesse actuelle, une femme a été dans le passé, quel que soit le résultat de la grossesse.",Indiquer la gravité.,,
pregdet_prevcs,grossesse,Détails de la grossesse,Nombre d'accouchements chirurgicaux (césariennes) antérieurs.,,Cela fait référence au nombre de livraisons chirurgicales antérieures d'un ou plusieurs fœtus intra-utérins à travers une incision abdominale (section césaerienne).,Indiquez le nombre de livraisons chirurgicales (césarienne) antérieures.,,
pregdet_fetnum,grossesse,Détails de la grossesse,Nombre d'embryons/fœtus dans cette grossesse.,,Cela fait référence au nombre d'embryons / fœtus dans cette grossesse,Indiquez le nombre d'embryons / fœtus dans cette grossesse.,,
pregdet_labour,grossesse,Détails de la grossesse,La patiente est-elle en travail à son arrivée ?,"1, oui | 0, non | 99, inconnu","Le travail se réfère aux contractions utérines entraînant un changement cervical (dilatation et / ou effacement) pour faciliter l'explication des teneurs intra-utérines de la gestation, y compris le feotus et le placenta.","Indiquez «oui», si le patient enceinte est en travail à la présentation.",,
pregdet_delivery,grossesse,Détails de la grossesse,Accouchement pendant cette hospitalisation ?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la livraison du fœtus lors de l'admission actuelle.,"Indiquez «oui», si le fœtus a été livré lors de l'admission à Current.",,
pregdet_smokprior,grossesse,Détails de la grossesse,Ancienne fumeuse (arrêt avant la grossesse actuelle),"1, oui | 0, non | 99, inconnu",Cela fait référence à une personne qui a arrêté de fumer avant la conception de la grossesse actuelle mais qui a fumé au moins 100 des éléments ci-dessus de sa vie.,"Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregdet_smokduring,grossesse,Détails de la grossesse,Ancienne fumeuse (arrêt pendant la grossesse actuelle),"1, oui | 0, non | 99, inconnu",Cela fait référence à une personne qui a arrêté de fumer après la conception de la grossesse actuelle mais a fumé au moins 100 des éléments ci-dessus de sa vie.,"Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregdet_substabuse,grossesse,Détails de la grossesse,Consommation de substances pendant la grossesse,"1, oui | 0, non | 99, inconnu",Il s'agit de l'administration maternelle de tout agent chimique avec une distribution locale ou systémique qui provoque des effets secondaires indésirables maternels et / ou fœtaux,"Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat,grossesse,Complications liées à la grossesse,Complications maternelles pendant la grossesse ?,"1, oui | 0, non | 99, inconnu",Cela fait référence aux complications médicales maternelles qui surviennent pendant la grossesse.,"Indiquez «oui», si d'autres comorbidités, non énumérées ci-dessus, existe dans la grossesse actuelle.",,
pregcomp_mat_preecl,grossesse,Complications liées à la grossesse,Pré-éclampsie,"1, oui | 0, non | 99, inconnu","Cela fait référence à une pression artérielle systolique de 140 mmHg ou plus, ou à une pression artérielle diastolique de 90 mmHg ou plus à deux reprises au moins 4 heures d'intervalle (ou supérieure à 160/110 mmHg dans un intervalle court) après 20 semaines de gestation dans une femme souffrant de pression artérielle auparavant normale. Il peut présenter une protéinurie, mais sinon, il peut être associé à la thrombocytopénie, à une fonction hépatique altérée, à une insuffisance rénale progressive, à un œdème pulmonaire ou à des perturbations cérébrales ou visuelles nouvel apparition.","Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat_ecl,grossesse,Complications liées à la grossesse,Éclampsie,"1, oui | 0, non | 99, inconnu",Cela fait référence à un trouble lié à la grossesse potentiellement mortel caractérisé par des crises toniques-cloniques en association avec l'hypertension après la vingtième semaine de gestation et jusqu'à six semaines post-partum et en l'absence d'autres causes potentielles de crises.,"Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat_hellp,grossesse,Complications liées à la grossesse,HELLP,"1, oui | 0, non | 99, inconnu","Cela fait référence à une prééclampsie sévère associée à l'une des résultats suivants: thrombocytopénie (plaquettes inférieures à 100 000 par microliter), fonction hépatique altérée (élévation normale de la douleur normale des transaminases hépatiques; insuffisance grave et persistante Maladie rénale), œdème pulmonaire ou perturbations cérébrales ou visuelles pour la nouvelle apparition.","Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat_gdm,grossesse,Complications liées à la grossesse,Diabète gestationnel,"1, oui | 0, non | 99, inconnu",Cela fait référence à l'intolérance au glucose diagnostiquée pendant la grossesse.,"Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat_pih,grossesse,Complications liées à la grossesse,Hypertension induite par la grossesse,"1, oui | 0, non | 99, inconnu","Cela fait référence à une élévation de la pression artérielle après 20 semaines de gestation en l'absence de protéinurie ou de résultats systémiques comme la thrombocytopénie, la fonction hépatique altérée, l'insuffisance rénale progressive, l'œdème pulmonaire ou le nouvel apparition des troubles cérébraux ou visuels.","Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat_utbleed,grossesse,Complications liées à la grossesse,Saignements utérins,"1, oui | 0, non | 99, inconnu",Cela fait référence à un trouble caractérisé par des saignements de l'utérus.,"Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat_oth,grossesse,Complications liées à la grossesse,Autre(s) complication(s) maternelle(s) pendant la grossesse,"1, oui | 0, non | 99, inconnu","Cela fait référence à d'autres comptes de grossesse maternelle, non spécifiées ci-dessus, présentes dans la grossesse actuelle.","Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
pregcomp_mat_othspec,grossesse,Complications liées à la grossesse,Précisez autre(s) complication(s) maternelle(s) pendant la grossesse,,"Cela fait référence à d'autres comptes de grossesse maternelle, non spécifiées ci-dessus, présentes dans la grossesse actuelle.","Si «oui», énumérez toute autre complication de la grossesse maternelle, non spécifiée ci-dessus, présente dans la grossesse actuelle.",,
pregcomp_placfetab,grossesse,Complications liées à la grossesse,Anomalies du placenta/du liquide amniotique/du fœtus identifiées avant la naissance,"1, oui | 0, non | 99, inconnu",Cela fait référence aux complications placentaires / amniotiques / fœtales qui surviennent pendant la grossesse.,"Indiquez «oui», si d'autres comorbidités, non énumérées ci-dessus, existe dans la grossesse actuelle.",,
pregcomp_placfetab_lowaf,grossesse,Complications liées à la grossesse,Diminution du liquide amniotique,"1, oui | 0, non | 99, inconnu",Cela fait référence à la quantité inférieure à la quantité normale de liquide amniotique dans le sac amniotique par rapport aux valeurs normales. Généralement associé à un indice de liquide amniotique (AFI) inférieur à 5 cm ou à une seule poche verticale maximale (MVP) de moins de 2 cm.,"Indiquez «oui», si cette condition existe dans la grossesse actuelle.",,
