Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
comor_tuberculos_spec,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Si oui : préciser le type de tuberculose,"1, pulmonaire actif | 4, Extra-pulmonaire actif | 3, latent | 99, inconnu","Cela fait référence au type d'infection à Mycobacterium tuberculosis. La tuberculose pulmonaire active fait référence à une infection bactérienne qui affecte les poumons et est causée par Mycobacterium tuberculosis, avec des signes et des symptômes, notamment une toux chronique avec des expectorations teintées de sang, des sueurs nocturnes, de la fièvre, de la fatigue et de la perte de poids. La tuberculose extra-pulmonaire active fait référence à l'infection à Mycobacterium tuberculosis impliquant des organes autres que les poumons (par exemple, la pleura, les ganglions lymphatiques, l'abdomen, les voies génito-urinaires, la peau, les articulations et les os ou les méninches). La tuberculose latente fait référence à la présence asymptomatique de Mycobacterium tuberculosis dans le corps, qui est déterminée par un résultat positif à un test cutané tuberculine ou à un test de libération d'interféron-gamma.",Sélectionnez les options les plus appropriées qui représentent le type d'infection à Mycobacterium tuberculosis.,,
comor_premature,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Prématurité (<37 semaines),"1, oui | 0, non | 99, inconnu",Cela fait référence à la naissance lorsqu'un fœtus est inférieur à 37 semaines et l'âge gestationnel de 0 jours.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_skincon,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,État cutané pertinent (s) (dermatite atopique ou affections cutanées exfoliatives actives),"1, oui | 0, non | 99, inconnu",Cela fait référence à toute déviation par rapport à la structure ou à la fonction normale de la peau ou du tissu sous-cutané qui se manifeste par un ensemble caractéristique de symptômes et de signes.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_skincondesc,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Si oui: décrivez la ou les affections cutanées (s),,Cela fait référence à toute déviation par rapport à la structure ou à la fonction normale de la peau ou du tissu sous-cutané qui se manifeste par un ensemble caractéristique de symptômes et de signes.,"Si «oui», veuillez donner une description de la ou des conditions cutanées.",,
comor_obesity,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Obésité,"1, Oui | 0, Non | 99, Inconnu",Se réfère au poids corporel largement au-dessus de la norme recommandée. IMC> = 30 kg / m2 ou d'autres coupes d'IMC appropriées localement peuvent être utilisées pour définir l'obésité.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_asplenia,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Asplénie,"1, oui | 0, non | 99, inconnu","Défini comme l'absence anatomique de la rate ou de l'Asplénie fonctionnelle secondaire à une variété d'états pathologiques. Cela peut inclure l'absence congénitale (née sans rate), ou l'absence acquise, par exemple secondaire à l'élimination chirurgicale.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_benignn,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Tumeur bénigne,"1, oui | 0, non | 99, inconnu","Cela fait référence à un néoplasme caractérisé par l'absence de caractéristiques cytologiques et architecturales atypiques ou malignes, et l'absence de caractéristiques invasives ou de potentiel métastatique.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_malignantn,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Tumeur maligne,,"Défini comme une tumeur composée de cellules néoplasiques atypiques, souvent pléomorphes qui envahissent d'autres tissus. Comprend des tumeurs malignes hématologiques, qui sont considérées comme biologiquement actives. Les néoplasmes malins les plus courants sont les carcinomes (adénocarcinomes ou carcinomes épidermoïdes), les lymphomes hodgkiniens et non hodgkiniens, les leukaemias, les mélanomes et les sarcomes. Il n'inclut spécifiquement pas les tumeurs malignes qui ont été guéries ou lorsqu'il n'y a aucune preuve d'une maladie en cours relative à cette tumeinte après le traitement.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_malignantn_yn,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Néoplasme malin,"1, Oui | 0, Non | 99, Inconnu","Défini comme une tumeur composée de cellules néoplasiques atypiques, souvent pléomorphes qui envahissent d'autres tissus. Comprend des tumeurs malignes hématologiques, qui sont considérées comme biologiquement actives. Les néoplasmes malins les plus courants sont les carcinomes (adénocarcinomes ou carcinomes épidermoïdes), les lymphomes hodgkiniens et non hodgkiniens, les leukaemias, les mélanomes et les sarcomes. Il n'inclut spécifiquement pas les tumeurs malignes qui ont été guéries ou lorsqu'il n'y a aucune preuve d'une maladie en cours relative à cette tumeinte après le traitement.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_malignantn_sol,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Tumeur solide maligne,"1, Oui | 0, Non | 99, Inconnu",Défini comme un néoplasme malin provenant de tissus qui n'incluent pas les zones fluides. Les exemples représentatifs comprennent des carcinomes (adénocarcinomes ou carcinomes épidermoïdes) et des sarcomes. Les tumeurs malignes des tissus hématopoïétiques et lymphoïdes ne sont pas considérées comme des néoplasmes solides.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_malignantn_leuk,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Leucémie,"1, oui | 0, non | 99, inconnu","Défini comme une maladie progressive et maligne des organes du sang, caractérisée par une prolifération déformée et le développement de leucocytes et de leurs précurseurs dans le sang et la moelle osseuse. Les leucémies ont été initialement appelées aiguës ou chroniques en fonction de l'espérance de vie, mais sont maintenant classées selon la maturité cellulaire.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_malignantn_lymp,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Lymphome,"1, oui | 0, non | 99, inconnu","Défini comme une prolifération maligne (clonale) de lymphocytes b ou de lymphocytes T qui impliquent les ganglions lymphatiques, la moelle osseuse et / ou les sites extranodaux. Cette catégorie comprend des lymphomes non hodgkiniens et des lymphomes hodgkiniens.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_chrhematol,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Maladie hématologique chronique,"1, Oui | 0, Non | 99, Inconnu","Cela fait référence aux troubles chroniques du sang et du sang formant des tissus. N'inclut pas la leucémie, le lymphome ou le myélome, qui doit être entré sous tuerie. N'inclut pas l'anémie ferrices en fer qui s'explique par un régime alimentaire ou une perte de sang chronique.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_rheumatolo,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Trouble rhumatologique,"1, oui | 0, non | 99, inconnu","Défini comme un trouble du tissu conjonctif, en particulier les articulations et les structures apparentées caractérisées par une inflammation, une dégénérescence ou un dérangement métabolique. Il comprend des arthropathies chroniques et de l'arthrite, des troubles du tissu conjonctif et des vasculitides.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_diabetes,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Diabète sucré,,"Défini comme un trouble métabolique caractérisé par une glycémie anormalement élevée en raison d'une diminution de la production de résistance ou de désensibilisation à l'insuline ou à l'insuline. Cela comprend le diabète sucré de type 1, le diabète sucré de type 2 ou le diabète gestationnel nécessitant un traitement oral ou sous-cutané.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_diabetes_yn,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Diabète sucré,"1, oui | 0, non | 99, inconnu","Défini comme un trouble métabolique caractérisé par une glycémie anormalement élevée en raison d'une diminution de la production de résistance ou de désensibilisation à l'insuline ou à l'insuline. Cela comprend le diabète sucré de type 1, le diabète sucré de type 2 ou le diabète gestationnel nécessitant un traitement oral ou sous-cutané.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_diabetes_type1,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Diabète sucré de type 1,"1, Oui | 0, Non | 99, Inconnu","Fait référence à un sous-type de diabète sucré caractérisé par une carence en insuline; Il se manifeste par l'apparition soudaine d'une hyperglycémie sévère, une progression rapide vers une cétoacidose diabétique et la mort à moins d'être traitées avec de l'insuline; La maladie peut survenir à tout âge, mais est la plus fréquente dans l'enfance ou l'adolescence.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_diabetes_type2,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Diabète sucré de type 2,"1, oui | 0, non | 99, inconnu",Fait référence à un sous-type de diabète sucré qui se caractérise par une résistance ou une désensibilisation à l'insuline et une augmentation de la glycémie. Il s'agit d'une maladie chronique qui peut se développer progressivement au cours de la vie d'un patient et peut être liée à la fois à des facteurs environnementaux et à l'hérédité.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_diabetes_gdm,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Diabète sucré gestationnel,"1, oui | 0, non | 99, inconnu","Fait référence au diabète sucré induit par la grossesse, mais résolu à la fin de la grossesse. Il n'inclut pas les diabétiques précédemment diagnostiqués qui tombent enceintes (grossesse dans le diabète). Le diabète gestationnel se développe généralement en fin de grossesse lorsque les hormones antagonistes de l'insuline conduisant à la résistance à l'insuline; intolérance au glucose; et hyperglycémie.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_diabetes_endorg,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Endommage des organes du diabète,"1, oui | 0, non | 99, inconnu","Fait référence à des dommages irréparables à plusieurs organes / systèmes, ce qui est le résultat de complications chroniques du diabète. Les organes / systèmes affectés comprennent le système cardiovasculaire, les reins, les yeux, le système nerveux, les articulations et les pieds.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_hba1c,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Résultat de l'HbA1c au cours des 6 derniers mois (sélectifs unités),,"L'hémoglobine A1C (HbA1c) est un test sanguin qui mesure le taux de glycémie moyen au cours des trois mois précédant le résultat du test. Il peut être rapporté dans différentes unités (mmol / mol, mmol / l ou%).","Sélectionnez l'option qui correspond le mieux au résultat. S'il n'y a aucun résultat pour le patient au cours des six derniers mois, passez à la question suivante.",,
comor_hba1c_mmolmol,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Résultat de l'HbA1c au cours des 6 derniers mois (mmol / mol),,"L'hémoglobine A1C (HbA1c) est un test sanguin qui mesure le taux de glycémie moyen au cours des trois mois précédant le résultat du test. Il peut être rapporté dans différentes unités (mmol / mol, mmol / l ou%).",Entrez la valeur numérique pour le niveau d'HbA1c exprimé dans MMOL / MOL.,,
comor_hba1c_mmoll,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Résultat de l'HbA1c au cours des 6 derniers mois (MMOL / L),,"Le glucose moyen estimé (EAG) peut être calculé à partir de l'HbA1c ou signalé séparément dans les unités de MMOL / L (similaire à la glycémie). La relation entre HbA1c et EAG est décrite par: 28,7 x HbA1c - 46,7 = Eag.",Entrez la valeur numérique pour le niveau EAG exprimé en mmol / l.,,
comor_hba1c_porc,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Résultats HbA1C au cours des 6 derniers mois (%),,"L'hémoglobine A1C (HbA1c) est un test sanguin qui mesure le taux de glycémie moyen au cours des trois mois précédant le résultat du test. Il peut être rapporté dans différentes unités (mmol / mol, mmol / l ou%).",Entrez la valeur numérique du niveau d'HbA1c exprimé en pourcentage de%.,,
comor_malnutriti,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Malnutrition,"1, oui | 0, non | 99, inconnu","Cela fait référence à toute carence en apport cliniquement identifiée, soit en énergie totale, soit en nutriments spécifiques, qui ont conduit à une intervention diététique ou à une référence avant cette admission.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_smoking,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Toujours fumé,,"Il s'agit de fumer des cigarettes, des cigares, des tuyaux ou l'équivalent. Never fumeur est défini comme une personne qui n'a jamais fumé au moment de l'évaluation ou qui a fumé moins de 100 des éléments ci-dessus de sa vie. N'incluez pas les produits de tabac sans fumée tels que les dispositifs de livraison de nicotine électroniques à molette.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active. Indiquez «non» si le patient n'a jamais fumé (défini comme une personne qui n'a jamais fumé au moment de l'évaluation ou qui a fumé moins de 100 des éléments ci-dessus de sa vie).",,
comor_smoking_yn,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Toujours fumé,"1, oui | 0, non | 99, inconnu","Il s'agit de fumer des cigarettes, des cigares, des tuyaux ou l'équivalent. Never fumeur est défini comme une personne qui n'a jamais fumé au moment de l'évaluation ou qui a fumé moins de 100 des éléments ci-dessus de sa vie. N'incluez pas les produits de tabac sans fumée tels que les dispositifs de livraison de nicotine électroniques à molette.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active. Indiquez «non» si le patient n'a jamais fumé (défini comme une personne qui n'a jamais fumé au moment de l'évaluation ou qui a fumé moins de 100 des éléments ci-dessus de sa vie).",,
comor_smoking_cr,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Si oui : Fumeur actuel,"1, oui | 0, non | 99, inconnu",Le fumeur actuel est défini comme quotidien (fumer au moins l'un des articles ci-dessus par jour) et des fumeurs non quotidiens qui ont fumé 100 articles dans leur vie.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_smoking_form,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Si oui : Ancien fumeur,"1, oui | 0, non | 99, inconnu",L'ancien fumeur est défini comme une personne qui a arrêté de fumer au moment de l'évaluation mais qui a fumé au moins 100 des éléments ci-dessus de leur vie.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_smoking_passive,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Tabagisme passif (vit dans le même ménage qu'un fumeur),"1, oui | 0, non | 99, inconnu",Cela fait référence au risque accru d'exposition aux produits de fumée de tabac chez les personnes qui ne fument pas. Cela peut résulter du partage de l'espace avec un fumeur ou du transfert placentaire de la mère au fœtus.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_orgtrans,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Receveur d'une greffe,"1, oui | 0, non | 99, inconnu","Cela fait référence à un individu recevant (ou a reçu) des tissus ou des organes transférés d'un autre individu de la même espèce ou des différentes espèces, ou à l'intérieur du même individu.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_orgtrans_organ,présentation,Comorbidités et facteurs de risque: existant avant cette maladie actuelle et est en cours,Si oui : préciser le(s) organe(s) transplanté(s),"1, poumon | 2, cœur | 3, rein | 4, foie | 5, os","Cela fait référence au (s) tissu ou aux organes spécifiques transférés d'un autre individu d'espèces identiques ou différentes, ou à l'intérieur du même individu.",Sélectionnez tout ce qui s'applique.,,
comor_primaryimmuno,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Déficit immunitaire primaire,"1, oui | 0, non | 99, inconnu","Cela fait référence à une maladie d'immunodéficience qui se produit indépendamment d'un autre processus pathologique, maladie ou blessure.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_recentblood,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Transfusion sanguine le mois dernier,"1, oui | 0, non | 99, inconnu",Cela fait référence à des antécédents de transfusion sanguine précédente au cours du dernier mois d'une année civile.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
comor_unlisted,présentation,COMORBIDITÉS ET FACTEURS DE RISQUE : Préexistants avant la maladie actuelle et en cours,Autres comorbidité pertinente (s),"1, oui | 0, non | 99, inconnu",Il s'agit d'une ou des conditions comorbides non répertoriées ci-dessus.,"Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
medic_previnf,présentation,HISTOIRE MÉDICALE,Le patient est-il connu pour avoir déjà été infecté par ce pathogène ?,"1, oui | 0, non | 99, inconnu",Défini comme un diagnostic précédent avec le même pathogène dans un épisode clinique distinct de cette présentation ou de cette admission.,"Indiquez «oui», si le patient a déjà été infecté par le même pathogène.",,
medic_firstadm,présentation,HISTOIRE MÉDICALE,Si oui : Le patient a-t-il déjà été hospitalisé lors d’un épisode précédent de la même infection ?,"1, oui-admis à l'hôpital ou aux soins intensifs | 0, non | 99, inconnu",Cela fait référence aux antécédents des antécédents d'infection par le patient avec le même pathogène et si le patient a été admis à l'hôpital ou aux soins intensifs.,Indiquez «oui» si le patient a été admis à l'hôpital ou aux soins intensifs pour une infection par le même agent pathogène.,,
medic_infstartdate,présentation,Antécédents médicaux,Quand a commencé l'épisode précédent ?,,,"Écrivez la date exacte au format DD / mm / Yyyy, ou si elle n'est pas connue, écrivez une date approximative, à laquelle l'infection précédente avec le même pathogène a commencé.",,
medic_infenddate,présentation,Antécédents médicaux,Quand s'est terminé l'épisode précédent ?,,,"Écrivez la date exacte au format dd / mm / yyyy, ou si elle n'est pas connue, écrivez une date approximative, à laquelle l'infection précédente avec le même pathogène s'est terminée.",,
medic_labtest,présentation,Antécédents médicaux,L'épisode précédent a-t-il été confirmé par des tests en laboratoire?,"1, oui | 0, non | 99, inconnu",Cela fait référence à la confirmation de l'épisode d'infection précédent par un test de laboratoire.,"Indiquez «oui», si l'épisode précédent a été confirmé par des tests de laboratoire.",,
medic_previnf2,présentation,HISTOIRE MÉDICALE,Le patient est-il connu pour avoir eu une ou plusieurs infections avant la dernière signalée avec ce pathogène ?,"1, oui | 0, non | 99, inconnu",Défini comme un diagnostic précédent avec le même pathogène dans un épisode clinique avant la dernière infection signalée.,"Indiquez «oui», si le patient a déjà eu une infection par le même pathogène dans un épisode clinique avant la dernière infection signalée.",,
medic_previnf2_adm,présentation,HISTOIRE MÉDICALE,Si oui : Le patient a-t-il déjà été hospitalisé lors de cet épisode précédent de la même infection ?,"1, oui-admis à l'hôpital ou aux soins intensifs | 0, non | 99, inconnu",Cela fait référence aux antécédents d'infection du patient par le même pathogène et si le patient a jamais été admis à l'hôpital ou aux soins intensifs.,Indiquez «oui» si le patient a été admis à l'hôpital ou aux soins intensifs pour une infection par le même pathogène dans un épisode clinique avant la dernière infection signalée.,,
medic_previnf2_startdate,présentation,HISTOIRE MÉDICALE,Quand cet épisode précédent a-t-il commencé ?,,,"Écrivez la date exacte au format DD / mm / Yyyy, ou si elle n'est pas connue, écrivez une date approximative, à laquelle l'infection précédente avec le même pathogène a commencé.",,
medic_previnf2_enddate,présentation,Antécédents médicaux,Quand s'est terminé cet épisode précédent ?,,,"Écrivez la date exacte au format dd / mm / yyyy, ou si elle n'est pas connue, écrivez une date approximative, à laquelle l'infection précédente avec le même pathogène s'est terminée.",,
medic_previnf3,présentation,HISTOIRE MÉDICALE,Le patient est-il connu pour avoir eu une ou plusieurs infections avant la dernière signalée avec ce pathogène ?,"1, Oui | 0, Non | 99, Inconnu",Défini comme un diagnostic précédent avec le même pathogène dans un épisode clinique avant la dernière infection signalée.,"Indiquez «oui», si le patient a déjà eu une infection par le même pathogène dans un épisode clinique avant la dernière infection signalée.",,
medic_previnf3_adm,présentation,Antécédents médicaux,Si oui: le patient a-t-il jamais été hospitalisé dans cet épisode précédent de la même infection?,"1, oui-admis à l'hôpital ou aux soins intensifs | 0, non | 99, inconnu",Cela fait référence aux antécédents d'infection du patient par le même pathogène et si le patient a jamais été admis à l'hôpital ou aux soins intensifs.,Indiquez «oui» si le patient a été admis à l'hôpital ou aux soins intensifs pour une infection par le même pathogène dans un épisode clinique avant la dernière infection signalée.,,
medic_previnf3_startdate,présentation,Antécédents médicaux,Quand cet épisode précédent a-t-il commencé ?,,,"Écrivez la date exacte au format DD / mm / Yyyy, ou si elle n'est pas connue, écrivez une date approximative, à laquelle l'infection précédente avec le même pathogène a commencé.",,
medic_previnf3_enddate,présentation,Antécédents médicaux,Quand cet épisode précédent s'est-il terminé?,,,"Écrivez la date exacte au format dd / mm / yyyy, ou si elle n'est pas connue, écrivez une date approximative, à laquelle l'infection précédente avec le même pathogène s'est terminée.",,
medic_cpoxpast,présentation,Antécédents médicaux,Connaissez-vous une ou plusieurs infections antérieures à la varicelle ?,"1, oui | 0, non | 99, inconnu","Cela fait référence à une infection précédente de la varicelle. Il n'inclut pas d'histoires de virus de varicelle réactivé (VZV), c'est-à-dire des bardeaux.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
medic_cpox,présentation,HISTOIRE MÉDICALE,Variole de poulet active,"1, Oui | 0, Non | 99, Inconnu","Cela fait référence à une infection active de la varicelle provoquée par le virus varicelle-zona. Les manifestations cliniques sont la fièvre et les éruptions cutanées vésiculaires pruritiques survenant de dix à vingt et un jours après l'exposition. N'incluez pas ceux qui ont réactivé le virus de la varicelle zona (VZV), c'est-à-dire les bardeaux.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
medic_actshingles,présentation,HISTOIRE MÉDICALE,Bardons actifs (Herpès Zoster),"1, oui | 0, non | 99, inconnu","Cela fait référence à un cas actif de zostations de zona ou d'herpès à la réactivation du virus varicelle-zona qui est restée en sommeil, après l'exposition initiale du patient au virus sous forme de varicelle (pouleur).","Indiquez «oui», si le patient a actuellement des bardeaux (herpès zoster), une réactivation du virus varicelle-zona. Indiquez «non» si le patient n'a eu que la varicelle dans le passé, ou si le patient n'a pas d'antécédents de cette condition.",,
medic_acthcv,présentation,HISTOIRE MÉDICALE,Hépatite C active,"1, Oui | 0, Non | 99, Inconnu",Cela fait référence à un cas actif d'infection par le virus de l'hépatite C.,"Indiquez «oui», si le patient a actuellement une infection active à l'hépatite C",,
medic_sti,présentation,HISTOIRE MÉDICALE,Infection sexuellement transmissible active,"1, oui | 0, non | 99, inconnu","Défini comme des infections dues ou propagées par un contact sexuel, notamment la chlamydia, l'herpès / les verrues génitales, la gonorrhée, le VPH, les poux publics, la syphilis, la trichomoniase, le lymphogranulome vénéreum. N'incluez pas le VIH / SIDA et l'hépatite chronique, comme spécifié dans des questions distinctes.","Indiquez «oui», si cette condition existait avant l'admission avec cette maladie actuelle et reste une condition médicale active.",,
medic_sti_type,présentation,HISTOIRE MÉDICALE,Spécifiez STI actif,"1, virus de l'herpès simplex (HSV) | 2, virus du papillome humain (VPH) | 3, Chlamydia | 4, gonorrhée | 5, Syphilis | 6, Mycoplasma génital | 88, autre | 99, Inconnu","Défini comme des infections dues ou propagées par un contact sexuel, notamment la chlamydia, l'herpès / les verrues génitales, la gonorrhée, le VPH, les poux publics, la syphilis, la trichomoniase, le lymphogranulome vénéreum. N'incluez pas le VIH / SIDA et l'hépatite chronique, comme spécifié dans des questions distinctes.",Sélectionnez tout ce qui s'applique.,,
medic_sti_oth,présentation,HISTOIRE MÉDICALE,Si oui: spécifiez d'autres IST actifs,,"Défini comme des infections dues ou propagées par le contact sexuel, y compris, non énumérée ci-dessus. N'incluez pas le VIH / SIDA et l'hépatite chronique, comme spécifié dans des questions distinctes.","Si «autre», spécifiez l'autre STI actif.",,
drug7_antiviral,présentation,MÉDICAMENTS DES 7 JOURS PRÉCÉDENTS,Antiviral,"1, oui | 0, non | 99, inconnu",,,,
drug7_antiviral_type,présentation,MÉDICAMENTS DES 7 JOURS PRÉCÉDENTS,Sélectionnez Antiviral,,"Un agent antiviral fait référence à tout (s) agent (s) prescrit pour traiter ou prévenir les infections virales en interférant avec le cycle de réplication virale. Des exemples d'inhibiteurs de neuraminidase comprennent l'oseltamivir, la ribavirine, l'acyclovir et le lopinavir / ritonavir. Les préparations topiques ne sont pas incluses.","Indiquez «oui», si le patient a pris un antiviral dans les 14 jours précédant cette dernière entrée / présentation",,
drug7_antiviral_route,présentation,Médicaments précédents 7 jours,Voie d'administration antivirales,"1, oral | 2, inhalé | 3, iv | 4, topique | 99, inconnu","Cela fait référence à la partie du corps à travers laquelle ou dans laquelle, ou la manière dont le médicament (médicament) est introduit. Oral fait référence à l'administration par la bouche. Inhalé fait référence à l'administration par la route respiratoire (insufflation dans les voies respiratoires). IV (intraveineux) fait référence à l'administration dans la circulation sanguine par injection dans une veine. Le topique fait référence à l'administration par application des préparations de médicaments aux surfaces du corps, en particulier la peau ou les muqueuses.",Indiquez la voie d'administration pour l'agent antiviral.,,
drug7_antiviraldate,présentation,MÉDICAMENTS DES 7 JOURS PRÉCÉDENTS,Date de début antivirale,,Cela fait référence à la date à laquelle le médicament a été démarré / la première dose a été administrée.,Entrez la date au format DD / mm / Yyyy.,,
drug7_antiviralday,présentation,MÉDICAMENTS DES 7 JOURS PRÉCÉDENTS,Nombre de jours antiviraux pris,,Comprend tous les jours civils au cours desquels une dose a été reçue ou a demandé de prendre en charge la prescription de décharge.,Entrez le nombre total de jours pour lesquels une dose a été reçue ou a demandé de prendre la prescription de décharge.,,
drug7_steroid,présentation,MÉDICAMENTS DES 7 JOURS PRÉCÉDENTS,Corticostéroïde,"1, Oui | 0, Non | 99, Inconnu","Les corticostéroïdes (communément appelés «stéroïdes») se réfèrent à tous les types de corticostéroïdes thérapeutiques. Les exemples comprennent: la prednisolone, la prednisone, la méthyl-prédnisolone, la dexaméthasone, l'hydrocortisone, la fluticasone, la bétamétasone. Les préparations topiques ne sont pas incluses, mais des préparations inhalées sont incluses.","Indiquez «oui», si le patient a pris un «stéroïde» dans les 7 jours précédant cette dernière entrée / présentation",,
drug7_steroid_type,présentation,MÉDICAMENTS DES 7 JOURS PRÉCÉDENTS,Corticostéroïde,,"Les corticostéroïdes (communément appelés «stéroïdes») se réfèrent à tous les types de corticostéroïdes thérapeutiques. Les exemples comprennent: la prednisolone, la prednisone, la méthyl-prédnisolone, la dexaméthasone, l'hydrocortisone, la fluticasone, la bétamétasone. Les préparations topiques ne sont pas incluses, mais des préparations inhalées sont incluses.","Indiquez «oui», si le patient a pris un «stéroïde» dans les 7 jours précédant cette dernière entrée / présentation",,
