Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
drug21_ivfluid_oth,présentation,Médicaments précédents 21 jours: Inclure tous les 21 jours précédant cette dernière entrée / présentation,Spécifiez une autre raison,,,,,
drug21_ivfluid_add,présentation,Médicaments précédents 21 jours: Inclure tous les 21 jours précédant cette dernière entrée / présentation,Liquide intraveineux supplémentaire,"1, oui | 0, non | 99, inconnu",,Indiquez «oui» si le patient a reçu des liquides intraveineux supplémentaires (non enregistrés ci-dessus) dans les 21 jours précédant cette dernière admission / présentation.,,
drug21_ivfluid_agent2,présentation,Médicaments précédents 21 jours: Inclure tous les 21 jours précédant cette dernière entrée / présentation,Type de fluide intraveineux,"1, cristalloïde | 2, albumine | 3, gélatine | 4, amidons, | 5, concentré de fibrinogène | 88, autre liquide",,,,
drug21_ivfluid_otyp2,présentation,Médicaments précédents 21 jours: Inclure tous les 21 jours précédant cette dernière entrée / présentation,Spécifiez un autre type de fluide intraveineux,,,,,
drug21_ivfluid_vol2,présentation,Médicaments précédents 21 jours: Inclure tous les 21 jours précédant cette dernière entrée / présentation,Volume de liquide intraveineux total dans les 24 heures précédentes (ML),,,Spécifiez le volume total du liquide intraveineux reçu par le patient au cours des 24 heures précédentes. Enregistrez le volume en millilitres (ML).,,
drug21_hivprep,présentation,Médicaments précédents 21 jours: Inclure tous les 21 jours précédant cette dernière entrée / présentation,Préparation du VIH / PEP,"1, oui | 0, non | 99, inconnu",Cela fait référence à la prophylaxie pré-exposition (PREP) et à la prophylaxie post-exposition (PEP) pour prévenir le VIH.,"Indiquez «oui», si le patient a reçu une thérapie antivirale, aux fins de la préparation et du PEP à prévenir le VIH, dans les 21 jours précédant cette dernière admission / présentation.",,
drug21_unlisted,présentation,Médicaments précédents 21 jours: Inclure tous les 21 jours précédant cette dernière entrée / présentation,Autres médicaments ciblés pathogènes,"1, oui | 0, non | 99, inconnu",,"Indiquez «oui», si des médicaments ciblés par des agents pathogènes (autres que ceux spécifiés ci-dessus) ont été pris dans les 21 jours précédant cette dernière entrée / présentation.",,
vacci_covid19,présentation,VACCINATION,COVID 19,,,,,
vacci_covid19_yn,présentation,VACCINATION,Vacciné pour Covid-19 (jamais),"1, oui | 0, non | 99, inconnu","J'ai déjà reçu un vaccin ciblé contre le SARS-CoV-2. Les exemples incluent Spikevax (Moderna), Comirnaty (Pfizer / Biontech), Nuvaxovid (Novavax), Vaxzevria (AstraZeneca / Oxford), Janssen Covid-19 Vaccin (Johnson & Johnson), Valneva (Valneva).","Indiquez «oui», si le patient a déjà reçu un vaccin ciblé contre le SRAS-COV-2",,
vacci_covid19_date,présentation,VACCINATION,Date du plus récent vaccin Covid-19,,,Écrivez la date du plus récent vaccin Covid-19 au format DD / mm / yyyy.,,
vacci_influenza,présentation,VACCINATION,GRIPPE,,,,,
vacci_influenza_yn,présentation,VACCINATION,Vacciné pour la grippe (jamais),"1, oui | 0, non | 99, inconnu",J'ai déjà reçu un vaccin ciblant la grippe ou «la grippe».,"Indiquez «oui», si le patient a déjà reçu un vaccin contre la grippe.",,
vacci_influenza_date,présentation,VACCINATION,Date du vaccin contre la grippe le plus récent,,,Écrivez la date du vaccin contre la grippe le plus récent au format DD / mm / yyyy.,,
vacci_dengue,présentation,VACCINATION,Dengue,,Ce groupe de questions concerne les précédentes vaccinations de dengue.,,,
vacci_dengue_yn,présentation,VACCINATION,Vacciné pour la dengue,"1, oui, une fois | 2, oui, deux fois | 3, oui, trois fois | 0, non | 99, inconnu",Identifie si le patient a déjà reçu le vaccin contre la dengue avant cet épisode de maladie.,,,
vacci_dengue_date1,présentation,VACCINATION,Date du premier vaccin contre la dengue,,,Écrivez la date à laquelle la première dose de vaccin a été reçue au format DD / mm / yyyy.,,
vacci_dengue_type1,présentation,VACCINATION,Type de premier vaccin de dengue,"1, CYD-TVD (Dengvaxie) | 2, TAK-003 (Qdenga)",Fait référence au type du premier vaccin de dengue que le patient a reçu.,,,
vacci_dengue_date2,présentation,VACCINATION,Date du deuxième vaccin contre la dengue,,,Écrivez la date à laquelle la deuxième dose de vaccin a été reçue au format DD / mm / yyyy.,,
vacci_dengue_type2,présentation,VACCINATION,Type de deuxième dengue vaccin,"1, CYD-TVD (Dengvaxie) | 2, TAK-003 (Qdenga)",Fait référence au type du deuxième vaccin de dengue que le patient a reçu.,,,
vacci_dengue_date3,présentation,VACCINATION,Date du troisième vaccin contre la dengue,,,Écrivez la date à laquelle la troisième dose de vaccin a été reçue au format DD / mm / yyyy.,,
vacci_dengue_type3,présentation,VACCINATION,Type de troisième vaccin contre la dengue,"1, CYD-TVD (Dengvaxie) | 2, TAK-003 (Qdenga)",Fait référence au type du troisième vaccin de dengue que le patient a reçu.,,,
vacci_mpox,présentation,VACCINATION,Mpox,,,,,
vacci_mpox_1980,présentation,VACCINATION,Reçu un vaccin contre la variole avant 1980?,"1, oui | 0, non | 2, je ne sais pas",Cela fait référence à la réception d'un vaccin contre la variole avant 1980 et donc sans rapport avec l'événement actuel.,,,
vacci_mpox_date,présentation,VACCINATION,"Si oui, l'année vaccinée",,,"Écrivez l'année au cours de laquelle le patient a reçu le vaccin contre la variole. Remarque Il ne doit pas dépasser 1980. Si l'année est inconnue, veuillez laisser cette réponse vide.",,
vacci_mpox_dateapr,présentation,VACCINATION,Âge lorsqu'il est vacciné,,,"Écrivez la valeur numérique correspondant à l'âge du patient lorsqu'il a reçu le vaccin contre la variole. Si l'âge à la vaccination n'est pas connu, veuillez laisser cette réponse vide.",,
vacci_mpox_ageu,présentation,VACCINATION,Unités d'âge,"1, années | 2, mois | 3, jours",,Sélectionnez l'option la plus appropriée correspondant à l'âge indiqué à la vaccination par variole.,,
vacci_mpox_estiyn,présentation,VACCINATION,L'année ou l'âge déclaré est-il une estimation?,"1, oui | 0, non",,,,
vacci_mpox_agealt,présentation,VACCINATION,"Si l'âge ou l'année n'est pas connu, statut lorsqu'il est vacciné","1, enfant | 2, adulte | 99, inconnu",,"Si l'âge du patient ou l'année de vaccination par variole est inconnu, sélectionnez l'option la plus appropriée correspondant au moment où ce patient a reçu le vaccin contre la variole (avant 1980).",,
vacci_mpox_scar,présentation,VACCINATION,Une cicatrice de vaccination par variole est-elle visible (généralement sur le bras supérieur si elle est présente)?,"1, oui | 0, non | 99, inconnu",,,,
vacci_mpox_recent,présentation,VACCINATION,Vous avez reçu la vaccination plus récemment pour protéger contre MPOX (ou variole)?,"1, oui | 0, non | 99, inconnu",Cela fait référence à toute vaccination par variole ou MPOX depuis 1980.,"Indiquez «oui», si le patient a reçu la vaccination de la variole après 1980",,
vacci_mpox_type,présentation,VACCINATION,Type de vaccin MPOX,"1, imvanex / imvamune / jyneos (mva-bn) | 2, ACAM2000 | 3, LC16M8 | 88, autre",,"Sélectionnez la ou les options correspondant aux vaccins reçus. Si «autre», spécifiez les autres vaccins ci-dessous.",,
vacci_mpox_other,présentation,VACCINATION,"Si autre, nom d'état du vaccin",,,"Si «autre», écrivez le (s) nom (s) de l'autre vaccin contre la variole / mpox (s).",,
vacci_mpox_d1,présentation,VACCINATION,La première date de vaccin est-elle connue?,"1, oui | 0, non | 99, inconnu",,"Indiquez «oui», si la date exacte est connue.",,
vacci_mpox_d1dat,présentation,VACCINATION,Date du premier vaccin MPOX,,,Écrivez la date exacte du premier vaccin si connu (utilisez le format dd: mm: yyyy).,,
vacci_mpox_d1apr,présentation,VACCINATION,"Date approximative du premier vaccin (mm: yyyy ou yyyy, si connu)",,,Si seule une date approximative du premier vaccin est connu indique la date approximative ici.,,
vacci_mpox_d2,présentation,VACCINATION,La deuxième date de vaccin est-elle connue?,"1, oui | 0, non | 99, inconnu",,"Indiquez «oui», si la date exacte est connue.",,
vacci_mpox_d2dat,présentation,VACCINATION,Date du deuxième vaccin MPOX,,,Écrivez la date exacte du deuxième vaccin si connu (utilisez le format dd: mm: yyyy).,,
vacci_mpox_d2apr,présentation,VACCINATION,"Date approximative du deuxième vaccin (mm: yyyy ou yyyy, si connu)",,,Si seule une date approximative du deuxième vaccin est connu indique la date approximative ici.,,
vacci_epi,présentation,VACCINATION,"Terminé toutes les vaccinations dans le cadre du programme élargi sur l'immunisation (EPI) (BCG, diphtérie, coqueluche, tétanos, hépatite B, Hib, PCV, OPV, MMR)","1, oui déclaré | 2, oui - confirmé par carte de vaccination | 3, non | 99, inconnu",Cela fait référence au programme élargi de l'Organisation mondiale de la santé sur la vaccination.,Sélectionnez l'option la plus appropriée correspondant à l'état de vaccination par rapport à l'EPI. Indiquez «oui - rapporté» si le patient déclare qu'il a reçu tous les vaccins sous l'EPI mais n'a pas sa carte de vaccination. Indiquez «Oui - confirmé par carte de vaccination« Si la carte de vaccination a été examinée et que toutes les vaccinations sous l'EPI ont été achevées. Indiquez «non» si certains mais pas tous ont été terminés. Indiquez «inconnu» si le statut de vaccination par rapport à l'EPI est inconnu.,,
vacci_varic,présentation,VACCINATION,Vaccination de varicelle,"1, oui déclaré | 2, oui - confirmé par carte de vaccination | 3, non | 99, inconnu",Fait référence à la vaccination Varicella zoster.,"Sélectionnez l'option la plus appropriée correspondant à l'état de vaccination par rapport à la vaccination par varicelle. Indiquez «oui - rapporté» si le patient déclare qu'il a reçu le vaccin mais n'a pas sa carte de vaccination avec des preuves documentées. Indiquez «oui - confirmé par carte de vaccination« si la carte de vaccination a été examinée et qu'il existe des preuves corroborantes. Indiquez «non» s'ils n'ont pas eu le vaccin, ou «inconnu» si le statut de vaccin est inconnu.",,
vacci_jev,présentation,VACCINATION,Vaccination,"1, oui déclaré | 2, oui - confirmé par carte de vaccination | 3, non | 99, inconnu",Fait référence à la vaccination japonaise de l'encéphalite.,"Sélectionnez l'option la plus appropriée correspondant au statut de vaccination par rapport à la vaccination japonaise d'encéphalite. Indiquez «oui - rapporté» si le patient déclare qu'il a reçu le vaccin mais n'a pas sa carte de vaccination avec des preuves documentées. Indiquez «oui - confirmé par carte de vaccination« si la carte de vaccination a été examinée et qu'il existe des preuves corroborantes. Indiquez «non» s'ils n'ont pas eu le vaccin, ou «inconnu» si le statut de vaccin est inconnu.",,
adsym_feverplus,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Fièvre / frissons / rigueurs,"1, oui | 0, non | 99, inconnu",Défini comme la sensation de la température corporelle élevée et des contractions musculaires involontaires associées (frissons / rigueurs).,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_fever,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Fièvre,"1, oui | 0, non | 99, inconnu","Défini comme la sensation de la température corporelle élevée sans mesure formelle, ou une température corporelle mesurée supérieure ou égale à 38 degrés Celsius (38 ° C) ou 100,4 Fahrenheit (100,4 ° F).","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_restlessne,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Agitation,"1, oui | 0, non | 99, inconnu","Défini comme un état de malaise caractérisé par une activité motrice diffuse ou un mouvement soumis à un contrôle limité, un comportement non productif ou désorganisé et une détresse subjective.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_fatigue,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Fatigue / malaise / léthargie,"1, oui | 0, non | 99, inconnu","Défini comme la constellation de sensations non spécifiques: le sentiment de fatigue caractérisé par un manque d'énergie ou de motivation; inconfort général ou malaise; Le désintéressement, l'aplétabilité et l'indifférence, entraînant des difficultés à effectuer des tâches simples ou à se concentrer.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_weight,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Perte de poids,"1, oui | 0, non | 99, inconnu","Défini comme la réduction du poids corporel total qui s'est produit depuis l'apparition de cette maladie et n'a pas été involontaire ou non attribuable à un régime actif, à l'exercice ou à des interventions de perte de poids basées sur des médicaments. Mesures objectives du poids.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_anosmia,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Perte d'odeur / anosmie,"1, oui | 0, non | 99, inconnu",Cela fait référence à l'incapacité du patient signalée et / ou diagnostiquée du clinicien à percevoir des odeurs,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_ageusia,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Perte de goût / Ageusia,"1, oui | 0, non | 99, inconnu",Cela fait référence à la perte de goût du patient et / ou diagnostiquée par les cliniciens de la langue.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_ear,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Douleurs à l'oreille,"1, oui | 0, non | 99, inconnu",,,,
adsym_lymph,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Lymphadénopathie,"1, oui, douloureux | 2, oui, pas douloureux | 0, non | 99, inconnu",Défini comme une découverte clinique de l'élargissement anormal des ganglions lymphocys.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_lymphspec,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Spécifier les sites,"1, axillaire (puits de bras) | 2, cervical (cou) | 3, inguinal (aine) | 88, autre | 99, inconnu",Cela fait référence à l'emplacement dans lequel la lymphadénopathie a été identifiée.,Sélectionnez la ou les options les plus appropriées correspondant à l'emplacement de la lymphadénopathie.,,
adsym_lymphoth,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Spécifiez un autre site,,Cela fait référence à l'emplacement dans lequel la lymphadénopathie a été identifiée.,,,
adsym_bacsi_yn,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Super-infection bactérienne,"1, oui | 0, non | 99, inconnu",Défini comme une infection bactérienne secondaire diagnostiquée par un médecin qui se produit lors d'une infection existante ou immédiatement après une infection antérieure.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.  Si «oui», veuillez continuer à spécifier l'emplacement de la super-infection dans la question suivante.",,
adsym_bacsi,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Spécifier la super-infection bactérienne,"1, folliculite / cellulite | 2, pneumonie | 3, gastro-entérite | 4, CNS | 5, bactériémie | 6, voies urinaires | 88, autre",Il s'agit du type ou de l'emplacement de la super-infection bactérienne.,Sélectionnez les options (s) les plus appropriées correspondant au type ou à l'emplacement de l'infection bactérienne secondaire (s).,,
adsym_bacsi_oth,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Spécifier d'autres super-infection bactériennes,,Il s'agit du type ou de l'emplacement de la super-infection bactérienne.,,,
adsym_oedema,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Accumulation de liquide clinique,"1, oui | 0, non | 99, inconnu","Fait référence à l'œdème périphérique, à l'épanchement pleural, à l'ascite ou à un épanchement péricardique et est détecté par des méthodes cliniques, la radiologie ou l'échographie, sans nécessairement être associée à une détresse respiratoire ou à un compromis hémodynamique.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_dizzy,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Se sentir étourdi / léger,"1, oui | 0, non | 99, inconnu","Cela fait référence au sentiment subjectif d'étourdissement ou d'étourdissements qui peuvent précéder un épisode de syncope ou une sensation d'instruction, de filature ou de balancement.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_cough,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Toux,"1, oui, non productif | 2, oui, productif | 3, oui, avec Haemoptysis | 0, non | 99, inconnu","Cela fait référence à la présence d'une toux et à ses caractéristiques. Une toux est définie comme une contraction spasmodique soudaine, souvent répétitive, de la cavité thoracique, entraînant une libération violente d'air des poumons, et généralement accompagnée d'un son distinctif à l'heure spécifiée. Une toux productive fait référence à une toux accompagnée de sécrétions expectorées (phelgm ou mucus), tandis qu'une toux non productive se réfère à une toux qui n'est pas accompagnée de sécrétions expectarées. L'hémoptysie fait référence à la présence de sang ou de crachats de sang provenant des voies respiratoires.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.  Sélectionnez l'option la plus appropriée qui décrit le mieux la toux des patients.",,
adsym_sorethroat,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Mal de gorge,"1, oui | 0, non | 99, inconnu","Défini comme une sensation désagréable caractérisée par une inconfort physique (comme la piqûre, le palpitation ou la douleur) et perçue comme provenant de la gorge.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_catarrh,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Catarrhe,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation de la muqueuse avec une augmentation du débit et une décharge de mucose.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_rhinorrhoe,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Nez coulant (rhinorrhée),"1, oui | 0, non | 99, inconnu",Défini comme une augmentation de la décharge muqueuse du nez.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_wheezing,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Respiration sifflante,"1, oui | 0, non | 99, inconnu",Défini comme un son de la respiration aigus résultant d'un rétrécissement ou d'une obstruction des petites voies respiratoires.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_apnoea,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Apnée,"1, oui | 0, non | 99, inconnu",,,,
adsym_shortbreat,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Essoufflement,"1, oui | 0, non | 99, inconnu",Défini comme la sensation inconfortable de respiration difficile ou laborieuse qui est hors de proportion du niveau d'activité physique du patient.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_chestindrw,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Mury de la poitrine inférieure,"1, oui | 0, non | 99, inconnu","Défini comme un signe clinique de détresse respiratoire, distingué par le mouvement intérieur anormal de la paroi de la poitrine inférieure pendant l'inspiration. Si seulement les tissus mous entre les côtes ou au-dessus de la clavicule entrent lorsque le patient respire, ce n'est pas la paroi thoracique du bas de la poitrine.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_lrt,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Symptômes des voies respiratoires plus faibles,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de symptômes d'une constellation compatible avec un processus désordonné dans les voies respiratoires inférieures. Cela peut inclure: la dyspnée (essoufflement), la douleur thoracique, la toux, la respiration sifflante, la fièvre, la fatigue / léthargie, entre autres.","Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
adsym_phary,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Pharyngite / amygdalite,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence de l'inflammation de la gorge et / ou des amygdales.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_chestpain,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Douleur thoracique,"1, oui | 0, non | 99, inconnu","Défini comme la sensation désagréable, inconfortable ou douloureuse caractérisée par une inconfort physique localisée dans la poitrine.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_anorec,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Ano-rectidit,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation des membranes muqueuses de l'anus et / ou du rectum qui peut être accommée par la douleur ou les saignements.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_abdpain,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Douleurs abdominales,"1, oui | 0, non | 99, inconnu","Défini comme une sensation désagréable d'inconfort, de détresse ou d'agonie dans la région abdominale.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_diarrhoea,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Diarrhée,"1, oui | 0, non | 99, inconnu",Défini comme trois ou plus de selle lâche ou liquide par jour (ou plus fréquent que normal pour l'individu).,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_consti,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Constipation,"1, oui | 0, non | 99, inconnu",Cela fait référence à une évacuation irrégulière et peu fréquente ou difficile des intestins.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_vomnau,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Vomissements / nausées,"1, oui | 0, non | 99, inconnu",Défini comme l'un ou l'autre: le sentiment subjectif désagréable indolore que l'on vomira imminemment (nausée); et / ou l'expulsion du contenu de l'estomac ou des petits intestins par la bouche (vomissements ou vomissements).,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_vomit,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Vomissement,"1, oui | 0, non | 99, inconnu",Défini comme l'expulsion de l'estomac ou des intestins de petite taille par la bouche.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_vomit2d,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission","Si oui, des vomissements persistants? (> = 2 / jour)","1, oui | 0, non | 99, inconnu",Les vomissements persistants sont définis ici comme des vomissements deux fois ou plus par jour.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_nausea,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Nausée,"1, oui | 0, non | 99, inconnu",Défini comme le sentiment subjectif indolore désagréable que l'on vomira imminemment.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_anorexia,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Anorexie,"1, oui | 0, non | 99, inconnu",Défini comme le manque ou la perte d'appétit.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_parotitis,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Parotite,"1, oui | 0, non | 99, inconnu","Fait référence à l'inflammation des glandes parotides, généralement identifiées cliniquement par la sensibilité et l'enflure des glandes parotides.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_exsal,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Salivation excessive,"1, oui | 0, non | 99, inconnu",Une salivation excessive ou une sialorrhée est un symptôme mieux évalué par le patient.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_ascites,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Ascite,"1, oui | 0, non | 99, inconnu",,,,
adsym_orchitis,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Orchite,"1, oui | 0, non | 99, inconnu","Fait référence à la douleur, à la sensibilité, à l'élargissement d'un ou des deux testicules.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_urine,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Rétention urinaire,"1, oui | 0, non | 99, inconnu",Défini comme l'accumulation d'urine avec la vessie en raison de l'incapacité d'uriner.,"Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
adsym_sti,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Infection sexuelle simultanée (STI),"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence d'une infection sexuellement transmissible confirmée et confirmée (IST). Défini comme des infections dues ou propagées par un contact sexuel, notamment: chlamydia, herpès / verrues / VPH génital, gonorrhée, poux publics, syphilis, trichomoniase, lymphogranulome vénéreum, VIH / AIDS, hépatite B, l'hépatite c, entre autres.","Indiquez «oui», si le patient a été diagnostiqué avec une IST depuis le début de cette maladie et présentation aiguës ou admission.",,
adsym_sti_spec,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Diagnostic d'état de l'IST actuel,,Cela fait référence au diagnostic spécifique d'IST.,,,
adsym_haemorrhag,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Saignement / hémorragie,,Ce groupe de questions fait référence à la présence de saignements ou d'hémorragies.,Procédez aux questions suivantes concernant les saignements / hémorragies.,,
adsym_haemorrhag_yn,présentation,"Signes et symptômes à l'admission: premières données, dès le début de cette maladie aiguë au jour de la présentation ou de l'admission",Saignement / hémorragie,"1, oui | 0, non | 99, inconnu","Défini comme la présence de sang dans un endroit où il n'est pas physiologiquement normal ou la perte de sang de la circulation, en interne ou en externe. Cela peut inclure l'épistaxis (sang du nez), les saignements gingivaux (sang de gencives / gingeva), le sang de n'importe quelle partie du tractus gastro-intestinal (saignement gastro-intestinal) ou des voies génito-urinaires (vagin ou urétre), y compris l'hématurie.","Indiquez «oui», si le patient a vécu cela à tout moment par le début de cette maladie et de cette présentation ou de cette admission.",,
