Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
adsym_confusion,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Conscience / confusion altérée,"1, oui | 0, non | 99, inconnu",Défini comme un niveau de conscience ou d'excitation autre que la ligne de base normale du patient.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_neurodist,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Perturbation psychologique,"1, oui | 0, non | 99, inconnu","Cela fait référence à la présence de signes ou de symptômes qui affectent les pensées, les émotions, les comportements ou le bien-être mental d'un individu. La présence de perturbations psychologiques doit être identifiée par un examen d'état mental (MSE) ou un outil équivalent.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_seizures,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Crises,"1, oui | 0, non | 99, inconnu","Défini comme une anomalie intermittente de la physiologie du système nerveux caractérisé par une occurrence transitoire d'un mouvement soudain, violent et irrégulier du corps, provoqué par une contraction involontaire des muscles en raison d'une activité neuronale excessive ou synchrone anormale dans le cerveau.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_myoclon,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Myoclon,"1, oui | 0, non",Fait référence à une secousse rapide et involontaire d'un muscle ou d'un groupe de muscles.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_cerebesig,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Signes cérébelleux,"1, oui | 0, non","Fait référence à la présence d'une constellation de signes neurologiques impliquant généralement une coordination. Les chants incluent: la dysdiadochokinésie, la dysmétrie, l'ataxie, le nystagmus, le tremblement intention, la parole de scintillement ou de numérisation, l'hypotonie.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_tremor,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Tremblement,"1, oui | 0, non",Fait référence à un tremblement ou à la tremblement involontaire d'une ou plusieurs parties du corps.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_dystonia,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Dystonie,"1, oui | 0, non","Fait référence à l'augmentation anormalement du tonus musculaire, ce qui entraîne des mouvements anormaux et / ou / postures.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_dystonia_site,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Spécifiez le site de Dystonia,"1, membre supérieur droit | 2, membre inférieur droit | 3, membre supérieur gauche | 4, membre inférieur gauche | 5, visage | 88, autre",,,,
adsym_dystonia_other,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Spécifiez un autre site Dystonia,,,Spécifiez l'autre site dans lequel la dystonie s'est produite.,,
adsym_facepalsy,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Paralysie du visage,"1, oui | 0, non",Fait référence à la perte partielle (parésie) et / ou totale (paralysie) de la fonction du nerf facial.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_dysarthria,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Dysarthrie,"1, oui | 0, non",Fait référence à un discours lent et lié en raison de l'incapacité de coordonner les musules impliqués dans la parole.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_dysphasia,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Dysphasie,"1, oui | 0, non","Fait référence à l'altération de la communication verbale, de la compréhension du langage, de la formulation résultant souvent des lésions cérébrales.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_neurologic,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Autres anomalies neurologiques,"1, oui | 0, non | 99, inconnu",Cela fait référence à la présence d'une anomalie neurologique alternative non énumérée ci-dessus.,"Indiquez «oui», si le patient a une autre anomalie neurologique non répertoriée ci-dessus.",,
adsym_neurologic_other,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Spécifier d'autres anomalies neurologiques,,Cela fait référence à la présence d'une anomalie neurologique alternative non énumérée ci-dessus.,,,
adsym_ocular,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Plaintes oculaires,"1, oui | 0, non | 99, inconnu",Cela fait référence à des problèmes ou des problèmes qui surviennent dans l'œil ou ses structures connexes. Il comprend les plaintes d'un œil rouge et ou démangeaisons ou de perturbation visuelle.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_ocularspec,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Spécifier les plaintes oculaires,"1, œil rouge (s) | 2, itchy œil (s) | 3, Douleurs oculaires | 4, perturbation visuelle | 88, autre","L'œil rouge fait référence à toute condition avec des vaisseaux sanguins conjonctivaux ou ciliaires dilatés, typique de l'irritation et de l'infection. Les démangeaisons ou la prurite oculaire fait référence à une sensation qui donne envie à une personne de se gratter, dans ce cas, une sensation anormalement accrue de démangeaisons est dans la région de l'œil. La douleur oculaire fait référence à une sensation désagréable caractérisée par une inconfort physique (comme la piqûre, le lancinage ou la douleur) localisée à l'œil. La perturbation visuelle fait référence à une interférence à la vue normale sans nécessairement affecter l'acuité visuelle.",Sélectionnez les compagnons oculaires que le patient a connu à tout moment de l'apparition de cette maladie à la présentation.,,
adsym_ocularoth,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Spécifier une autre plainte oculaire,,Cela fait référence à d'autres plaintes oculaires non spécifiées ci-dessus.,"Si «autre», écrivez les autres plaintes oculaires, le patient a connu à tout moment de l'apparition de cette maladie et de cette présentation ou de cette admission.",,
adsym_ocularcomp,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Complications oculaires,"1, oui | 0, non | 99, inconnu",,,,
adsym_nystagm,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Nystagmus,"1, oui | 0, non | 99, inconnu","Fait référence à la constatation identifiée à l'examen clinique. Nystagmus fait référence aux oscillations involontaires d'un ou des deux yeux liés à une anomalie de fixation, de regard conjugué ou de mécanismes vestibulaires.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_itchyeye,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Démangeaisons de l'œil,"1, oui | 0, non | 99, inconnu",Défini comme des démangeaisons d'un ou des deux yeux.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_redeye,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Œil rouge / rose,"1, oui | 0, non | 99, inconnu","Défini comme une inflammation ou une infection de la conjonctive, caractérisée par des rougeurs dans un ou deux yeux.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_conjunhemor,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Hémorragie conjonctivale,"1, oui | 0, non | 99, inconnu","Défini comme l'accumulation de sang sous la conjonctive, se présentant comme une patch rouge vif ou sombre dans l'œil.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_paineyes,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Douleur à l'œil,"1, oui | 0, non | 99, inconnu",Défini comme un inconfort ou une douche localisée à l'intérieur ou autour de la zone des yeux.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_eyelidedema,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Œdème des paupières,"1, oui | 0, non | 99, inconnu",Défini comme un gonflement en raison de l'accumulation de liquide dans les tissus de la paupière.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_eyedischarg,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Décharge de l'œil,"1, oui | 0, non | 99, inconnu","Défini comme la libération de fluides allant du clair à PUS comme l'œil, indiquant souvent une infection ou une irritation.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_hazyvision,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Vision brumeuse / floue,"1, oui | 0, non | 99, inconnu","Défini comme une perte d'acuité visuelle, résultant en une vue peu claire ou déformée.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_eyelightsensi,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Sensibilité de l'œil à la lumière,"1, oui | 0, non | 99, inconnu","Défini comme une intolérance anormale à la lumière, provoquant une gêne ou une douleur dans les yeux lorsqu'il est exposé à une lumière vive.","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_conjunctiv,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Conjonctivite,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation de la conjonctive,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_reduvisiacu,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Acuité visuelle nouvellement réduite,"1, oui | 0, non | 99, inconnu",Défini comme une diminution de la clarté ou de la netteté de la vision.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_mastitis,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Mastite,"1, oui | 0, non | 99, inconnu","Défini comme une inflammation du sein, avec ou sans infection qui l'accompagne","Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
adsym_unlisted,présentation,Signes et symptômes à l'admission: indiquez le cas échéant à tout moment de l'apparition de cette maladie au jour de la présentation.,Autres signes ou symptômes (s),"1, oui | 0, non | 99, inconnu",Il s'agit de la présence d'un signe alternatif ou d'une anomalie non énumérée ci-dessus.,"Indiquez «oui», si le patient a vécu cela à tout moment de l'apparition de cette maladie à la présentation.",,
asses_date,tous les jours,ÉVALUATION,Date d'évaluation,,Cela indique le jour de la collecte et de l'échantillonnage des données (peut ne pas être la date d'achèvement). Il peut s'agir d'informations rétrospectives au moment de la sortie (transfert vers un autre hôpital ou mort à l'hôpital).,Entrez la date. Utilisez le format dd / mm / yyyy.,,
asses_lvlcare,tous les jours,ÉVALUATION,Niveau de soins actuel,"1, ambulatoire | 2, admis dans le quartier normal pour l'isolement uniquement | 3, admis à Normal Ward pour les soins cliniques | 4, haute dépendance |  5, entrée en soins intensifs",Fait référence au niveau de soins à la date de l'évaluation.,Sélectionnez le plus haut niveau de soins à la date de l'évaluation.,,
asses_lymph,tous les jours,ÉVALUATION,Lymphadénopathie,"1, oui-peint | 2, oui-non douloureux | 0, non | 99, inconnu",Défini comme une découverte clinique de l'élargissement anormal des ganglions lymphatiques.,"Indiquez «oui», si le patient a connu entre 00h00 et 24h00 le jour de l'évaluation.",,
asses_lymphspec,tous les jours,ÉVALUATION,Spécifiez le site de la lymphadénopathie (s),"1, axillaire (puits de bras) | 2, cervical (cou) | 3, inguinal (aine) | 88, autre | 99, inconnu",Cela fait référence à l'emplacement dans lequel la lymphadénopathie a été identifiée.,Sélectionnez la ou les options les plus appropriées correspondant à l'emplacement de la lymphadénopathie.,,
asses_lymphoth,tous les jours,ÉVALUATION,Spécifiez d'autres sites de lymphadénopathie (s),,Cela fait référence à l'emplacement dans lequel la lymphadénopathie a été identifiée.,"Si «autre», écrivez l'emplacement dans lequel la lymphadénopathie a été identifiée.",,
asses_bacsi,tous les jours,ÉVALUATION,Super-infection bactérienne,,,,,
asses_bacsi_yn,tous les jours,ÉVALUATION,Super-infection bactérienne,"1, oui | 0, non | 99, inconnu",Défini comme une infection bactérienne secondaire diagnostiquée par un médecin qui se produit lors d'une infection existante ou immédiatement après une infection antérieure.,"Indiquez «oui», si le patient a connu entre 00h00 et 24h00 le jour de l'évaluation.",,
asses_bacsi_spec,tous les jours,ÉVALUATION,Spécifiez la super-infection bactérienne.,"7, abcès des tissus profonds | 1, folliculite / cellulite | 2, pneumonie | 3, gastro-entérite | 4, CNS | 5, bactériémie | 6, voies urinaires | 88, autre",Il s'agit du type ou de l'emplacement de la super-infection bactérienne.,Sélectionnez la ou les options les plus appropriées représentent le type ou l'emplacement de la super-infection bactérienne.,,
asses_bacsi_oth,tous les jours,ÉVALUATION,Spécifier d'autres super-infection bactériennes,,"Cela fait référence aux autres types ou emplacements de la super-infection bactérienne, non spécifiée ci-dessus.","Si «autre», écrivez le type ou l'emplacement de la super-infection bactérienne.",,
asses_plantreflex,tous les jours,ÉVALUATION,Réflexe plantaire,"1, équivoque | 3, extenseur | 4, fléchisseur | 0, absent",Réflexe plantaire a également appelé le réflexe Babinski. Fait référence au pire résultat provoqué sur le membre inférieur le plus fonctionnel (c'est-à-dire un membre non affecté par une condition préexistante).,"Sélectionnez l'option la plus appropriée, en veillant à ce que cela reflète le pire réflexe provoqué par le membre inférieur du meilleur fonctionnement. Cela doit correspondre au résultat le jour de l'évaluation. Si le réflexe n'a pas été testé, indiquez «inconnu».",,
asses_tendreflex,tous les jours,ÉVALUATION,Réflexe de tendon profond,"1, diminué | 3, exagéré | 4, normal | 0, absent",,,,
asses_ptosis,tous les jours,ÉVALUATION,Ptose,"1, oui-unilatéral | 2, oui-bilatéral | 0, non",Se réfère à la tombe de la paupière supérieure.,Sélectionnez l'option la plus appropriée que le patient a connu le jour de l'évaluation.,,
asses_keratitis,tous les jours,ÉVALUATION,Kératite,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation de la cornée.,"Indiquez «oui», si le patient l'a vécu le jour de l'évaluation.",,
asses_conjunctiv,tous les jours,ÉVALUATION,Conjonctivite,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation de la conjonctive,"Indiquez «oui», si le patient l'a vécu le jour de l'évaluation.",,
asses_dta,tous les jours,ÉVALUATION,Abcès des tissus profonds,"1, oui | 0, non | 99, inconnu","Cela fait référence à la découverte d'un abcès (collection de pus) généralement caractérisée par des douleurs locales, de la sensibilité, de la chaleur et de l'enflure. Cela se réfère spécifiquement aux abcès des sticartes des tissus profonds et exclut les abcès pursané ou superficiels.","Indiquez «oui», si le patient l'a vécu le jour de l'évaluation.",,
asses_anorec,tous les jours,ÉVALUATION,Ano-rectidit,"1, oui | 0, non | 99, inconnu",Défini comme une inflammation des membranes muqueuses de l'anus et / ou du rectum qui peut être accommée par la douleur ou les saignements.,"Indiquez «oui», si le patient a vécu cela à tout moment à la date de l'évaluation.",,
daily_datavital,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Entrez les données des signes vitaux pour cette date?,"1, oui | 0, non",,"Indiquez «oui», si vous souhaitez enregistrer les données des signes vitaux pour ce jour d'évaluation. Si «oui», pour les questions suivantes, sauf indication contraire, enregistrez la valeur la plus éloignée de la plage physiologique normale enregistrée entre 00h00 et 24h00 le jour de l'évaluation. Les résultats qui ont été rejetés par l'équipe clinique ne doivent pas être inclus.",,
vital_highesttem,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Température la plus élevée (unités sélectionnées),,Fait référence à la température corporelle périphérique la plus élevée (rectal si <3 mois) entre 00h00 et 24h00 le jour de l'évaluation.,Sélectionnez les unités les plus appropriées pour la température.,,
vital_highesttem_c,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Température la plus élevée (C),,Fait référence à la température corporelle périphérique la plus élevée (rectal si <3 mois) en degrés Celsius (° C) entre 00h00 et 24h00 le jour de l'évaluation.,Entrez la température corporelle périphérique la plus élevée (° C) enregistrée entre 00h00 et 24h00 le jour de l'évaluation.,,
vital_highesttem_f,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Température la plus élevée (F),,Fait référence à la température corporelle périphérique la plus élevée (rectal si <3 mois) en degrés Fahrenheit (° F) entre 00h00 et 24h00 le jour de l'évaluation.,Entrez la température corporelle périphérique la plus élevée (° F) enregistrée entre 00h00 et 24h00 le jour de l'évaluation.,,
vital_hr,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,RH (battements / minute),,Fait référence à la fréquence cardiaque mesurée par des battements par minute. Cela peut être mesuré manuellement ou par surveillance électronique.,Entrez le rythme cardiaque mesuré en battements par minute. Enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,,
vital_rr,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,RR (BPM),,"Fait référence à la fréquence respiratoire en respirations par minute. La mesure manuelle plutôt que électronique est préférée dans la mesure du possible (celle-ci est réalisée en comptant le nombre de respirations pendant une minute, en comptant combien de fois la poitrine augmente dans cette période).  Si à la fois un taux anormal bas et élevé observé, enregistrez le taux anormalement élevé.","Entrez la fréquence respiratoire mesurée en respirations par minute. Enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation. Si à la fois un taux anormal bas et élevé observé, enregistrez le taux anormalement élevé.",,
vital_systolicbp,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,BP systolique (MMHG),,"Cela fait référence à la pression artérielle systolique de l'observation avec la pression artérielle moyenne la plus basse (si la pression artérielle moyenne n'a pas été calculée, signalez la mesure avec la pression artérielle systolique la plus basse).  Par exemple, si la pression artérielle est de 120/85 mmHg, entrez 120 dans la section marquée «BP systolique».","Entrez dans la pression artérielle systolique mesurée en millimètres de mercure (MMHg). Enregistrez la pression artérielle systolique de l'observation avec la pression artérielle moyenne la plus basse (MAP) (si la pression artérielle moyenne n'a pas été calculée, signalez la mesure avec la pression artérielle systolique la plus basse) qui s'est produite entre 00h00 et 24h00 le jour de l'évaluation .",,
vital_diastolicbp,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,BP diastolique (MMHG),,"Cela fait référence à la pression artérielle diastolique de l'observation avec la pression artérielle moyenne la plus basse (si la pression artérielle moyenne n'a pas été calculée, signalez la mesure avec la pression artérielle systolique la plus basse). Par exemple, si la pression artérielle est de 120/85 mmHg, entrez 85 dans la section marquée «BP diastolique».","Entrez dans la pression artérielle diastolique mesurée en millimètres de mercure (MMHg). Enregistrez la pression artérielle diastolique de l'observation avec la pression artérielle moyenne la plus basse (MAP) (si la pression artérielle moyenne n'a pas été calculée, signalez la mesure avec la pression artérielle systolique la plus faible) qui s'est produite entre 00h00 et 24h00 le jour de l'évaluation .",,
vital_meanbp,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Pression artérielle moyenne (MMHG),,"La pression artérielle moyenne (MAP) peut être directement mesurée (via le cathéter intra-artériel) ou être approximée sans procédure invasive en utilisant la formule suivante: Pression diastolique plus 1/3 de la pression du pouls, où la pression d'impulsion est la pression systolique - pression diastolique .",Entrez la carte enregistrée la plus basse qui s'est produite entre 00h00 et 24h00 le jour de l'évaluation.,,
vital_spo2,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,La plus faible saturation en oxygène SPO2 (%),,"Cela fait référence à la saturation en oxygène, qui peut être mesurée par oxymétrie de pouls ou par analyse du gaz sanguin artériel. Il est indépendamment de la ventilation ou des besoins supplémentaires d'oxygène.",Entrez le pourcentage de saturation en oxygène. Enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,,
vital_o2supp_type,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Oxygène supplémentaire au point de SPO2 mesuré,"2, des dents oui-nasales | 3, masque oui-simple | 4, oui-hfno | 5, oui-niv | 6, Oui-IMV / ECMO | 0, non (air de la pièce) | 99, inconnu",Cela fait référence à la fraction mesurée de l'oxygène inspiré (FIO2) livré au moment de l'enregistrement de Spo2 (%) le plus bas (%) le plus bas.,"Indiquez «oui», si la FIO2 a été mesurée le long de la saturation en oxygène la plus faible (SPO2) signalée ci-dessus.",,
vital_fio2spo2,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,FIO2 au moment de la plus basse Spo2 (unités sélectionnées),,"FIO2 peut être signalé comme une fraction ou un pourcentage. Notez que 0,21 et 21% sont équivalents à la FIO2 de l'aire d'air.",Sélectionnez les unités les plus appropriées pour FIO2.,,
vital_fio2spo2_02110,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,"FIO2 au temps du plus bas Spo2 (fraction, 0,21-1,0)",,Cela fait référence à la fraction mesurée de l'oxygène inspiré (FIO2) livré au moment de l'enregistrement de Spo2 (%) le plus bas (%) le plus bas.,"Entrez le FIO2 (0,21-1.0) qui a été mesuré le long de la saturation en oxygène la plus faible (SPO2) rapportée ci-dessus.",,
vital_fio2spo2_pcnt,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,"FIO2 au moment du SPO2 le plus bas (%, 21-100)",,Cela fait référence à la fraction mesurée de l'oxygène inspiré (FIO2) livré au moment de l'enregistrement de Spo2 (%) le plus bas (%) le plus bas.,Entrez dans la FIO2 (21-100%) qui a été mesurée le long de la saturation en oxygène la plus faible (SPO2) signalée ci-dessus.,,
vital_fio2spo2_ltr,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Fio2 au moment du plus bas Spo2 (L / min le plus élevé),,Cela fait référence à la fraction mesurée de l'oxygène inspiré (FIO2) livré au moment de l'enregistrement de Spo2 (%) le plus bas (%) le plus bas.,Entrez le FIO2 (l / min) qui a été mesuré le long de la saturation en oxygène la plus faible (SPO2) signalé ci-dessus.,,
vital_capillaryr,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Temps de recharge capillaire> 2 secondes,"1, oui | 0, non | 99, inconnu","Le temps de recharge capillaire est mesuré en appuyant sur le sternum pendant cinq secondes avec un doigt ou un pouce jusqu'à ce que la peau sous-jacente devienne blanche, puis en notant le temps en secondes nécessaires pour que la couleur revienne une fois la pression libérée.","Indiquez «oui», si le temps de recharge capillaire était supérieur à 2 secondes à tout moment entre 00h00 et 24h00 le jour de l'évaluation.",,
vital_avpu,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Acvpu,"1, alerte | 5, confusion | 2, verbal | 3, douleur | 4, insensible",Fait référence au système de notation pour la conscience: alerte; répondre à la voix; répondre à la douleur; insensible.,"Sélectionnez l'option unique correspondant à la condition la moins réactive du patient entre 00h00 et 24h00 le jour de l'évaluation. Si le patient est sous sédation le jour de l'évaluation, enregistrez la valeur avant la sédation.",,
vital_gcs,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Glasgow Coma Score (GCS / 15),,L'échelle du coma de Glasgow est un système de notation pour la conscience. Il est noté sur 15 et nécessite une évaluation de la réactivité au stimulus. Score de coma de Glasgow: https://www.glasgowcorascale.org/downloads/gcs-esssment-aid-english.pdf?v=3,"Entrez les GC les plus bas enregistrés entre 00h00 et 24h00 le jour de l'évaluation. Pour les patients intubés et les patients atteints d'une trachéotomie non fenestrée, donnez 1 point pour la composante vocale et calculez le total comme d'habitude. Des suffixes tels que «t» pour la trachéotomie ne peuvent pas être entrés dans la base de données. Si le patient est sous sédation le jour de l'évaluation, ces paramètres doivent correspondre aux valeurs observées avant la sédation.",,
vital_rass,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Échelle d'agitation de Richmond (RASS),,"L'échelle d'agitation de Richmond (RASS) est une échelle médicale utilisée pour mesurer le niveau d'agitation ou de sédation d'une personne. Il varie de -5 à +4, où 0 fait référence à un patient «alerte et calme» qui fait spontanément attention.","En cas de réalisation, entrez la valeur la plus basse (entre -5 et +4) entre 00h00 et 24h00 le jour de l'évaluation.",,
vital_mobility,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Difficulté à se mobiliser,"0, pas de réduction de la mobilité | 1, nécessite plus d'assistance | 2, nouvellement clouté",La difficulté à mobiliser capture le statut de mobilité actuel du patient par rapport à sa mobilité avant le début de cette maladie.,Enregistrez le pire statut de mobilité relative connue le jour de l'évaluation.,,
vital_urineflow,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Débit d'urine (ml / 24 heures),,"Cela fait référence à la quantité d'urine que le patient a produite sur une période de 24 heures, en particulier à la date d'évaluation. Cela peut être mesuré, par exemple via l'utilisation d'un cathéter urinaire ou estimé.",Enregistrez le débit urinaire du patient (en ML / 24 heures) pendant le jour de l'évaluation,,
vital_lymph,tous les jours,Signes et évaluations vitales: enregistrez la valeur la plus éloignée de la plage normale entre 00h00 et 24h00 le jour de l'évaluation.,Lymphadénopathie,"1, oui-peint | 2, oui-non douloureux | 0, non | 99, inconnu",Défini comme une découverte clinique de l'élargissement anormal des ganglions lymphatiques.,"Indiquez «oui», si le patient a connu entre 00h00 et 24h00 le jour de l'évaluation.",,
