Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
adsym_phary,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Faringite / amigdalite,"1, sim | 0, não | 99, desconhecido",Isso se refere à presença de inflamação da garganta e/ou amígdalas.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_chestpain,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Dor no peito,"1, sim | 0, não | 99, desconhecido","Definido como a sensação desagradável, desconfortável ou dolorosa caracterizada pelo desconforto físico localizado no peito.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_anorec,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Ano-retite,"1, sim | 0, não | 99, desconhecido",Definido como inflamação das membranas da mucosa do ânus e/ou reto que podem ser acumuladas pela dor ou sangramento.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_abdpain,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Dor abdominal,"1, sim | 0, não | 99, desconhecido","Definido como uma sensação desagradável de desconforto, angústia ou agonia na região abdominal.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_diarrhoea,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Diarréia,"1, sim | 0, não | 99, desconhecido",Definido como três ou mais movimento solto ou intestinal líquido por dia (ou passagem mais frequente do que o normal para o indivíduo).,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_consti,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Constipação,"1, sim | 0, não | 99, desconhecido",Isso se refere a uma evacuação irregular e pouco frequente ou difícil dos intestinos.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_vomnau,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Vômito / náusea,"1, sim | 0, não | 99, desconhecido",Definido como: a sensação subjetiva desagradável desagradável de que alguém vomitará iminentemente (náusea); e/ou expulsão do conteúdo do estômago ou intestino delgado pela boca (vômito ou emese).,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_vomit,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Vomitando,"1, sim | 0, não | 99, desconhecido",Definido como a expulsão do estômago ou do intestino delgado pela boca.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_vomit2d,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão","Se sim, vômito persistente? (> = 2/dia)","1, sim | 0, não | 99, desconhecido",O vômito persistente é definido aqui como vômito duas vezes ou mais por dia.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_nausea,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Náusea,"1, sim | 0, não | 99, desconhecido",Definido como a sensação subjetiva desagradável desagradável de que alguém vomitará iminentemente.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_anorexia,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Anorexia,"1, sim | 0, não | 99, desconhecido",Definido como falta ou perda de apetite.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_parotitis,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Parotite,"1, sim | 0, não | 99, desconhecido","Refere -se à inflamação das glândulas parótidas, normalmente identificadas clinicamente por sensibilidade e inchaço das glândulas parótidas.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_exsal,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Salivação Exessiva,"1, sim | 0, não | 99, desconhecido",Salivação excessiva ou sialorréia é um sintoma melhor avaliado pelo paciente.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_ascites,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Ascites,"1, sim | 0, não | 99, desconhecido",,,,
adsym_orchitis,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Orquite,"1, sim | 0, não | 99, desconhecido","Refere -se à dor, sensibilidade, aumento de um ou ambos os testículos.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_urine,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Retenção urinária,"1, sim | 0, não | 99, desconhecido",Definido como o acúmulo de urina com a bexiga devido à incapacidade de urinar.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_sti,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Infecção sexualmente transmissível simultânea (STI),"1, sim | 0, não | 99, desconhecido","Isso se refere à presença de uma infecção sexualmente transmissível confirmada e ativa (STI). Definidos como infecções devido ou propagados por contato sexual, incluindo: clamídia, herpes/verrugas genitais/hpv, gonorréia, piolhos públicos, sífilis, tricomoníase, linfogranuloma venereum, HIV/AIDS, hepatite B, hepatite c entre outros.","Indique 'sim', se o paciente foi diagnosticado com uma DST desde o início desta doença aguda, apresentação ou admissão.",,
adsym_sti_spec,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Diagnóstico estadual de STI atual,,Isso se refere ao diagnóstico específico de DST.,,,
adsym_haemorrhag,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Sangramento / hemorragia,,Este grupo de perguntas refere -se à presença de sangramento ou hemorragia.,Prossiga com as seguintes perguntas referentes à sangramento/hemorragia.,,
adsym_haemorrhag_yn,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Sangramento / hemorragia,"1, sim | 0, não | 99, desconhecido","Definido como a presença de sangue em um local em que não é fisiologicamente normal ou a perda de sangue da circulação, interna ou externamente. Isso pode incluir epistaxia (sangue do nariz), sangramento gengival (sangue de gengivas/gengiva), sangue de qualquer parte do trato gastrointestinal (sangramento gastrointestinal) ou tratos geniturinários (vagina ou uretra), incluindo hematúria.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_haemorrhag_site,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Especifique sites de sangramento / hemorragia (s),"1, pele | 2, nariz | 3, GOMS | 4, TRATO GI | 5, trato urinário | 6, vagina | 88, outro",Isso se refere ao (s) site (s) de sangramento.,Selecione as opções mais apropriadas correspondentes ao tipo ou local dos locais (s) de sangramento/hemorragia.,,
adsym_haemorrhag_oth,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Especifique outros locais de sangramento / hemorragia (s),,Isso se refere ao (s) site (s) de sangramento.,,,
adsym_arrhythmia,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Arritmia,"1, sim | 0, não | 99, desconhecido",,,,
adsym_circfail,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Insuficiência circulatória (cardíaca ou outra),"1, sim | 0, não | 99, desconhecido",,,,
adsym_jaund,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Icterícia,"1, sim | 0, não | 99, desconhecido","Definido como a avaliação ou impressão clínica por obervação direta, indicando a presença de icterícia, uma manifestação clínica da hiperbilirrubinemia, consistindo na deposição de pigmentos biliares na pele, resultando em uma coloração amarelada da pele e mucosa.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_liverenl,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Aumentação do fígado,"1, sim | 0, não | 99, desconhecido","Refere -se ao engajamento do fígado superior a dois centímetros (2 cm) abaixo da margem costal, em relação ao tamanho esperado para a idade dos pacientes. Isso pode ser detectado no exame clínico ou em um estudo radiológico.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_myalgia,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Dores musculares / mialgia,"1, sim | 0, não | 99, desconhecido",Definido como dor localizada em um músculo ou grupo de músculos.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_arthralgia,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Dor articular / artralgia,"1, sim | 0, não | 99, desconhecido",Definido como uma sensação de desconforto acentuado em uma articulação.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_headache,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Dor de cabeça,"1, sim | 0, não | 99, desconhecido","Definido como a experiência da dor em várias partes da cabeça, não confinada à distribuição de qualquer nervo.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_neckstiff,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Rigidez do pescoço,"1, sim | 0, não | 99, desconhecido","Definido como uma sensação de aperto no pescoço ao tentar movê -lo, especialmente após um período de inatividade. A rigidez do pescoço geralmente envolve a dor e a dificuldade de mover o pescoço, especialmente quando tentam virar a cabeça para o lado.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_photoph,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Fotofobia,"1, sim | 0, não | 99, desconhecido",Refere -se ao aumento da sensibilidade dos olhos à luz.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_retroorbit,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Dor retro-orbital,"1, sim | 0, não | 99, desconhecido",Definido como a experiência da dor na região retro-orbital (atrás dos olhos).,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_convulsion,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Convulsões,"1, sim | 0, não | 99, desconhecido","Definido como uma anormalidade intermitente da fisiologia do sistema nervoso caracterizado por uma ocorrência transitória de movimento repentino, violento e irregular do corpo, causado por contração involuntária dos músculos devido a atividade neuronal excessiva ou síncrona anormal no cérebro.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_seizconv,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Convulsões / convulsões,"1, sim | 0, não | 99, desconhecido","Definido como uma anormalidade intermitente da fisiologia do sistema nervoso caracterizado por uma ocorrência transitória de movimento repentino, violento e irregular do corpo, causado por contração involuntária dos músculos devido a atividade neuronal excessiva ou síncrona anormal no cérebro.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_seizconvty,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Tipo de convulsão,"1, focal | 2, tônico generalizado clônico | 99, desconhecido","Convulsão focal, às vezes referida como convulsão parcial. A apreensão clônica tônica generalizada refere -se à presença de contração tônica simétrica ou às vezes assimétrica bilateral e depois contração clônica bilateral dos músculos somáticos, geralmente associados a fenômenos autonômicos e perda de consciência.",Selecione a opção mais apropriada. Se o tipo de convulsão não estiver claro ou não foi testemunhado selecionado 'desconhecido'.,,
adsym_confusion,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Consciência / confusão alterada,"1, sim | 0, não | 99, desconhecido",Definido como um nível de conscientização ou excitação diferente da linha de base normal do paciente.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_encephalitis,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Encefalite,"1, sim | 0, não | 99, desconhecido","Encefalite refere -se à inflamação do cérebro. Em comparação com a meningite, na encefalite, são esperadas anormalidades na função cerebral, incluindo estado mental alterado, déficits motores ou sensoriais, comportamento alterado e mudanças de personalidade e distúrbios de fala ou movimento. É definido por um estado mental alterado com duração> = 24 horas, juntamente com dois dos seguintes critérios: febre documentada> = 38 ° C (100,4 ° F); Contagem de glóbulos brancos (WBC) no líquido cefalorraquidiano (LCR)> = 5 por mm³; apreensões generalizadas ou parciais não totalmente atribuíveis a um distúrbio convulsivo preexistente; novo início de achados neurológicos focais; presença de lesão aguda compatível na neuroimagem; Anormalidade na eletroencefalografia que é consistente com encefalitits e não atribuível a outra causa. Conforme descrito pelo consórcio internacional de encefalite de 2013.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_neurodist,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Perturbação psicológica,"1, sim | 0, não | 99, desconhecido","Isso se refere à presença de sinais ou sintomas que afetam os pensamentos, emoções, Behvious ou bem-estar mental de um indivíduo. A presença de distúrbios psicológicos deve ser identificada por meio de um exame de estado mental (MSE) ou ferramenta equivalente.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_seizures,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Convulsões,"1, sim | 0, não | 99, desconhecido","Definido como uma anormalidade intermitente da fisiologia do sistema nervoso caracterizado por uma ocorrência transitória de movimento repentino, violento e irregular do corpo, causado por contração involuntária dos músculos devido a atividade neuronal excessiva ou síncrona anormal no cérebro.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_myoclon,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Mioclonia,"1, sim | 0, não",Refere -se a um idiota rápido e involuntário de um músculo ou grupo de músculos.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_cerebesig,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Sinais cerebelares,"1, sim | 0, não","Refere -se à presença de uma constelação de sinais neurológicos normalmente envolvendo coordenação. Os cantos incluem: disdiadococinesia, dismetria, ataxia, nistagmo, tremor de intenção, fala arrastada ou digitalizada, hipotonia.","Indique 'sim', se essas placas estavam presentes a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_tremor,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Tremor,"1, sim | 0, não",Refere -se a trensões ou agitação não intencional de uma ou mais partes do corpo.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_dystonia,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Distonia,"1, sim | 0, não","Refere -se a aumentar anormalmente o tônus ​​muscular, resultando em movimentos anormais e ou/ou posturas.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_dystonia_site,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Especifique o site da Distonia,"1, extremidade superior direita | 2, extremidade inferior direita | 3, extremidade superior esquerda | 4, extremidade inferior esquerda | 5, rosto | 88, outro",,,,
adsym_dystonia_other,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Especifique outro site de distonia,,,Especifique o outro local em que a distonia ocorreu.,,
adsym_facepalsy,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Paralisia facial,"1, sim | 0, não",,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_dysarthria,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Disartria,"1, sim | 0, não",Refere -se a uma discurso lento e arrastado devido à incapacidade de coordenar musculices envolvidas na fala.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_dysphasia,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Disfasia,"1, sim | 0, não","Refere -se ao comprometimento da comunicação verbal, compreensão da linguagem e formulação geralmente resultantes de danos cerebrais.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_plantreflex,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Reflexo plantar,"1, equívoco | 3, extensor | 4, flexor | 0, ausente","O reflexo plantar também chamou o reflexo de Babinski. Refere-se ao pior resultado provocou o melhor membro inferior em funcionamento (ou seja, um membro não afetado por uma condição pré-existente).","Selecione a opção mais apropriada, garantindo que isso reflita o pior reflexo desencadeado do melhor membro inferior do funcionamento. Isso deve corresponder ao resultado no dia da avaliação. Se o reflexo não foi testado, indique ""desconhecido"".",,
adsym_tendreflex,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Reflexão do tendão profundo,"1, diminuído | 3, exagerado | 4, normal | 0, ausente",,,,
adsym_neurologic,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Outra anormalidade neurológica,"1, sim | 0, não | 99, desconhecido",Isso refere a presença de uma anormalidade neurológica alternativa não listada acima.,"Indique 'sim', se o paciente tiver outra anormalidade neurológica não listada acima.",,
adsym_neurologic_other,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Especificar outra anormalidade neurológica,,Isso refere a presença de uma anormalidade neurológica alternativa não listada acima.,,,
adsym_ocular,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Queixas oculares,"1, sim | 0, não | 99, desconhecido","Isso se refere a questões ou problemas que surgem nos olhos ou em suas estruturas relacionadas. Inclui queixas de um olho vermelho e / ou coceira, ou distúrbios visuais.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_ocularspec,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Especifique reclamações oculares,"1, olho (s) vermelho (s) | 2, olho (s) com coceira | 3, dor nos olhos | 4, perturbação visual | 88, outro | 99, desconhecido","O olho vermelho refere -se a qualquer condição com vasos sanguíneos conjuntivais ou ciliares dilatados, típicos de irritação e infecção. Olhos com coceira ou prurite ocular refere -se a uma sensação que faz uma pessoa querer arranhar, neste caso, a sensação de prurido anormalmente aumentada está na região do olho. A dor nos olhos refere -se a uma sensação desagradável caracterizada por desconforto físico (como picada, latejamento ou dolorido) localizado no olho. Distúrbio visual refere -se a uma interseferência à visão normal sem necessariamente afetar a acuidade visual.",,,
adsym_ocularoth,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Especifique outra queixa ocular,,Isso se refere a outras queixas oculares não especificadas acima.,"Se 'Outros', escreva a outra denúncia ocular (s) que o paciente experimentou a qualquer momento desde o início desta doença e apresentação ou admissão.",,
adsym_ocularoth,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Complicações oculares,"1, sim | 0, não | 99, desconhecido",,,,
adsym_keratitis,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Ceratite,"1, sim | 0, não | 99, desconhecido",Definido como inflamação da córnea.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_conjunctiv,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Conjuntivite,"1, sim | 0, não | 99, desconhecido",Definido como inflamação da conjuntiva,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_nystagm,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Nistagmo,"1, sim | 0, não","Refere -se à descoberta identificada na exmainação clínica. O nistagmo refere -se a oscilações involuntárias de um ou ambos os olhos relacionados à anormalidade na fixação, olhar conjugado ou mecanismos vestibulares.","Indique 'sim', se o paciente experimentou a qualquer momento desde o início desta doença aguda, apresentação ou admissão.",,
adsym_ptosis,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Ptose,"1, sim, unilateral | 2, sim, bilateral | 0, não",Refere -se à queda da pálpebra superior.,Selecione a opção mais apropriada que o paciente experimentou a qualquer momento desde o início desta doença e apresentação aguda ou admissão.,,
adsym_pruritus,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Prurido,"1, sim | 0, não | 99, desconhecido",Definido como uma sensação desagradável ou intensa coceira que produz o desejo de esfregar ou arranhar a pele para obter alívio.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_dta,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Abscesso de tecido profundo,"1, sim | 0, não | 99, desconhecido","Isso se refere à descoberta de um abscesso (coleção de pus) normalmente caracterizado por dor local, sensibilidade, calor e inchaço. Isso refere -se especificamente a abscessos das restutas profundas do tecido e exclui abscessos cuntanatórios ou superficiais.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_skinrash,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Erupção cutânea,"1, sim | 0, não | 99, desconhecido","Definido como qualquer alteração na pele que afete sua aparência ou textura. Uma erupção cutânea pode estar localizada em uma parte do corpo ou afetar toda a pele. As erupções cutâneas podem fazer com que a pele mude de cor, coceira, fique quente, esburacada, seca, rachada ou com bolhas, swell e possa ser dolorosa.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_infeed,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Criança com dificuldade de alimentação,"1, sim | 0, não | 99, desconhecido",,,,
adsym_infirit,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Bebê com irritabilidade,"1, sim | 0, não | 99, desconhecido",,,,
adsym_limb,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Fraqueza/parálise dos membros,"1, sim | 0, não | 99, desconhecido",,,,
adsym_walk,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Incapacidade de andar,"1, sim | 0, não | 99, desconhecido",Isso se refere à capacidade de caminhar ou mobilizar.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença, apresentação ou admissão.",,
adsym_mobile,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Status de mobilidade,"1, totalmente ambulante | 2, ambulante, mas com alguma assistência | 3, acamado",Isso se refere à capacidade de caminhar ou mobilizar.,,,
adsym_unlisted,apresentação,"Sinais e sintomas na admissão: Primeiros dados, desde o início desta doença aguda até o Dia da Apresentação ou Admissão",Outros sinais ou anormalidade,"1, sim | 0, não | 99, desconhecido",Isso refere a presença de um sinal ou anormalidade alternativa não listada acima.,,,
daily_day,diário,AVALIAÇÃO,Dia da visita clínica,,,,,
daily_visityn,diário,AVALIAÇÃO,Esta visita ocorreu?,"1, sim | 0, não",,,,
daily_date,diário,AVALIAÇÃO,Data de avaliação,,Isso indica o dia da coleta e amostragem de dados (pode não ser a data da conclusão). Pode ser informações retrospectivas no momento da alta (transfira para outro hospital ou morto no hospital).,Insira a data. Use o formato do dia/mês/ano (dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,
daily_datasympt,diário,Sinais e sintomas: registre o valor mais distante da faixa normal entre 00:00 e 24:00 no dia da avaliação,Insira dados de sinais e sintomas para esta data?,"1, sim | 0, não",,,,
sympt_feverplus,diário,Sinais e sintomas: registre o valor mais distante da faixa normal entre 00:00 e 24:00 no dia da avaliação,Febre / calafrios / rigores,"1, sim | 0, não | 99, desconhecido",Definido como a sensação de temperatura corporal elevada e contração/contração muscular involuntária associada (calafrios/rigores).,"Indique 'sim', se o paciente experimentou isso a qualquer momento durante a data da avaliação.",,
sympt_fever,diário,Sinais e sintomas: registre o valor mais distante da faixa normal entre 00:00 e 24:00 no dia da avaliação,Febre,"1, sim | 0, não | 99, desconhecido","Definido como a sensação de temperatura corporal elevada sem medição formal, ou uma temperatura corporal medida maior ou igual a 38 graus Celsius (38 ° C) ou 100,4-fahrenheit (100,4 ° F).","Indique 'sim', se o paciente experimentou isso a qualquer momento durante a data da avaliação.",,
