Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
adsym_headache,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Dolor de cabeza,"1, sí | 0, no | 99, desconocido","Definido como la experiencia del dolor en varias partes de la cabeza, no confinadas a la distribución de cualquier nervio.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_neckstiff,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Rigidez del cuello,"1, sí | 0, no | 99, desconocido","Definido como una sensación de tensión en el cuello al intentar moverlo, especialmente después de un período de inactividad. La rigidez del cuello a menudo implica dolor y dificultad para mover el cuello, especialmente cuando se trata de girar la cabeza hacia un lado.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_photoph,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Fotofobia,"1, sí | 0, no | 99, desconocido",Se refiere a una mayor sensibilidad de los ojos a la luz.,"Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_retroorbit,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Dolor retro-orbital,"1, sí | 0, no | 99, desconocido",Definido como la experiencia del dolor en la región retroorbital (detrás de los ojos).,"Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_convulsion,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Convulsiones,"1, sí | 0, no | 99, desconocido","Definido como una anormalidad intermitente de la fisiología del sistema nervioso caracterizado por una ocurrencia transitoria de movimiento repentino, violento e irregular del cuerpo, causado por la contracción involuntaria de los músculos debido a la actividad neuronal excesiva o sincrónica anormal en el cerebro.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_seizconv,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Convulsiones / convulsiones,"1, sí | 0, no | 99, desconocido","Definido como una anormalidad intermitente de la fisiología del sistema nervioso caracterizado por una ocurrencia transitoria de movimiento repentino, violento e irregular del cuerpo, causado por la contracción involuntaria de los músculos debido a la actividad neuronal excesiva o sincrónica anormal en el cerebro.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_seizconvty,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Tipo de convulsión,"1, Focal | 2, clónico tónico generalizado | 99, desconocido","Convulsiones focales, a veces denominadas convulsiones parciales. La convulsión clónica tónica generalizada se refiere a la presencia de contracción tónica simétrica bilateral o a veces asimétrica y luego la contracción clónica bilateral de los músculos somáticos, generalmente asociado con fenómenos autónomos y pérdida de conciencia.","Seleccione la opción más apropiada. Si el tipo de incautación no está claro o no se ha sido testigo, seleccione 'Desconocido'.",,
adsym_confusion,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Conciencia / confusión alterada,"1, sí | 0, no | 99, desconocido",Definido como un nivel de conciencia o excitación que no sea la línea de base normal del paciente.,"Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_encephalitis,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Encefalitis,"1, sí | 0, no | 99, desconocido","La encefalitis se refiere a la inflamación del cerebro. En comparación con la meningitis, en la encefalitis, se esperan anormalidades en la función cerebral, incluidos el estado mental alterado, los déficits motor o sensoriales, los cambios alterados de comportamiento y personalidad, y trastornos del habla o del movimiento. Se define por un estado mental alterado que dura> = 24 horas junto con dos de los siguientes criterios: fiebre documentada> = 38 ° C (100.4 ° F); recuento de glóbulos blancos (WBC) en líquido cefalorraquídeo (CSF)> = 5 por mm³; convulsiones generalizadas o parciales no completamente atribuibles a un trastorno de convulsiones preexistente; nuevo inicio de hallazgos neurológicos focales; presencia de lesión aguda compatible en neuroimagen; Anormalidad en la electroencefalografía que es consistente con las encefalitits y no atribuible a otra causa. Como lo describe el consorcio internacional de encefalitis 2013.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_neurodist,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Perturbación psicológica,"1, sí | 0, no | 99, desconocido","Esto se refiere a la presencia de signos o síntomas que afectan los pensamientos, emociones, behviours o bienestar mental de un individuo. La presencia de alteraciones psicológicas debe identificarse a través de un examen de estado mental (MSE) o una herramienta equivalente.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_seizures,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Incursiones,"1, sí | 0, no | 99, desconocido","Definido como una anormalidad intermitente de la fisiología del sistema nervioso caracterizado por una ocurrencia transitoria de movimiento repentino, violento e irregular del cuerpo, causado por la contracción involuntaria de los músculos debido a la actividad neuronal excesiva o sincrónica anormal en el cerebro.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_myoclon,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Mioclono,"1, sí | 0, no",Se refiere a un tirón rápido e involuntario de un músculo o grupo de músculos.,"Indique 'sí', si el paciente experimentó esto en algún momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_cerebesig,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Señales cerebelosas,"1, sí | 0, no","Se refiere a la presencia de una constelación de signos neurológicos que generalmente involucran la coordinación. Cantos incluyen: disdiadoquocinesia, dismetria, ataxia, nistagmo, temblor de intención, discurso de escaneo o escaneo, hipotonia.","Indique 'sí', si estos signos estaban presentes en cualquier momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_tremor,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Temblor,"1, sí | 0, no",Se refiere al temblor o agitación involuntario de una o más partes del cuerpo.,"Indique 'sí', si el paciente experimentó esto en algún momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_dystonia,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Distonía,"1, sí | 0, no","Se refiere a aumentar anormalmente el tono muscular, lo que resulta en movimientos y o/posturas anormales.","Indique 'sí', si el paciente experimentó esto en algún momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_dystonia_site,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Especificar el sitio de la distonía,"1, extremidad superior derecha | 2, extremidad inferior derecha | 3, Extremidad superior izquierda | 4, Izquierda Extremidad Inferior | 5, cara | 88, otro",,,,
adsym_dystonia_other,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Especificar otro sitio de distonía,,,Especifique el otro sitio en el que ocurrió la distonía.,,
adsym_facepalsy,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Parálisis facial,"1, sí | 0, no",,"Indique 'sí', si el paciente experimentó esto en algún momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_dysarthria,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Disartria,"1, sí | 0, no",Se refiere a un discurso lento y arrastrado debido a la incapacidad de coordinar musulmanes involucradas en el habla.,"Indique 'sí', si el paciente experimentó esto en algún momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_dysphasia,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Disfasia,"1, sí | 0, no","Se refiere al deterioro de la comunicación verbal, la comprensión del lenguaje, la formulación a menudo resultante del daño cerebral.","Indique 'sí', si el paciente experimentó esto en algún momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_plantreflex,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Reflejo plantar,"1, Equivocal | 3, extensor | 4, flexor | 0, ausente","El reflejo plantar también llamó el reflejo Babinski. Se refiere al peor resultado provocado en la mejor extremidad inferior en funcionamiento (es decir, una extremidad no afectada por una condición preexistente).","Seleccione la opción más apropiada, asegurando que esto refleje el peor reflejo provocado de la extremidad inferior mejor funcionando. Esto debe corresponder al resultado en el día de la evaluación. Si el reflejo no se probó indican 'desconocido'.",,
adsym_tendreflex,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Reflejo de tendón profundo,"1, disminuido | 3, exagerado | 4, Normal | 0, ausente",,,,
adsym_neurologic,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Otra anormalidad neurológica,"1, sí | 0, no | 99, desconocido",Esto se refiere a la presencia de una anormalidad neurológica alternativa que no se enumera anteriormente.,"Indique 'sí', si el paciente tiene otra anormalidad neurológica que no menciona anteriormente.",,
adsym_neurologic_other,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Especificar otra anormalidad neurológica,,Esto se refiere a la presencia de una anormalidad neurológica alternativa que no se enumera anteriormente.,,,
adsym_ocular,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Quejas oculares,"1, sí | 0, no | 99, desconocido","Esto se refiere a problemas o problemas que surgen en el ojo o sus estructuras relacionadas. Incluye quejas de un ojo rojo y picazón, o perturbación visual.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_ocularspec,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Especificar quejas oculares,"1, ojo rojo (s) | 2, picazón (s) ojo (s) | 3, dolor ocular | 4, perturbación visual | 88, otro | 99, desconocido","El ojo rojo se refiere a cualquier condición con vasos sanguíneos conjuntivales o ciliares dilatados, típicos de irritación e infección. El ojo o la pruritis ocular con picazón se refiere a una sensación que hace que una persona quiera rascar, en este caso una sensación anormalmente aumentada de picazón en la región del ojo. El dolor ocular se refiere a una sensación desagradable caracterizada por la incomodidad física (como pinchazo, palpitante o dolor) localizada en el ojo. La perturbación visual se refiere a una intereferencia a la vista normal sin afectar necesariamente la agudeza visual.",,,
adsym_ocularoth,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Especificar otra queja ocular,,Esto se refiere a otras quejas oculares no especificadas anteriormente.,"Si 'otro', escriba las otras quejas oculares que el paciente ha experimentado en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_ocularoth,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Complicaciones oculares,"1, sí | 0, no | 99, desconocido",,,,
adsym_keratitis,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Queratitis,"1, sí | 0, no | 99, desconocido",Definido como inflamación de la córnea.,"Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_conjunctiv,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Conjuntivitis,"1, sí | 0, no | 99, desconocido",Definido como inflamación de la conjuntiva,"Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_nystagm,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Nistagmo,"1, sí | 0, no","Se refiere al hallazgo identificado en la expansión clínica. El nistagmo se refiere a oscilaciones involuntarias de uno o ambos ojos relacionados con la anormalidad en la fijación, la mirada conjugada o los mecanismos vestibulares.","Indique 'sí', si el paciente experimentó en cualquier momento desde el inicio de esta enfermedad aguda y presentación o admisión.",,
adsym_ptosis,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Ptosis,"1, sí, unilateral | 2, sí, bilateral | 0, no",Se refiere a la caída del párpado superior.,Seleccione la opción más apropiada que el paciente experimentó en cualquier momento ya que el inicio de esta enfermedad aguda y presentación o admisión.,,
adsym_pruritus,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Prurito,"1, sí | 0, no | 99, desconocido",Definido como una sensación de picazón desagradable o intensa que produce la necesidad de frotar o rayar la piel para obtener alivio.,"Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_dta,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Absceso de tejido profundo,"1, sí | 0, no | 99, desconocido","Esto se refiere al hallazgo de un absceso (colección de pus) típicamente caracterizado por el dolor local, la ternura, el calor y la hinchazón. Esto se refiere específicamente a los abscesos de las estucturas de tejido profundo y excluye abscesos contánicos o superficiales.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_skinrash,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Sarpullido,"1, sí | 0, no | 99, desconocido","Definido como cualquier cambio en la piel que afecte su apariencia o textura. Se puede localizar una erupción en una parte del cuerpo o afectar toda la piel. Las erupciones pueden hacer que la piel cambie de color, picazón, se vuelva cálida, llena de baches, seca, agrietada o ampollada, se hincha y puede ser dolorosa.","Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_infeed,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Infante con dificultad para alimentar,"1, sí | 0, no | 99, desconocido",,,,
adsym_infirit,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Infante con irritabilidad,"1, sí | 0, no | 99, desconocido",,,,
adsym_limb,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Debilidad de la extremidad/parálisis,"1, sí | 0, no | 99, desconocido",,,,
adsym_walk,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Incapacidad para caminar,"1, sí | 0, no | 99, desconocido",Esto se refiere a la capacidad de los pacientes para caminar o movilizarse.,"Indique 'sí', si el paciente ha experimentado esto en cualquier momento desde el inicio de esta enfermedad y presentación o admisión.",,
adsym_mobile,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Estado de movilidad,"1, totalmente ambulante | 2, Ambulant, pero con algo de ayuda | 3, postrado",Esto se refiere a la capacidad de los pacientes para caminar o movilizarse.,,,
adsym_unlisted,presentación,"Signos y síntomas al ingreso: Primeros datos, desde el inicio de esta enfermedad aguda hasta el día de presentación o admisión",Otros signos o anormalidad,"1, sí | 0, no | 99, desconocido",Esto se refiere a la presencia de un signo alternativo o anormalidad no enumerada anteriormente.,,,
daily_day,a diario,EVALUACIÓN,Día de la visita clínica,,,,,
daily_visityn,a diario,EVALUACIÓN,¿Se ha realizado esta visita?,"1, sí | 0, no",,,,
daily_date,a diario,EVALUACIÓN,Fecha de evaluación,,Esto indica el día de la recopilación y el muestreo de datos (puede no ser la fecha de finalización). Esto puede ser información retrospectiva en el momento del alta (traslado a otro hospital o muerto en el hospital).,Ingrese la fecha. Use el formato de día/mes/año (DD/mm/yyyy).,,
daily_datasympt,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Ingrese datos de signos y síntomas para esta fecha?,"1, sí | 0, no",,,,
sympt_feverplus,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Fiebre / escalofríos / rigores,"1, sí | 0, no | 99, desconocido",Definido como la sensación de la temperatura corporal elevada y las contracciones/contracciones musculares involuntarias asociadas (escalofríos/rigores).,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_fever,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Fiebre,"1, sí | 0, no | 99, desconocido","Definida como la sensación de la temperatura corporal elevada sin medición formal, o una temperatura corporal medida mayor o igual a 38 grados Celsius (38 ° C) o 100.4-Fahrenheit (100.4 ° F).","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_restlessne,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Inquietud,"1, sí | 0, no | 99, desconocido","Definido como la inhabilitación para descansar, relajarse o estar quieto. Un estado de inquietud caracterizado por la actividad motora difusa o el movimiento sujeto al control limitado, el comportamiento no productivo o desorganizado y la angustia subjetiva.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_fatigue,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Fatiga / malestar / letargo,"1, sí | 0, no | 99, desconocido","Definido como la constelación de sensaciones no específicas: la sensación de cansancio caracterizada por la falta de energía o motivación; incomodidad general o inquietud; Desinteresada, apatía e indiferencia, lo que resulta en dificultades para realizar tareas simples o concentrarse.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_weight,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Pérdida de peso,"1, sí | 0, no | 99, desconocido","Definido como la reducción en el peso corporal total que ha ocurrido desde el inicio de esta enfermedad y ha sido involuntario o no atribuible a la dieta activa, el ejercicio o las intervenciones dedicadas basadas en la pérdida de peso. Medidas objetivas de peso.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_anosmia,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Pérdida del olfato / Anosmia,"1, sí | 0, no | 99, desconocido",Esto se refiere a la incapacidad del paciente informado y/o clínico para percibir los olores,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_ageusia,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Pérdida del sabor / agusia,"1, sí | 0, no | 99, desconocido",Esto se refiere a la pérdida de la lengua informada y/o diagnosticada por el clínico de la función de sabor de la lengua.,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_ear,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Dolor de oído,"1, sí | 0, no | 99, desconocido",,,,
sympt_lymph,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Linfadenopatía,"1, sí, doloroso | 2, sí, no doloroso | 0, no | 99, desconocido",Definido como un hallazgo clínico de agrandamiento anormal de los ganglios LYMP.,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_lymphspec,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Especificar sitios,"1, axilar (pozos del brazo) | 2, cervical (cuello) | 3, Inguinal (ingle) | 88, otro | 99, desconocido",Esto se refiere a la ubicación en la que se identificó la linfadenopatía.,,,
sympt_lymphoth,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Especificar otro sitio,,Esto se refiere a la ubicación en la que se identificó la linfadenopatía.,,,
sympt_bacsi_yn,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Super-infección bacteriana,"1, sí | 0, no | 99, desconocido",Definido como una infección bacteriana secundaria diagnosticada con el médico que ocurre durante una infección existente o inmediatamente después de una infección anterior.,,,
sympt_bacsi,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Especificar superinfección bacteriana,"1, Foliculitis/Celulitis | 2, Neumonía | 3, Gastroenteritis | 4, CNS | 5, Bacteriemia | 6, Tracto urinario | 88, otro",Esto se refiere al tipo o ubicación de la superinfección bacteriana.,,,
sympt_bacsi_oth,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Especificar otra super-infección bacteriana,,Esto se refiere al tipo o ubicación de la superinfección bacteriana.,,,
sympt_oedema,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Acumulación de líquido clínico,"1, sí | 0, no | 99, desconocido","Se refiere al edema periférico, derrame pleural, ascitis o derrame pericárdico y se detecta mediante métodos clínicos, radiología o ultrasonido, sin estar necesariamente asociado con dificultad respiratoria o compromiso hemodinámico.",Indique que 'sí' del signo/síntoma o resultado de laboratorio se documentó que estaba presente entre las 00:00 y las 24:00 horas el día de la evaluación.,,
sympt_dizzy,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Sintiéndose mareado / débil,"1, sí | 0, no | 99, desconocido","Esto se refiere a la sensación subjetiva de aturdimiento o mareos que puede preceder a un episodio de síncope o una sensación de inestabilidad, giro o balanceo.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_cough,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Tos,"1, sí, no productivo | 2, sí, productivo | 3, sí, con hemoptisis | 0, no | 99, desconocido","Esto se refiere a la presencia de una tos y sus características. Una tos se define como una contracción espasmódica repentitiva, a menudo repetitiva, de la cavidad torácica, lo que resulta en una liberación violenta de aire de los pulmones, y generalmente acompañada de un sonido distintivo en el momento especificado. Una tos productiva se refiere a una tos acompañada de secreciones expectoradas (PHELGM o moco), mientras que una tos no productiva se refiere a una que no está acompañada de secreciones expectadas. La hemoptisis se refiere a la presencia de sangre o esputo en la sangre del tracto respiratorio.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_sorethroat,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Dolor de garganta,"1, sí | 0, no | 99, desconocido","Definido como una sensación desagradable caracterizada por incomodidad física (como pinchar, palpitarse o dolor) y percibida que se origina en la garganta.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_catarrh,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Catarro,"1, sí | 0, no | 99, desconocido",Definido como la inflamación de la membrana mucosa con un mayor flujo y descarga de mucosa.,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_rhinorrhoe,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Nasal de secreción (rhinorrea),"1, sí | 0, no | 99, desconocido",Definido como una mayor descarga de la mucosa de la nariz.,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_wheezing,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Sibilante,"1, sí | 0, no | 99, desconocido",Definido como un sonido de aliento agudo como resultado de un estrechamiento u obstrucción de las vías respiratorias pequeñas.,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_apnoea,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Apnea,"1, sí | 0, no | 99, desconocido",,,,
sympt_shortbreat,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Dificultad para respirar,"1, sí | 0, no | 99, desconocido",Definido como la sensación incómoda de la respiración difícil o laboriosa que está fuera de proporción al nivel de actividad física del paciente.,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_chestindrw,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Pared inferior de la pared del pecho,"1, sí | 0, no | 99, desconocido","Definido como un signo clínico de angustia respiratoria, distinguida por el movimiento anormal interno de la pared inferior del pecho durante la inspiración. Si solo el tejido blando entre las costillas o por encima de la clavícula entra cuando el paciente respira, esto no está en la pared del pecho inferior.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_lrt,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Síntomas del tracto respiratorio inferior,"1, sí | 0, no | 99, desconocido","Esto se refiere a la presencia de síntomas de una constelación consistente con un proceso desordenado en el tracto respiratorio inferior. Esto puede incluir: disnea (falta de aliento), dolor en el pecho, tos, sibilancias, fiebre, fatiga/letargo, entre otros.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_phary,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Faringitis/amigdalitis,"1, sí | 0, no | 99, desconocido","Esto se refiere al dolor en la garganta, típicamente en presencia de inflamación de la garganta (faringe) y/o amígdalas.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_chestpain,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Dolor en el pecho,"1, sí | 0, no | 99, desconocido","Definido como la sensación desagradable, incómoda o dolorosa caracterizada por la incomodidad física localizada en el cofre.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_anorec,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Ano-rectitis,"1, sí | 0, no | 99, desconocido",Definido como inflamación de las membranas mucosas del ano y/o recto que puede ser acompañada por dolor o sangrado.,"Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
sympt_abdpain,a diario,Signos y síntomas: registre el valor más lejos del rango normal entre las 00:00 a las 24:00 en el día de la evaluación,Dolor abdominal,"1, sí | 0, no | 99, desconocido","Definido como una sensación desagradable de incomodidad, angustia o agonía en la región abdominal.","Indique 'sí', si el paciente experimentó esto en algún momento durante la fecha de evaluación.",,
