Variable,Form,Section,Question,Answer Options,Definition,Completion Guideline,Language Speaker Reviewed,Clinical Language Speaker Reviewed
drug7_ivfluid_otyp2,apresentação,Medicação anterior 7 dias,Especifique outro tipo de fluido intravenoso,,"Isso se refere ao tipo de fluido parenteral ou intravenoso (iv) é prescrito como uma substituição de fluido, eletrólitos, calorias, vitaminas e outras substâncias nutricionais. Os fluidos intravenosos podem ser usados ​​para reidratação, requisitos de manutenção ou ressuscitação.","Se 'outro', escreva o tipo de fluido intravenoso usado (s).",,
drug7_ivfluid_vol2,apresentação,Medicação anterior 7 dias,Volume total de líquidos intravenosos nas 24 horas anteriores (ml),,"O fluido parenteral ou intravenoso (iv) é prescrito como uma substituição de fluido, eletrólitos, calorias, vitaminas e outras substâncias nutricionais. Os fluidos intravenosos podem ser usados ​​para reidratação, requisitos de manutenção ou ressuscitação.",Especifique o volume total do fluido intravenoso recebido pelo paciente nas 24 horas anteriores. Registre o volume em mililitros (ML).,,
drug7_unlisted,apresentação,Medicação anterior 7 dias,Outros medicamentos direcionados a patógenos,"1, sim | 0, não | 99, desconhecido",,"Indique 'sim', se os medicamentos direcionados a patógenos (exceto os especificados acima) foram tomados nos 7 dias anteriores a essa admissão / apresentação mais recente.",,
drug7_unlisted_type,apresentação,Medicação anterior 7 dias,Outros medicamentos direcionados a patógenos,,,"Indique 'sim', se os medicamentos direcionados a patógenos (exceto os especificados acima) foram tomados nos 7 dias anteriores a essa admissão / apresentação mais recente.",,
drug14_antiviral,apresentação,Medicação anterior 14 dias,Antiviral,"1, sim | 0, não | 99, desconhecido",,,,
drug14_antiviral_type,apresentação,Medicação anterior 14 dias,Antiviral,,"Um agente antiviral refere -se a qualquer agente prescrito para tratar ou prevenir infecções virais, interferindo no ciclo de replicação viral. Exemplos de inibidores da neuraminidase incluem oseltamivir, ribavirina, aciclovir e lopinavir/ritonavir. Os preparativos tópicos não estão incluídos.","Indique 'sim', se o paciente tomou um antiviral nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_antiviral_route,apresentação,Medicação anterior 14 dias,Rota de administração antiviral,"1, oral | 2, inalado | 3, iv | 4, tópico | 99, desconhecido","Isso se refere à parte do corpo através do qual ou para o qual, ou a maneira pela qual o medicamento (medicamento) é introduzido. Oral refere -se a administrar por via oral. Inalado refere -se à administração através da via respiratória (insuflação no trato respiratório). IV (intravenoso) refere -se a administrar na corrente sanguínea através da injeção em uma veia. Tópico refere -se à administração por aplicação de preparativos para medicamentos nas superfícies do corpo, especialmente a pele ou as membranas mucosas.",Indique a rota de administração para o agente antiviral.,,
drug14_antiviraldat,apresentação,Medicação anterior 14 dias,Data de início antiviral,,Isso se refere à data em que o medicamento foi iniciado / a primeira dose foi administrada.,Digite a data no formato dd/mm/yyyy.,,
drug14_antiviralday,apresentação,Medicação anterior 14 dias,Número de dias antivirais tomados,,Inclui todos os dias de calendário em que uma dose foi recebida ou instruída a assumir a prescrição de alta.,Digite o número total de dias para os quais uma dose foi recebida ou instruída a assumir a prescrição de alta.,,
drug14_steroid,apresentação,Medicação anterior 14 dias,Esteroide,"1, sim | 0, não | 99, desconhecido","Os corticosteróides (geralmente chamados de 'esteróides') referem -se a todos os tipos de corticosteróide terapêutico, fabricados no córtex adrenal (a parte externa da glândula adrenal). Eles também são feitos em laboratório. Os exemplos incluem: prednisolona, ​​prednisona, metil-prednisolona, ​​dexametasona, hidrocortisona, fluticasona, betametasona. Os preparativos tópicos não estão incluídos, mas os preparativos inalados estão incluídos.","Indique 'sim', se o paciente tomou um 'esteróide' nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_steroid_type,apresentação,Medicação anterior 14 dias,Esteroide,,"Os corticosteróides (geralmente chamados de 'esteróides') referem -se a todos os tipos de corticosteróide terapêutico, fabricados no córtex adrenal (a parte externa da glândula adrenal). Eles também são feitos em laboratório. Os exemplos incluem: prednisolona, ​​prednisona, metil-prednisolona, ​​dexametasona, hidrocortisona, fluticasona, betametasona. Os preparativos tópicos não estão incluídos, mas os preparativos inalados estão incluídos.","Indique 'sim', se o paciente tomou um 'esteróide' nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_immunusupp,apresentação,Medicação anterior 14 dias,Agentes imunossupressores (não esteróides),"1, sim | 0, não | 99, desconhecido",Isso se refere a um paciente que é conhecido por ter tomado medicamentos prescritos que são conhecidos por ter um efeito de imunossupressão (excluindo esteróides/corticosteróides). Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um agente imunossupressor nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_immunusupp_type,apresentação,Medicação anterior 14 dias,Agentes imunossupressores (não esteróides),,Isso se refere a um paciente que é conhecido por ter tomado medicamentos prescritos que são conhecidos por ter um efeito de imunossupressão (excluindo esteróides/corticosteróides). Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um agente imunossupressor nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_antibiotic,apresentação,Medicação anterior 14 dias,Antibióticos,"1, sim | 0, não | 99, desconhecido",Antibióticos referem -se a qualquer agente (s) que atinja seletivamente as bactérias.  Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um antibiótico nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_antibiotic_type,apresentação,Medicação anterior 14 dias,Antibióticos,,Antibióticos referem -se a qualquer agente (s) que atinja seletivamente as bactérias.  Os preparativos tópicos não devem ser registrados.,"Indique 'sim', se o paciente tomou um antibiótico nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_nsaid,apresentação,Medicação anterior 14 dias,AINEs,"1, sim | 0, não | 99, desconhecido","Medicamentos anti-inflamatórios não esteróides ou AINEs refere-se a qualquer agente que não seja um esteróide e tenha atividades potenciais anti-inflamatórias, analgésicas, antipiréticas e anti-plaquetárias. A maioria dos medicamentos anti-inflamatórios não esteróides (AINEs) atua inibindo a conversão do ácido araquidônico em precursores da prostaglandina e tromboxano por enzimas da ciclooxigenase. Os preparativos tópicos não devem ser registrados.","Indique 'sim', se o paciente tomou um AINE nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_nsaid_type,apresentação,Medicação anterior 14 dias,AINEs,,"Medicamentos anti-inflamatórios não esteróides ou AINEs refere-se a qualquer agente que não seja um esteróide e tenha atividades potenciais anti-inflamatórias, analgésicas, antipiréticas e anti-plaquetárias. A maioria dos medicamentos anti-inflamatórios não esteróides (AINEs) atua inibindo a conversão do ácido araquidônico em precursores da prostaglandina e tromboxano por enzimas da ciclooxigenase. Os preparativos tópicos não devem ser registrados.","Indique 'sim', se o paciente tomou um AINE nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_herb,apresentação,Medicação anterior 14 dias,Tratamento de ervas ou tradicional,"1, sim | 0, não | 99, desconhecido","O tratamento de ervas ou tradicional refere -se a ervas, materiais de ervas, preparativos à base de plantas e produtos de ervas acabados, que contêm como ingredientes ativos de partes de plantas e outros conhecimentos, habilidades e práticas baseadas nas teorias, crenças e experiências indígenas para diferentes culturas que são usado para tratar doenças físicas ou mentais.","Indique 'sim', se o paciente tomou um 'tratamento tradicional ou tradicional nos 14 dias anteriores a esta admissão / apresentação mais recente",,
drug14_herbreas,apresentação,Medicação anterior 14 dias,Ingrediente ativo de ervas ou tratamento tradicional,,Isso se refere aos componentes farmaceuticamente ativos de uma preparação de medicamentos à base de plantas ou tradicionais.,"Se 'sim', especifique os componentes farmaceuticamente ativos de uma preparação de medicamentos à base de plantas ou tradicionais.",,
drug14_hivprep,apresentação,Medicação anterior 14 dias,HIV Prep / Pep,"1, sim | 0, não | 99, desconhecido",Isso se refere à profilaxia da pré-exposição (PREP) e profilaxia pós-exposição (PEP) para impedir o HIV.,"Indique 'sim', se o paciente recebeu terapia anti-retroviral, para fins de preparação e PEP para impedir o HIV, nos 14 dias anteriores a essa admissão / apresentação mais recente.",,
drug14_unlisted,apresentação,Medicação anterior 14 dias,Outros medicamentos direcionados a patógenos,"1, sim | 0, não | 99, desconhecido","Isso se refere a outros medicamentos direcionados a patógenos, não listados acima.","Indique 'sim', se os medicamentos direcionados a patógenos (exceto os especificados acima) foram tomados nos 14 dias anteriores a essa admissão / apresentação mais recente.",,
drug14_unlisted_type,apresentação,Medicação anterior 14 dias,Outros medicamentos direcionados a patógenos,,"Isso se refere a outros medicamentos direcionados a patógenos, não listados acima.","Indique 'sim', se os medicamentos direcionados a patógenos (exceto os especificados acima) foram tomados nos 14 dias anteriores a essa admissão / apresentação mais recente.",,
vacci_covid19,apresentação,VACINAÇÃO,COVID 19,,,,,
vacci_covid19_yn,apresentação,VACINAÇÃO,Vacinado para covid-19 (sempre),"1, sim | 0, não | 99, desconhecido","Já recebeu uma vacina direcionada contra o SARS-COV-2. Exemplos incluem Spikevax (Moderna), Comirnaty (Pfizer/Biontech), Nuvaxovid (Novavax), Vaxzevria (AstraZeneca/Oxford), Janssen Covid-19 Vaccine (Johnson & Johnson), Valneva (Valneva).","Indique 'sim', se o paciente já recebeu uma vacina direcionada contra o SARS-COV-2",,
vacci_covid19_date1,apresentação,VACINAÇÃO,Data da primeira vacina covid-19,,"Isso se refere à data em que a primeira dose de vacina covid-19 foi recebida no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa  Se a data precisa desconhecida, estimar.","Escreva a data da primeira vacina covid-19 no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Se a data precisa desconhecida, estimar.",,
vacci_covid19_type1,apresentação,VACINAÇÃO,Tipo de primeira vacina covid-19,"1, pfizer/biontech | 2, AstraZeneca/Universidade de Oxford (Covishield na Índia) | 3, moderna | 4, Novavax | 5, Janssen (Johnson & Johnson) | 6, Sinopharm | 7, Sinovac | 8, Sputnik V | 9, Covaxin | 10, Cansinobio | 99, desconhecido | 0, outro, especifique",Refere-se ao tipo de primeira vacina covid-19 que o paciente recebeu.,Selecione o tipo de primeira vacina covid-19.,,
vacci_covid19_type1other,apresentação,VACINAÇÃO,Especifique se outros,,Refere-se ao tipo de primeira vacina covid-19 que o paciente recebeu.,Especifique se outros,,
vacci_covid19_date2,apresentação,VACINAÇÃO,Data da segunda vacina covid-19,,"Isso se refere à data em que a segunda dose de vacina covid-19 foi recebida no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaa Se a data precisa desconhecida, estimar.","Escreva a data da segunda vacina covid-19 no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Se a data precisa desconhecida, estimar.",,
vacci_covid19_type2,apresentação,VACINAÇÃO,Tipo de segunda vacina covid-19,"1, pfizer/biontech | 2, AstraZeneca/Universidade de Oxford (Covishield na Índia) | 3, moderna | 4, Novavax | 5, Janssen (Johnson & Johnson) | 6, Sinopharm | 7, Sinovac | 8, Sputnik V | 9, Covaxin | 10, Cansinobio | 99, desconhecido | 0, outro, especifique",Refere-se ao tipo de segunda vacina covid-19 que o paciente recebeu.,Selecione o tipo de segunda vacina covid-19.,,
vacci_covid19_type2other,apresentação,VACINAÇÃO,Especifique se outros,,Refere-se ao tipo de segunda vacina covid-19 que o paciente recebeu.,Especifique se outros,,
vacci_covid19_date3,apresentação,VACINAÇÃO,Data da terceira vacina covid-19,,"Isso se refere à data em que a terceira dose de vacina covid-19 foi recebida no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Se a data precisa desconhecida, estimar.","Escreva a data da terceira vacina covid-19 no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Se a data precisa desconhecida, estimar.",,
vacci_covid19_type3,apresentação,VACINAÇÃO,Tipo de terceira vacina covid-19,"1, pfizer/biontech | 2, AstraZeneca/Universidade de Oxford (Covishield na Índia) | 3, moderna | 4, Novavax | 5, Janssen (Johnson & Johnson) | 6, Sinopharm | 7, Sinovac | 8, Sputnik V | 9, Covaxin | 10, Cansinobio | 99, desconhecido | 0, outro, especifique",Refere-se ao tipo de terceira vacina covid-19 que o paciente recebeu.,Selecione o tipo de terceira vacina covid-19.,,
vacci_covid19_type3other,apresentação,VACINAÇÃO,Especifique se outros,,Refere-se ao tipo de terceira vacina covid-19 que o paciente recebeu.,Especifique se outros,,
vacci_influenza_yn,apresentação,VACINAÇÃO,Vacinado para influenza sazonal (sempre),"1, sim | 0, não | 99, desconhecido",Já recebeu uma vacina direcionada à influenza sazonal.,"Indique 'sim', se o paciente já recebeu uma vacina sazonal da influenza.",,
vacci_influenza_date,apresentação,VACINAÇÃO,Data da vacina contra influenza sazonal mais recente,,Isso se refere à data da mais recente vacina sazonal da influenza,"Escreva a data da vacina contra influenza sazonal mais recente no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa. Se a data precisa desconhecida, estimar.",,
vacci_aviinflue_yn,apresentação,VACINAÇÃO,Vacinado para influenza aviária,"1, sim | 0, não | 99, desconhecido",Já recebeu uma vacina direcionada à influenza aviária.,"Indique 'sim', se o paciente já recebeu uma vacina contra influenza aviária.",,
vacci_aviinflue_date,apresentação,VACINAÇÃO,Data da mais recente vacina contra influenza aviária,,Isso se refere à data da mais recente vacina contra influenza aviária,"Escreva a data da mais recente vacina contra influenza aviária no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa. Se a data precisa desconhecida, estimar.",,
vacci_dengue,apresentação,VACINAÇÃO,DENGUE,,Este grupo de perguntas pertence à (s) vacinação (s) anterior (s) da dengue.,,,
vacci_dengue_yn,apresentação,VACINAÇÃO,Vacinado para dengue,"1, sim-once | 2, sim-dobra | 3, sim-thrice | 0, não | 99, desconhecido",Identifica se o paciente já recebeu a vacina contra a dengue antes deste episódio de doença.,Selecione a opção mais apropriada que representa se o paciente já recebeu a vacina contra a dengue antes deste episódio de doença.,,
vacci_dengue_date1,apresentação,VACINAÇÃO,Data da primeira vacina contra a dengue,,"Isso se refere à data em que a primeira dose de vacina contra a dengue foi recebida no formato dd/mm/aaaa.  Se a data precisa desconhecida, estimar.","Escreva a data em que a primeira dose de vacina foi recebida no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa Se a data precisa desconhecida, estimar.",,
vacci_dengue_type1,apresentação,VACINAÇÃO,Tipo de primeira vacina contra a dengue,"1, CYD-TVD (Dengvaxia) | 2, Tak-003 (qdenga)",Refere -se ao tipo de vacina da primeira dengue que o paciente recebeu.,Selecione a opção mais apropriada que representa o tipo de primeira vacina contra a dengue que o paciente recebeu.,,
vacci_dengue_date2,apresentação,VACINAÇÃO,Data da segunda vacina contra a dengue,,"Isso se refere à data em que a segunda dose de vacina contra a dengue foi recebida no formato dd/mm/aaaa.  Se a data precisa desconhecida, estimar.","Escreva a data em que a segunda dose de vacina foi recebida no formato dd/mm/aaaa. Se a data precisa desconhecida, estimar.",,
vacci_dengue_type2,apresentação,VACINAÇÃO,Tipo de segunda vacina contra a dengue,"1, CYD-TVD (Dengvaxia) | 2, Tak-003 (qdenga)",Refere -se ao tipo de vacina da segunda dengue que o paciente recebeu.,Selecione a opção mais apropriada que representa o tipo da segunda vacina contra a dengue que o paciente recebeu.,,
vacci_dengue_date3,apresentação,VACINAÇÃO,Data da terceira vacina,,"Isso se refere à data em que a terceira dose de vacina contra a dengue foi recebida no formato dd/mm/aaaa.  Se a data precisa desconhecida, estimar.","Escreva a data em que a terceira dose de vacina foi recebida no formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa. Se a data precisa desconhecida, estimar.",,
vacci_dengue_type3,apresentação,VACINAÇÃO,Tipo de terceira vacina contra a dengue,"1, CYD-TVD (Dengvaxia) | 2, Tak-003 (qdenga)",Refere -se ao tipo de vacina contra a terceira dengue que o paciente recebeu.,Selecione a opção mais apropriada que representa o tipo de vacina contra a terceira dengue que o paciente recebeu.,,
vacci_mpox,apresentação,VACINAÇÃO,MPOX,,,,,
vacci_mpox_1980,apresentação,VACINAÇÃO,Recebeu a vacina contra a varíola antes de 1980?,"1, sim | 0, não | 99, desconhecido","Isso se refere a receber uma vacina contra a varíola antes de 1980 e, portanto, não relacionada ao evento atual.","Indique 'sim', se o paciente recebeu uma vacina contra a varíola antes de 1980.",,
vacci_mpox_date,apresentação,VACINAÇÃO,Ano vacinado (estimar se incerto),,"Isso se refere a receber uma vacina contra a varíola antes de 1980 e, portanto, não relacionada ao evento atual.",Escreva o ano em que o paciente recebeu a vacina contra a varíola. Estimar se incerto. Observe que não deve exceder 1980. Deixe a resposta vazia se o ano for desconhecido.,,
vacci_mpox_scar,apresentação,VACINAÇÃO,"Uma cicatriz de vacinação na varíola é visível (geralmente no braço, se presente)?","1, sim | 0, não | 99, desconhecido","Isso se refere a uma cicatriz no local da vacinação de varíola (geralmente no braço, se presente)) que geralmente é redondo, pode ter bordas irregulares e parecer menor que a pele ao redor.","Indique 'sim', se o paciente tiver uma cicatriz visível da vacina na varíola.",,
vacci_mpox_recent,apresentação,VACINAÇÃO,Recebeu a varíola ou a vacinação com MPOX após 1980?,"1, sim | 0, não | 99, desconhecido",Isso se refere a qualquer vacinação de varíola ou MPOX após 1980.,"Indique 'sim', se o paciente recebeu a vacinação contra a varíola após 1980.",,
vacci_mpox_type,apresentação,VACINAÇÃO,Tipo de vacina MPOX ou de varíola,"1, imvanex/imvamune/jyneos (mva-bn) | 2, acam2000 | 3, LC16M8 | 88, outro | 99, desconhecido",Isso se refere ao tipo de vacina MPOX ou varíola.,"Selecione a (s) opção (s) correspondente às vacinas recebidas. Se 'outro', especifique as outras vacinas abaixo.",,
vacci_mpox_other,apresentação,VACINAÇÃO,Nome de MPOX ou vacina variada,,Isso se refere ao tipo de vacina MPOX ou varíola.,"Se 'Outros', escreva o (s) nome (s) da outra vacina (s) da varíola/MPOX.",,
vacci_mpox_number,apresentação,VACINAÇÃO,Número de vacinas MPOX ou varíola recebida,,Isso se refere ao número de vacinas MPOX ou de varíola recebida.,Escreva o número de vacinas MPOX ou de varíola recebida.,,
vacci_mpox_d1dat,apresentação,VACINAÇÃO,Data da primeira vacina MPOX ou varíola,,Isso se refere ao primeiro MPOX da vacina contra a varíola.,Escreva a data exata da primeira vacina se for conhecida (use o formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,
vacci_mpox_d2dat,apresentação,VACINAÇÃO,Data da segunda vacina MPOX ou varíola,,Isso se refere ao segundo MPOX da vacina contra a varíola.,Escreva a data exata da segunda vacina se for conhecida (use o formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,
vacci_mpox_d3dat,apresentação,VACINAÇÃO,Data da terceira vacina MPOX ou varíola,,Isso se refere ao terceiro MPOX da vacina contra a varíola.,Escreva a data exata da terceira vacina se for conhecida (use o formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,
vacci_mpox_d4dat,apresentação,VACINAÇÃO,Data da quarta vacina MPOX ou varíola,,Isso se refere ao quarto MPOX da vacina contra a varíola.,Escreva a data exata da quarta vacina se for conhecida (use o formato dd/mm/aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,,
advital_datavital,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,Insira dados de sinais vitais para admissão?,"1, sim | 0, não",,"Indique 'sim', se você deseja gravar dados de sinal vital para este dia de avaliação. Se 'sim', para as seguintes perguntas, a menos que especificado de outra forma, registre o valor mais distante da faixa fisiológica normal registrada entre 00:00 e 24:00 horas no dia da avaliação. Os resultados que foram rejeitados pela equipe clínica não devem ser incluídos.",,
advital_tem,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,Temperatura (unidades selecionadas),,,,,
advital_tem_c,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,Temperatura (° C),,Refere -se à primeira temperatura corporal periférica (retal se <3 meses) em graus Celcius (° C) registrada na apresentação no centro de saúde.,Digite a primeira temperatura corporal periférica (° C) registrada na apresentação no centro de saúde.,,
advital_tem_f,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,Temperatura (° F),,Refere -se à primeira temperatura corporal periférica (retal se <3 meses) em graus Fahrenheit (° F) registrada na apresentação no centro de saúde.,Digite a primeira temperatura corporal periférica (° F) registrada na apresentação no centro de saúde.,,
advital_hr,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,RH (batidas/minuto),,Refere -se à primeira frequência cardíaca medida em batimentos por minuto registrados na apresentação para o centro de saúde. Isso pode ser medido manualmente ou por monitoramento eletrônico.,Digite a primeira frequência cardíaca medida em batimentos por minuto registrados na apresentação para o centro de saúde.,,
advital_systolicbp,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,BP sistólica (MMHG),,"Isso se refere à primeira pressão arterial sistólica medida em milímetros de mercúrio (MMHG) registrada na apresentação para o centro de saúde. Por exemplo, se a pressão arterial for 120/85 mmHg, digite 120 na seção marcada como 'BP sistólica'.","Registre a primeira pressão arterial sistólica medida em milímetros de mercúrio (MMHG) registrada na apresentação ao centro de saúde. Por exemplo, se a pressão arterial for 120/85 mmHg, digite 120 na seção marcada como 'BP sistólica'.",,
advital_diastolicbp,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,BP diastólica (MMHG),,"Isso se refere à primeira pressão arterial diastólica medida em milímetros de mercúrio (MMHG) registrada na apresentação para o centro de saúde. Por exemplo, se a pressão arterial for 120/85 mmHg, digite 85 na seção marcada 'BP diastólica'.","Registre a primeira pressão arterial diastólica medida em milímetros de mercúrio (MMHG) registrada na apresentação ao centro de saúde. Por exemplo, se a pressão arterial for 120/85 mmHg, digite 85 na seção marcada 'BP diastólica'.",,
advital_spo2,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,Saturação de oxigênio SPO2 (%),,"Isso se refere à primeira saturação de oxigênio, que pode ser medida por oximetria de pulso ou por análise de gás sanguíneo arterial, registrado na apresentação no centro de saúde. É independente da ventilação ou requisito suplementar de oxigênio.",Digite a primeira porcentagem de saturação de oxigênio registrada na apresentação para o centro de saúde.,,
advital_o2supp_type,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,Oxigênio suplementar no ponto de Spo2 medido,"2, sim, pontas nasais | 3, sim-simples máscara | 4, sim-hfno | 5, sim niv | 6, sim-imv / ecmo | 0, não (ar da sala) | 99, desconhecido","Isso se refere à fração medida do oxigênio inspirado (FIO2) entregue no momento do acima, o SPO2 mais baixo (%), gravação.","Indique 'sim', se o FIO2 foi medido ao longo do lado, a menor saturação de oxigênio (SPO2) relatada acima.",,
advital_capillaryr,apresentação,Sinais vitais e avaliações sobre admissão: Primeiros dados disponíveis na apresentação/admissão - dentro de 24 horas.,Tempo de recarga capilar> 2 segundos,"1, sim | 0, não | 99, desconhecido",O tempo de recarga capilar é medido pressionando o esterno por cinco segundos com um dedo ou polegar até que a pele subjacente fique branca e depois observando o tempo em segundos necessários para que a cor retorne assim que a pressão for liberada.,"Indique 'sim', se o tempo de recarga capilar foi superior a 2 segundos na apresentação do centro de saúde.",,
adsym_feverplus,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Febre / calafrios / rigores,"1, sim | 0, não | 99, desconhecido",Definido como a sensação de temperatura corporal elevada (febre) e contração muscular involuntária associada/contrações (calafrios/rigores).,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença até a apresentação.",,
adsym_fever,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Febre,"1, sim | 0, não | 99, desconhecido","Definido como a sensação de temperatura corporal elevada sem medição formal, ou uma temperatura corporal medida maior ou igual a 38 graus Celsius (38 ° C) ou 100,4-fahrenheit (100,4 ° F).","Indique 'sim', se o paciente experimentou isso a qualquer momento durante a data da avaliação.",,
adsym_restlessne,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Inquietação,"1, sim | 0, não | 99, desconhecido","Definido como a incapacidade de descansar, relaxar ou ficar quieto. Um estado de desconforto caracterizado por atividade motora difusa ou movimento sujeito a controle limitado, comportamento não produtivo ou desorganizado e sofrimento subjetivo.","Indique 'sim', se o paciente experimentou isso a qualquer momento durante a data da avaliação.",,
adsym_fatigue,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Fadiga / mal -estar / letargia,"1, sim | 0, não | 99, desconhecido","Definido como a constelação de sensações não específicas: o sentimento de cansaço caracterizado pela falta de energia ou motivação; desconforto ou desconforto geral; Desinteressação, apatia e indiferença, resultando em dificuldade em executar tarefas simples ou concentrar.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença até a apresentação.",,
adsym_weight,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Perda de peso,"1, sim | 0, não | 99, desconhecido","Definido como a redução no peso corporal total que ocorreu desde o início desta doença e tem sido não intencional ou não atribuível à dieta ativa, exercício ou intervenções dedicadas à perda de peso baseadas em medicamentos. Isso pode incluir perda de peso relatada pelo paciente com ou sem medições objetivas de peso.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença até a apresentação.",,
adsym_anosmia,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Perda de cheiro / anosmia,"1, sim | 0, não | 99, desconhecido",Isso se refere ao paciente relatado e/ou incapacidade diagnosticada pelo clínico do paciente de perceber odores,"Indique 'sim', se o paciente experimentou isso a qualquer momento durante a data da avaliação.",,
adsym_ageusia,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Perda de gosto / Ageusia,"1, sim | 0, não | 99, desconhecido",Isso se refere ao paciente relatado e/ou perda de diagnóstico de clínico da função do paladar da língua.,"Indique 'sim', se o paciente experimentou isso a qualquer momento durante a data da avaliação.",,
adsym_dizzy,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Sentindo -se tonto / fraco,"1, sim | 0, não | 99, desconhecido","Isso se refere à sensação subjetiva de tontura ou tontura que pode preceder um episódio de síncope ou uma sensação de instabilidade, girando ou balançando.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença até a apresentação.",,
adsym_myalgia,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Dores musculares / mialgia,"1, sim | 0, não | 99, desconhecido",Definido como dor localizada em um músculo ou grupo de músculos.,"Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença até a apresentação.",,
adsym_arthralgia,apresentação,Sinais e sintomas na admissão: indique se experimentado a qualquer momento desde o início desta doença até o dia da apresentação.,Dor articular / artralgia,"1, sim | 0, não | 99, desconhecido","Definido como uma sensação de desconforto ou dor acentuada localizada em uma ou mais articulações, incluindo pequenas e grandes articulações.","Indique 'sim', se o paciente experimentou isso a qualquer momento desde o início desta doença até a apresentação.",,
